rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,2002,Functional Neuroanatomy of Emotion: A Meta-Analysis of Emotion Activation Studies in PET and fMRI,"K. Phan, T. Wager, Stephan F. Taylor, I. Liberzon",NeuroImage,2002-06-01,3588,176,164.54,Neuroimaging and Brain Mapping,fMRI,Positions Functional Neuroanatomy of Emotion: A Meta-Analysis of Emotion Activation Studies in PET and fMRI within Neuroimaging and Brain Mapping.,"high citation signal (3,588); recognized venue","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1006/NIMG.2002.1087,8c74fc02ff5cbece8e813ab99defabffb24249ec,https://doi.org/10.1006/NIMG.2002.1087,,MetaAnalysis; JournalArticle; Review,unknown,fmri; mri,
12,2002,Phases of Aβ-deposition in the human brain and its relevance for the development of AD,"D. Thal, U. Rüb, M. Orantes, H. Braak",Neurology,2002-06-25,3257,132,166.8,Clinical Neurology and Neurodegeneration,human,Positions Phases of Aβ-deposition in the human brain and its relevance for the development of AD within Clinical Neurology and Neurodegeneration.,"high citation signal (3,257); recognized venue; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1212/WNL.58.12.1791,3d348ed6a07e2d1a724ad41d80272b9b524d292a,https://doi.org/10.1212/WNL.58.12.1791,,JournalArticle; Study,unknown,brain; brain in title,
13,2002,Functional neurogenesis in the adult hippocampus,"H. Praag, A. F. Schinder, B. Christie, N. Toni, T. Palmer, F. Gage",Nature,2002-02-28,2983,77,168.22,Cognitive and Systems Neuroscience,human,Positions Functional neurogenesis in the adult hippocampus within Cognitive and Systems Neuroscience.,"high citation signal (2,983); recognized venue; open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/4151030a,ca77bbc128731eaee942c45eb2f1a8b5ddcf28e6,https://doi.org/10.1038/4151030a,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9284568,JournalArticle,unknown,hippocampus; neuroscience term,
14,2002,Neuronal replacement from endogenous precursors in the adult brain after stroke,"A. Arvidsson, T. Collin, D. Kirik, Z. Kokaia, O. Lindvall",Nature Medicine,2002-08-30,2911,260,172.78,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions Neuronal replacement from endogenous precursors in the adult brain after stroke within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,911); recognized venue; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/nm747,3490e2e4f5d5f4e5d8f734f58fb6a074c4414475,https://doi.org/10.1038/nm747,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
15,2002,Exercise: a behavioral intervention to enhance brain health and plasticity.,"C. Cotman, Nicole C. Berchtold",Trends in Neurosciences,2002-06-01,2727,120,165.4,General Brain Science and Reviews,,Positions Exercise: a behavioral intervention to enhance brain health and plasticity. within General Brain Science and Reviews.,"high citation signal (2,727); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0166-2236(02)02143-4,61c52e360baff60c83d3b168e69c801c234a9dff,https://doi.org/10.1016/S0166-2236(02)02143-4,http://www.cell.com/article/S0166223602021434/pdf,Review; JournalArticle,unknown,brain; brain in title,
16,2002,Serotonin Transporter Genetic Variation and the Response of the Human Amygdala,"A. Hariri, V. Mattay, A. Tessitore, B. Kolachana, F. Fera, D. Goldman, et al.",Science,2002-07-19,2377,99,155.13,General Brain Science and Reviews,human,Positions Serotonin Transporter Genetic Variation and the Response of the Human Amygdala within General Brain Science and Reviews.,"high citation signal (2,377); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/SCIENCE.1071829,2d7fe243b643a7f8ed610f27e652c3fd1bd06ad6,https://doi.org/10.1126/SCIENCE.1071829,,JournalArticle; Study,unknown,amygdala,
17,2002,"The role of prefrontal cortex in working-memory capacity, executive attention, and general fluid intelligence: An individual-differences perspective","M. Kane, R. Engle",Psychonomic Bulletin & Review,2002-12-01,2237,95,151.84,Cognitive and Systems Neuroscience,,"Positions The role of prefrontal cortex in working-memory capacity, executive attention, and general fluid intelligence: An individual-differences perspective within Cognitive and Systems Neuroscience.","high citation signal (2,237); open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3758/bf03196323,44cc5c0f0ee3a49ca9148d5fe9a364ecea80e106,https://doi.org/10.3758/bf03196323,https://link.springer.com/content/pdf/10.3758/BF03196323.pdf,Review; JournalArticle,unknown,cortex; prefrontal; neuroscience term,
18,2002,In vivo imaging of embryonic vascular development using transgenic zebrafish.,"N. Lawson, B. Weinstein",Developmental Biology,2002-08-15,2172,105,152.51,"Brain Development, Plasticity, and Connectomics",non-human,In this study we describe a model system that allows continuous in vivo observation of the vertebrate embryonic vasculature.,"high citation signal (2,172); open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1006/DBIO.2002.0711,57dba18ba3fa3146c0b213a02bdb8efff49da5ce,https://doi.org/10.1006/DBIO.2002.0711,https://doi.org/10.1006/dbio.2002.0711,JournalArticle,unknown,brain; neuron; neuroscience term,"In this study we describe a model system that allows continuous in vivo observation of the vertebrate embryonic vasculature. We find that the zebrafish fli1 promoter is able to drive expression of enhanced green fluorescent protein (EGFP) in all blood vessels throughout embryogenesis. We demonstrate the utility of vascular-specific transgenic zebrafish in conjunction with time-lapse multiphoton laser scanning microscopy by directly observing angiogenesis within the brain of developing embryos. Our images reveal that blood vessels undergoing active angiogenic growth display extensive filopodial activity and pathfinding behavior similar to that of neuronal growth cones. We further show, using the zebrafish mindbomb mutant as an example, that the expression of EGFP within developing blood vessels permits detailed analysis of vascular defects associated with genetic mutations. Thus, these transgenic lines allow detailed analysis of both wild type and mutant embryonic vasculature and, together with the ability to perform large scale forward-genetic screens in zebrafish, will facilitate identification of new mutants affecting vascular development."
19,2002,"Emotion and motivation: the role of the amygdala, ventral striatum, and prefrontal cortex.","R. Cardinal, J. Parkinson, Jeremy Hall, B. Everitt",Neuroscience and Biobehavioral Reviews,2002-05-01,2154,136,162.16,Cognitive and Systems Neuroscience,,"Positions Emotion and motivation: the role of the amygdala, ventral striatum, and prefrontal cortex. within Cognitive and Systems Neuroscience.","high citation signal (2,154); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0149-7634(02)00007-6,a1edf93651abbb2825ae875fb485a83f83854a40,https://doi.org/10.1016/S0149-7634(02)00007-6,,Review; JournalArticle,unknown,cortex; amygdala; prefrontal; neuroscience term,
20,2002,"Accurate, Robust, and Automated Longitudinal and Cross-Sectional Brain Change Analysis","Stephen M. Smith, Yongyue Zhang, M. Jenkinson, Jacqueline Chen, P. Matthews, A. Federico, et al.",NeuroImage,2002-09-01,2132,210,159.18,General Brain Science and Reviews,non-human,"Positions Accurate, Robust, and Automated Longitudinal and Cross-Sectional Brain Change Analysis within General Brain Science and Reviews.","high citation signal (2,132); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1006/NIMG.2002.1040,d295252063c96ecad04165a7471700a5fc55cf3f,https://doi.org/10.1006/NIMG.2002.1040,,JournalArticle; Study; Review,unknown,brain; brain in title,
21,2002,The extreme male brain theory of autism.,S. Baron-Cohen,Trends in Cognitive Sciences,2002-06-01,2132,196,157.98,General Brain Science and Reviews,,Positions The extreme male brain theory of autism. within General Brain Science and Reviews.,"high citation signal (2,132); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S1364-6613(02)01904-6,b3cdd23d14518cf22d03ebe2fe5e8705cda897b9,https://doi.org/10.1016/S1364-6613(02)01904-6,,JournalArticle,unknown,brain; brain in title,
22,2002,Aging Gracefully: Compensatory Brain Activity in High-Performing Older Adults,"R. Cabeza, N. Anderson, J. K. Locantore, A. Mcintosh",NeuroImage,2002-11-01,1986,130,157.9,"Brain Development, Plasticity, and Connectomics",human,"Positions Aging Gracefully: Compensatory Brain Activity in High-Performing Older Adults within Brain Development, Plasticity, and Connectomics.","high citation signal (1,986); recognized venue; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1006/NIMG.2002.1280,724f6b2b427d39239a1203a5d494ee0c5a13028b,https://doi.org/10.1006/NIMG.2002.1280,,JournalArticle,unknown,brain; brain in title,
23,2002,Towards a neural basis of auditory sentence processing.,A. Friederici,Trends in Cognitive Sciences,2002-02-01,1929,215,156.37,"Brain Development, Plasticity, and Connectomics",connectome,"Functional dissociations within the neural basis of auditory sentence processing are difficult to specify because phonological, syntactic and semantic information are all involved when sentences are perceived.","high citation signal (1,929); recognized venue; open-access PDF metadata","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S1364-6613(00)01839-8,51080fd6f50f1d2a009397fa3b9d966da01d4c6b,https://doi.org/10.1016/S1364-6613(00)01839-8,https://doi.org/10.1016/s1364-6613(00)01839-8,JournalArticle; Review,unknown,brain; neural,"Functional dissociations within the neural basis of auditory sentence processing are difficult to specify because phonological, syntactic and semantic information are all involved when sentences are perceived. In this review I argue that sentence processing is supported by a temporo-frontal network. Within this network, temporal regions subserve aspects of identification and frontal regions the building of syntactic and semantic relations. Temporal analyses of brain activation within this network support syntax-first models because they reveal that building of syntactic structure precedes semantic processes and that these interact only during a later stage."
24,2002,FUNDAMENTALS OF EEG MEASUREMENT,M. Teplan,Unknown venue,2002,1878,168,138.89,"EEG, MEG, and Electrophysiology",EEG,"Positions FUNDAMENTALS OF EEG MEASUREMENT within EEG, MEG, and Electrophysiology.","high citation signal (1,878)","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,2eda7ede68dac52e32065c72fbdd6ae67da36e10,https://www.semanticscholar.org/paper/2eda7ede68dac52e32065c72fbdd6ae67da36e10,,Review,unknown,eeg,
25,2002,The Medial Frontal Cortex and the Rapid Processing of Monetary Gains and Losses,"W. Gehring, Adrian R. Willoughby",Science,2002-03-22,1851,205,155.43,General Brain Science and Reviews,,Positions The Medial Frontal Cortex and the Rapid Processing of Monetary Gains and Losses within General Brain Science and Reviews.,"high citation signal (1,851); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.1066893,3da4ff66a50241628680210acf929593486b8164,https://doi.org/10.1126/SCIENCE.1066893,,JournalArticle,unknown,cortex; neuroscience term,
26,2002,Dynamic Brain Sources of Visual Evoked Responses,"S. Makeig, M. Westerfield, T. Jung, S. Enghoff, J. Townsend, E. Courchesne, et al.",Science,2002-01-25,1724,114,154.15,General Brain Science and Reviews,,Positions Dynamic Brain Sources of Visual Evoked Responses within General Brain Science and Reviews.,"high citation signal (1,724); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.1066168,46dc79e1a5dd23c64efc29d3d64d50b9085b583e,https://doi.org/10.1126/SCIENCE.1066168,,JournalArticle,unknown,brain; brain in title,
27,2002,Learning and memory functions of the Basal Ganglia.,"M. Packard, B. Knowlton",Annual Review of Neuroscience,2002,1716,61,150.07,Cognitive and Systems Neuroscience,,Positions Learning and memory functions of the Basal Ganglia. within Cognitive and Systems Neuroscience.,"high citation signal (1,716); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.NEURO.25.112701.142937,33bd81b3a7a11c811eab688e0f7d36b69957df76,https://doi.org/10.1146/ANNUREV.NEURO.25.112701.142937,,Review; JournalArticle,unknown,basal ganglia; glia,
28,2002,Resolvins,"C. Serhan, Song Hong, K. Gronert, S. Colgan, P. Devchand, Gudrun E Mirick, et al.",Journal of Experimental Medicine,2002-10-21,1685,66,150.34,"Cellular, Molecular, and Synaptic Neuroscience",MEG;human;non-human,Aspirin (ASA) is unique among current therapies because it acetylates cyclooxygenase (COX)-2 enabling the biosynthesis of R-containing precursors of endogenous antiinflammatory mediators.,"high citation signal (1,685); open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.20020760,1cdc97b0e8210244fce6f50a8f9e51c1011704fd,https://doi.org/10.1084/jem.20020760,https://rupress.org/jem/article-pdf/196/8/1025/1142248/jem19681025.pdf,JournalArticle,unknown,brain; neural; glia; microglia; meg,"Aspirin (ASA) is unique among current therapies because it acetylates cyclooxygenase (COX)-2 enabling the biosynthesis of R-containing precursors of endogenous antiinflammatory mediators. Here, we report that lipidomic analysis of exudates obtained in the resolution phase from mice treated with ASA and docosahexaenoic acid (DHA) (C22:6) produce a novel family of bioactive 17R-hydroxy-containing di- and tri-hydroxy-docosanoids termed resolvins. Murine brain treated with aspirin produced endogenous 17R-hydroxydocosahexaenoic acid as did human microglial cells. Human COX-2 converted DHA to 13-hydroxy-DHA that switched with ASA to 17R-HDHA that also proved a major route in hypoxic endothelial cells. Human neutrophils transformed COX-2-ASA-derived 17R-hydroxy-DHA into two sets of novel di- and trihydroxy products; one initiated via oxygenation at carbon 7 and the other at carbon 4. These compounds inhibited (IC50 ∼50 pM) microglial cell cytokine expression and in vivo dermal inflammation and peritonitis at ng doses, reducing 40-80% leukocytic exudates. These results indicate that exudates, vascular, leukocytes and neural cells treated with aspirin convert DHA to novel 17R-hydroxy series of docosanoids that are potent regulators. These biosynthetic pathways utilize omega-3 DHA and EPA during multicellular events in resolution to produce a family of protective compounds, i.e., resolvins, that enhance proresolution status."
29,2002,Virtual in Vivo Interactive Dissection of White Matter Fasciculi in the Human Brain,"M. Catani, R. Howard, S. Pajevic, Derek K. Jones",NeuroImage,2002-09-01,1683,106,157.92,Clinical Neurology and Neurodegeneration,human,Positions Virtual in Vivo Interactive Dissection of White Matter Fasciculi in the Human Brain within Clinical Neurology and Neurodegeneration.,"high citation signal (1,683); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1006/NIMG.2002.1136,3761e43718aaf75153facf35bccb383e49ec543a,https://doi.org/10.1006/NIMG.2002.1136,https://kclpure.kcl.ac.uk/portal/files/54999448/Catani_et_al_2002_Virtual_in_Vivo_Interactive_Dissection_of_White_Matter_Fasciculi_in_the_Human_Brain.pdf,JournalArticle; ClinicalTrial,unknown,brain; brain in title,
30,2002,Developmental trajectories of brain volume abnormalities in children and adolescents with attention-deficit/hyperactivity disorder.,"F. Castellanos, Patti P. Lee, W. Sharp, N. Jeffries, D. Greenstein, L. Clasen, et al.",Journal of the American Medical Association (JAMA),2002-10-09,1677,119,142.86,"Brain Development, Plasticity, and Connectomics",human,"Positions Developmental trajectories of brain volume abnormalities in children and adolescents with attention-deficit/hyperactivity disorder. within Brain Development, Plasticity, and Connectomics.","high citation signal (1,677); human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/JAMA.288.14.1740,147303407a51292fdb9378c963dea5215e73f1cd,https://doi.org/10.1001/JAMA.288.14.1740,,JournalArticle; Study,unknown,brain; brain in title,
31,2002,Brain-Derived Neurotrophic Factor Produces Antidepressant Effects in Behavioral Models of Depression,"Y. Shirayama, A. C. Chen, Shin Nakagawa, D. Russell, R. Duman",Journal of Neuroscience,2002-04-15,1645,51,156.31,Cognitive and Systems Neuroscience,,Positions Brain-Derived Neurotrophic Factor Produces Antidepressant Effects in Behavioral Models of Depression within Cognitive and Systems Neuroscience.,"high citation signal (1,645); recognized venue; open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1523/JNEUROSCI.22-08-03251.2002,3a8edbde1ad77b2aedc833527c5cfe4dc8f73a73,https://doi.org/10.1523/JNEUROSCI.22-08-03251.2002,https://www.jneurosci.org/content/jneuro/22/8/3251.full.pdf,JournalArticle,unknown,brain; brain in title,
