rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
11,1972,Inhibition of Prostaglandin Synthetase in Brain explains the Anti-pyretic Activity of Paracetamol (4-Acetamidophenol),"R. J. Flower, J. Vane",Nature,1972-12-15,762,11,139.47,General Brain Science and Reviews,,Positions Inhibition of Prostaglandin Synthetase in Brain explains the Anti-pyretic Activity of Paracetamol (4-Acetamidophenol) within General Brain Science and Reviews.,high citation signal (762); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/240410A0,fece163a41afb0a8be9d913959dcaeac76a2ee92,https://doi.org/10.1038/240410a0,https://www.semanticscholar.org/paper/fece163a41afb0a8be9d913959dcaeac76a2ee92,,,JournalArticle; Study; Review,unknown,brain; brain in title,
12,1972,Language and the brain.,N. Geschwind,Scientific American,1972-04-01,752,21,127.23,General Brain Science and Reviews,,Positions Language and the brain. within General Brain Science and Reviews.,high citation signal (752),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/SCIENTIFICAMERICAN0472-76,626a269b6c751264a04aba50a421cc80e1c54537,https://doi.org/10.1038/scientificamerican0472-76,https://www.semanticscholar.org/paper/626a269b6c751264a04aba50a421cc80e1c54537,,,JournalArticle,unknown,brain; brain in title,
13,1972,THE STRUCTURAL SPECIFICITY OF THE HIGH AFFINITY UPTAKE OF l-GLUTAMATE AND l-ASPARTATE BY RAT BRAIN SLICES,"Vladimir J. Balcar, Graham A.R. Johnston",Journal of Neurochemistry,1972-11-01,680,13,126.62,General Brain Science and Reviews,non-human,Positions THE STRUCTURAL SPECIFICITY OF THE HIGH AFFINITY UPTAKE OF l-GLUTAMATE AND l-ASPARTATE BY RAT BRAIN SLICES within General Brain Science and Reviews.,high citation signal (680),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1972.tb01325.x,61a93262d6fe10afec159a30fd9e61256ebf432a,https://doi.org/10.1111/j.1471-4159.1972.tb01325.x,https://www.semanticscholar.org/paper/61a93262d6fe10afec159a30fd9e61256ebf432a,,,JournalArticle,unknown,brain; brain in title,
14,1972,A simple neural network generating an interactive memory,J.A. Anderson,Unknown venue,1972-08-01,639,24,120.71,Cognitive and Systems Neuroscience,non-human;connectome,Positions A simple neural network generating an interactive memory within Cognitive and Systems Neuroscience.,high citation signal (639),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0025-5564(72)90075-2,97671dde585824f5aa1192067e98e1a5db42c10f,https://doi.org/10.1016/0025-5564(72)90075-2,https://www.semanticscholar.org/paper/97671dde585824f5aa1192067e98e1a5db42c10f,,,paper,unknown,neural,
15,1972,The Working Brain,C. Blakemore,Nature,1972-10-01,603,52,138.26,General Brain Science and Reviews,,Positions The Working Brain within General Brain Science and Reviews.,high citation signal (603); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/239473B0,f8d4a5064f091e86da392b156265cd7ceef907a0,https://doi.org/10.1038/239473b0,https://www.semanticscholar.org/paper/f8d4a5064f091e86da392b156265cd7ceef907a0,https://www.nature.com/articles/239473b0.pdf,,paper,unknown,brain; brain in title,
16,1972,MENKES'S KINKY HAIR SYNDROME,"D. Danks, P. Campbell, B. Stevens, V. Mayne, E. Cartwright",Pediatrics,1972-08-01,564,6,120.46,Clinical Neurology and Neurodegeneration,human;non-human,Seven new cases of Menkes's kinky hair syndrome are described from five families.,high citation signal (564); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1542/peds.50.2.188,cef29db220631c67b400a81f21af057d859a6f43,https://doi.org/10.1542/peds.50.2.188,https://www.semanticscholar.org/paper/cef29db220631c67b400a81f21af057d859a6f43,,,paper,unknown,brain; cerebral,"Seven new cases of Menkes's kinky hair syndrome are described from five families. These patients were seen in a period of 3 years in Melbourne and the frequency of the disease is estimated to be 1 in 35,000 live births. Seven other affected males were present in these families and each pedigree was compatible with X-linked inherintance. Hypothermia was noted to be an important clinical feature which has escaped previous attention. Widespread arterial tortuosity and variation in the lumen of arteries has been demonstrated by arteriography and by microscopic examination at necropsy. Fragmentation of the internal elastic lamina is seen in the arterial walls with thickening of the intima in the most severely affected vessels. This process can lead to complete obliteration of major arteries. Involvement of cerebral arteries is the probable cause of the gliosis and cystic degeneration seen in the brain. Metachromasia was observed in fibroblasts cultured from patients and from heterozygous females. Low levels of serum copper and ceruloplasmin were found in all patients studied and a defect in the intestinal absorption of copper has been demonstrated. This appears to be the basic defect in the disease and copper deficiency provides an adequate explanation of all the features of the disease. Parenteral administration of copper may prove therapeutically effective. These findings suggest many new lines of research on copper metabolism and trace metal deficiency."
17,1972,On the theory and practice of shaking infants. Its potential residual effects of permanent brain damage and mental retardation.,J. Caffey,A M A Journal of Diseases of Children,1972-08-01,540,9,122.48,"Brain Development, Plasticity, and Connectomics",human,"Positions On the theory and practice of shaking infants. Its potential residual effects of permanent brain damage and mental retardation. within Brain Development, Plasticity, and Connectomics.",high citation signal (540); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHPEDI.1972.02110140011001,9c0d14a01f258af3145361e1f96b7a14c19ebbfe,https://doi.org/10.1001/archpedi.1972.02110140011001,https://www.semanticscholar.org/paper/9c0d14a01f258af3145361e1f96b7a14c19ebbfe,,,Review; JournalArticle,unknown,brain; brain in title,
18,1972,Two patterns of perinatal brain damage and their conditions of occurrence.,R. Myers,American Journal of Obstetrics and Gynecology,1972-01-15,514,3,120.4,General Brain Science and Reviews,,Positions Two patterns of perinatal brain damage and their conditions of occurrence. within General Brain Science and Reviews.,high citation signal (514),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0002-9378(72)90124-X,6e2d71c1036f8a850bb0d790e7d93c7248d2d7e2,https://doi.org/10.1016/0002-9378(72)90124-x,https://www.semanticscholar.org/paper/6e2d71c1036f8a850bb0d790e7d93c7248d2d7e2,,,JournalArticle,unknown,brain; brain in title,
19,1972,Brain mechanisms in sensory substitution,P. Bach-y-Rita,Unknown venue,1972,495,34,119.72,General Brain Science and Reviews,,Positions Brain mechanisms in sensory substitution within General Brain Science and Reviews.,high citation signal (495),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,d9d5fe3a13e57161657d0b3dddcdb2f3ff9573bf,https://www.semanticscholar.org/paper/d9d5fe3a13e57161657d0b3dddcdb2f3ff9573bf,https://www.semanticscholar.org/paper/d9d5fe3a13e57161657d0b3dddcdb2f3ff9573bf,,,paper,unknown,brain; brain in title,
20,1972,Activity of brain stem neurons during eye movements of alert monkeys.,"E. S. Luschei, A. Fuchs",Journal of Neurophysiology,1972-07-01,454,18,127.37,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Activity of brain stem neurons during eye movements of alert monkeys. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (454),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/JN.1972.35.4.445,2dbdaadfe74b9bb040abf3cf7d2a8ed45a7d4a7a,https://doi.org/10.1152/jn.1972.35.4.445,https://www.semanticscholar.org/paper/2dbdaadfe74b9bb040abf3cf7d2a8ed45a7d4a7a,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
21,1972,The effects of early hypo- and hyperthyroidism on the development of rat cerebellar cortex. I. Cell proliferation and differentiation.,"Jean L. Nicholson, J. Altman",Brain Research,1972-09-15,453,13,131.33,"Brain Development, Plasticity, and Connectomics",non-human,"Positions The effects of early hypo- and hyperthyroidism on the development of rat cerebellar cortex. I. Cell proliferation and differentiation. within Brain Development, Plasticity, and Connectomics.",high citation signal (453); recognized venue,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(72)90362-9,4839f7e52dc8ddfaeda913a208bbd3966bcb9457,https://doi.org/10.1016/0006-8993(72)90362-9,https://www.semanticscholar.org/paper/4839f7e52dc8ddfaeda913a208bbd3966bcb9457,,,JournalArticle,unknown,cortex; neuroscience term,
22,1972,Qualitative analysis of unilateral spatial neglect in relation to laterality of cerebral lesions,"G. Gainotti, P. Messerli, R. Tissot",Journal of Neurology Neurosurgery & Psychiatry,1972-08-01,449,11,126.97,Clinical Neurology and Neurodegeneration,,Positions Qualitative analysis of unilateral spatial neglect in relation to laterality of cerebral lesions within Clinical Neurology and Neurodegeneration.,high citation signal (449); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/jnnp.35.4.545,249f61d902b70497769e357196b1ec316add0cde,https://doi.org/10.1136/jnnp.35.4.545,https://www.semanticscholar.org/paper/249f61d902b70497769e357196b1ec316add0cde,https://jnnp.bmj.com/content/jnnp/35/4/545.full.pdf,,JournalArticle,unknown,cerebral,
23,1972,Arteriovenous malformations of the brain. A long-term clinical study.,"David M. C. Forster, Ladislau Steiner, Sten Håkanson",Journal of Neurosurgery,1972-11-01,438,3,118.72,Clinical Neurology and Neurodegeneration,human,Positions Arteriovenous malformations of the brain. A long-term clinical study. within Clinical Neurology and Neurodegeneration.,high citation signal (438); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.3171/JNS.1972.37.5.0562,c8274c8a43ad5d7a8adfe225571fd4b07d87330d,https://doi.org/10.3171/jns.1972.37.5.0562,https://www.semanticscholar.org/paper/c8274c8a43ad5d7a8adfe225571fd4b07d87330d,,,JournalArticle; Study,unknown,brain; brain in title,
24,1972,Catecholamines in the brain as mediators of amphetamine psychosis.,S. Snyder,Archives of General Psychiatry,1972-08-01,425,2,116.98,General Brain Science and Reviews,,Positions Catecholamines in the brain as mediators of amphetamine psychosis. within General Brain Science and Reviews.,high citation signal (425),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPSYC.1972.01750260021004,68b43a643103b4fbc53780f51a37df864dae5f70,https://doi.org/10.1001/archpsyc.1972.01750260021004,https://www.semanticscholar.org/paper/68b43a643103b4fbc53780f51a37df864dae5f70,,,Review; JournalArticle,unknown,brain; brain in title,
25,1972,Learning centers of rat brain mapped by measuring latencies of conditioned unit responses.,"James L Olds, J. Disterhoft, M. Segal, C. Kornblith, R. Hirsh",Journal of Neurophysiology,1972-03-01,424,3,118.14,Cognitive and Systems Neuroscience,non-human,Positions Learning centers of rat brain mapped by measuring latencies of conditioned unit responses. within Cognitive and Systems Neuroscience.,high citation signal (424),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/JN.1972.35.2.202,b49e535fec1e566147bbfa77f885567fd136682f,https://doi.org/10.1152/jn.1972.35.2.202,https://www.semanticscholar.org/paper/b49e535fec1e566147bbfa77f885567fd136682f,,,JournalArticle,unknown,brain; brain in title,
26,1972,The lipid composition of adult rat brain synaptosomal plasma membranes.,"W. Breckenridge, G. Gombos, I. Morgan",Biochimica et Biophysica Acta,1972-06-20,392,11,117.93,General Brain Science and Reviews,human;non-human,Positions The lipid composition of adult rat brain synaptosomal plasma membranes. within General Brain Science and Reviews.,high citation signal (392); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2736(72)90365-3,6a691ea3de51a3c618483e5dc97626674d491c69,https://doi.org/10.1016/0005-2736(72)90365-3,https://www.semanticscholar.org/paper/6a691ea3de51a3c618483e5dc97626674d491c69,,,JournalArticle,unknown,brain; brain in title,
27,1972,The use of dopamine -hydroxylase as a marker for the central noradrenergic nervous system in rat brain.,"B. K. Hartman, D. Zide, S. Udenfriend",Proceedings of the National Academy of Sciences of the United States of America,1972-09-01,389,8,131.59,General Brain Science and Reviews,non-human,Positions The use of dopamine -hydroxylase as a marker for the central noradrenergic nervous system in rat brain. within General Brain Science and Reviews.,high citation signal (389); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.69.9.2722,424c81994c5cba45921d66eba40fb02d957591a6,https://doi.org/10.1073/pnas.69.9.2722,https://www.semanticscholar.org/paper/424c81994c5cba45921d66eba40fb02d957591a6,,,JournalArticle,unknown,brain; brain in title,
28,1972,Markers for gene expression in cultured cells from the nervous system.,"S. H. Wilson, B. Schrier, J. Farber, E. Thompson, R. Rosenberg, A. Blume, et al.",Journal of Biological Chemistry,1972-05-25,388,7,123.54,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Abstract Methods are presented for preparation of extracts from cultured cells from the nervous system and for study of choline acetyltransferase, acetylcholinesterase, glutamate decarboxylase, and catechol O-methyltransferase activities.",high citation signal (388); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(19)45227-7,1e30d835039760ca59729714e5d33b1b05bc21f8,https://doi.org/10.1016/s0021-9258(19)45227-7,https://www.semanticscholar.org/paper/1e30d835039760ca59729714e5d33b1b05bc21f8,,,JournalArticle,unknown,brain; neuron; glia; neuroscience term,"Abstract Methods are presented for preparation of extracts from cultured cells from the nervous system and for study of choline acetyltransferase, acetylcholinesterase, glutamate decarboxylase, and catechol O-methyltransferase activities. These enzyme activities are markers that can be used for studying gene expression in neurons. The methods are sufficiently sensitive so that all assays can be performed with protein harvested from one Petri dish. Activities of the marker enzymes were assessed in surface cultures of newborn mouse brain cells, and in glial and nonbrain cell lines. Low activities of choline acetyltransferase, acetylcholinesterase, and glutamate decarboxylase were detected in all the cells tested. All of these activities, and particularly glutamate decarboxylase, were higher in cultured brain cells from newborn animals than in non-neuronal cell lines. Glutamate decarboxylase activity in glial cells and in brain cells was inhibited more than 95% by 1 mm amino-oxyacetic acid."
29,1972,Cortical Afferents to the Entorhinal Cortex of the Rhesus Monkey,"G. V. Van Hoesen, D. Pandya, N. Butters",Science,1972-03-31,380,9,130.17,General Brain Science and Reviews,non-human,Positions Cortical Afferents to the Entorhinal Cortex of the Rhesus Monkey within General Brain Science and Reviews.,high citation signal (380); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.175.4029.1471,c42b0e4b24a357e9e8242593ba7ca03aa69e4027,https://doi.org/10.1126/science.175.4029.1471,https://www.semanticscholar.org/paper/c42b0e4b24a357e9e8242593ba7ca03aa69e4027,,,JournalArticle,unknown,cortex; cortical; neuroscience term,
30,1972,Testing of a hypothesis for osmotic opening of the blood-brain barrier.,"S. Rapoport, M. Hori, I. Klatzo",American Journal of Physiology,1972-08-01,377,7,114.83,General Brain Science and Reviews,,Positions Testing of a hypothesis for osmotic opening of the blood-brain barrier. within General Brain Science and Reviews.,high citation signal (377),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1972.223.2.323,27035ca3628eac5a63f4028904b285df31134179,https://doi.org/10.1152/ajplegacy.1972.223.2.323,https://www.semanticscholar.org/paper/27035ca3628eac5a63f4028904b285df31134179,,,JournalArticle,unknown,brain; brain in title,
31,1972,Free Tryptophan in Plasma and Brain Tryptophan Metabolism,"P. Knott, G. Curzon",Nature,1972-10-20,376,6,126.78,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Free Tryptophan in Plasma and Brain Tryptophan Metabolism within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (376); recognized venue,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/239452A0,669adc73142b02c7f11897be4e340fa074161fd1,https://doi.org/10.1038/239452a0,https://www.semanticscholar.org/paper/669adc73142b02c7f11897be4e340fa074161fd1,,,JournalArticle,unknown,brain; brain in title,
32,1972,Brain-endocrine interaction,"K. Knigge, D. Scott, A. Weindl",Unknown venue,1972,367,0,114.35,General Brain Science and Reviews,,Positions Brain-endocrine interaction within General Brain Science and Reviews.,high citation signal (367),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,8aff7b3fed9f02f80e8e947523e06639231f6e89,https://www.semanticscholar.org/paper/8aff7b3fed9f02f80e8e947523e06639231f6e89,https://www.semanticscholar.org/paper/8aff7b3fed9f02f80e8e947523e06639231f6e89,,,paper,unknown,brain; brain in title,
