rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
11,1985,"Parkinsonism-inducing neurotoxin, N-methyl-4-phenyl-1,2,3,6 -tetrahydropyridine: uptake of the metabolite N-methyl-4-phenylpyridine by dopamine neurons explains selective toxicity.","J. Javitch, R. D'Amato, S. Strittmatter, S. Snyder",Proceedings of the National Academy of Sciences of the United States of America,1985-04-01,1295,35,152.01,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Parkinsonism-inducing neurotoxin, N-methyl-4-phenyl-1,2,3,6 -tetrahydropyridine: uptake of the metabolite N-methyl-4-phenylpyridine by dopamine neurons explains selective toxicity. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,295); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.82.7.2173,ee2971aafef27ae7dec55733ac559a1fb7bd6172,https://doi.org/10.1073/PNAS.82.7.2173,https://doi.org/10.1073/pnas.82.7.2173,,JournalArticle,unknown,neuron; neuroscience term,
12,1985,"Inhibition of NADH-linked oxidation in brain mitochondria by 1-methyl-4-phenyl-pyridine, a metabolite of the neurotoxin, 1-methyl-4-phenyl-1,2,5,6-tetrahydropyridine.","W. Nicklas, Ivy Vyas, R. Heikkila",Life Science,1985-07-01,1282,30,148.83,General Brain Science and Reviews,,"Positions Inhibition of NADH-linked oxidation in brain mitochondria by 1-methyl-4-phenyl-pyridine, a metabolite of the neurotoxin, 1-methyl-4-phenyl-1,2,5,6-tetrahydropyridine. within General Brain Science and Reviews.","high citation signal (1,282); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0024-3205(85)90146-8,2a71f5d432e6a5e551f54c0b73d46e854fbb2a3f,https://doi.org/10.1016/0024-3205(85)90146-8,,,JournalArticle,unknown,brain; brain in title,
13,1985,Distribution of N-methyl-D-aspartate-sensitive L-[3H]glutamate-binding sites in rat brain,"D. Monaghan, C. Cotman",Journal of Neuroscience,1985-11-01,1277,26,170.95,"Cellular, Molecular, and Synaptic Neuroscience",non-human,N-methyl-D-aspartate (NMDA) is an acidic amino acid which depolarizes neurons by selectively interacting with a distinct class of excitatory amino acid receptor.,"high citation signal (1,277); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.05-11-02909.1985,5571b767f6e0f81d8c94b724639cb61772adc1ed,https://doi.org/10.1523/JNEUROSCI.05-11-02909.1985,https://www.jneurosci.org/content/jneuro/5/11/2909.full.pdf,,JournalArticle,unknown,brain; cerebral; cortex; neuron; hippocampus; basal ganglia; glia; brain in title; neuroscience term,"N-methyl-D-aspartate (NMDA) is an acidic amino acid which depolarizes neurons by selectively interacting with a distinct class of excitatory amino acid receptor. Recent evidence has indicated that this receptor is a neurotransmitter receptor in the spinal cord, cerebral cortex, and hippocampus for which the endogenous ligand is likely to be L-glutamate or a structurally related compound. Using quantitative autoradiography, we have studied the anatomical distribution of the class of L- [3H]glutamate-binding sites displaced by NMDA, which appear to correspond to NMDA receptors. The CA1 region of the hippocampus contains the highest density of sites. In general, telencephalic regions have high levels of binding sites. The cerebral cortex shows significant density variations among the differing layers and regions, with the highest levels found in the frontal cortex layers I to III. Within the basal ganglia, the highest levels are found in the nucleus accumbens, intermediate levels are found in the caudate/putamen, and very low levels are found in the globus pallidus. Thalamic regions have moderate levels with variations among differing regions. Midbrain and brainstem have low levels of binding sites, but within these regions there are structures exhibiting higher levels, e.g., the nucleus of the solitary tract and the inferior olive. The distribution of NMDA sites is consistent with most, but not all, of the regions previously proposed to use glutamate as an excitatory transmitter. Thus, the distribution of NMDA-sensitive L-[3H]glutamate-binding sites suggests that the NMDA receptor represents a major, distinct subset of excitatory amino acid receptors and indicates regions in which neurotransmission may be mediated or modulated by this receptor."
14,1985,Inhibition of return : Neural basis and function,"M. Posner, R. Rafal, Lisa S. Choate, J. Vaughan",Unknown venue,1985-08-01,1229,92,130.07,General Brain Science and Reviews,,Positions Inhibition of return : Neural basis and function within General Brain Science and Reviews.,"high citation signal (1,229)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1080/02643298508252866,451c867b4eafc97453ed5573511c011b6909c8f2,https://doi.org/10.1080/02643298508252866,,,paper,unknown,neural,
15,1985,"Left, right, hand and brain : the right shift theory",M. Annett,Unknown venue,1985,1155,113,134.95,General Brain Science and Reviews,,"Positions Left, right, hand and brain : the right shift theory within General Brain Science and Reviews.","high citation signal (1,155)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,7b1a478adc1439047e1bd26e675cad4364645af0,https://www.semanticscholar.org/paper/7b1a478adc1439047e1bd26e675cad4364645af0,,,paper,unknown,brain; brain in title,
16,1985,Induction of reproducible brain infarction by photochemically initiated thrombosis,"B. Watson, W. Dietrich, R. Busto, M. Wachtel, M. Ginsberg",Annals of Neurology,1985-05-01,1135,46,146.63,Clinical Neurology and Neurodegeneration,,Positions Induction of reproducible brain infarction by photochemically initiated thrombosis within Clinical Neurology and Neurodegeneration.,"high citation signal (1,135); recognized venue","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/ana.410170513,091e6b3849cef011376f1270ab27860236690172,https://doi.org/10.1002/ana.410170513,,,JournalArticle,unknown,brain; brain in title,
17,1985,The anatomy of neuropeptide-Y-containing neurons in rat brain.,"B. Chronwall, D. Dimaggio, V. J. Massari, V. J. Massari, V. Pickel, D. Ruggiero, et al.",Neuroscience,1985-08-01,1100,29,155.27,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The anatomy of neuropeptide-Y-containing neurons in rat brain. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,100); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0306-4522(85)90260-X,eb3ea0b9e01c27325bc799876511b5b780d1ad07,https://doi.org/10.1016/0306-4522(85)90260-X,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
18,1985,"Nicotinic binding in rat brain: autoradiographic comparison of [3H]acetylcholine, [3H]nicotine, and [125I]-alpha-bungarotoxin","P. Clarke, R. Schwartz, S. Paul, C. Pert, A. Pert",Journal of Neuroscience,1985-05-01,1042,22,164.5,"EEG, MEG, and Electrophysiology",EEG;non-human,"Three radioligands have been commonly used to label putative nicotinic cholinoceptors in the mammalian central nervous system: the agonists [3H]nicotine and [3H]acetylcholine ([3H]ACh--in the presence of atropine to block muscarinic receptors), and the snake venom extract, [125I]-alpha-bungarotoxin([125I]BTX), which acts as a nicotinic antagonist at the neuromuscular junction.","high citation signal (1,042); recognized venue; open-access PDF metadata","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.05-05-01307.1985,4b6dff7298a19fbadd6c340f04c2e8a5349177af,https://doi.org/10.1523/JNEUROSCI.05-05-01307.1985,https://www.jneurosci.org/content/jneuro/5/5/1307.full.pdf,,JournalArticle; Study,unknown,brain; cerebral; cortex; hippocampus; glia; brain in title; neuroscience term,"Three radioligands have been commonly used to label putative nicotinic cholinoceptors in the mammalian central nervous system: the agonists [3H]nicotine and [3H]acetylcholine ([3H]ACh--in the presence of atropine to block muscarinic receptors), and the snake venom extract, [125I]-alpha-bungarotoxin([125I]BTX), which acts as a nicotinic antagonist at the neuromuscular junction. Binding studies employing brain homogenates indicate that the regional distributions of both [3H]nicotine and [3H]ACh differ from that of [125I]BTX. The possible relationship between brain sites bound by [3H]nicotine and [3H]ACh has not been examined directly. We have used the technique of autoradiography to produce detailed maps of [3H]nicotine, [3H]ACh, and [125I]BTX labeling; near-adjacent tissue sections were compared at many levels of the rat brain. The maps of high affinity agonist labeling are strikingly concordant, with highest densities in the interpeduncular nucleus, most thalamic nuclei, superior colliculus, medial habenula, presubiculum, cerebral cortex (layers I and III/IV), and the substantia nigra pars compacta/ventral tegmental area. The pattern of [125I]BTX binding is strikingly different, the only notable overlap with agonist binding being the cerebral cortex (layer I) and superior colliculus. [125I]BTX binding is also dense in the inferior colliculus, cerebral cortex (layer VI), hypothalamus, and hippocampus, but is virtually absent in thalamus. Various lines of evidence suggest that the high affinity agonist-binding sites in brain correspond to nicotinic cholinergic receptors similar to those found at autonomic ganglia; BTX- binding sites may also serve as receptors for nicotine and are possibly related to neuromuscular nicotinic cholinoceptors."
19,1985,Isolation of HTLV-III from cerebrospinal fluid and neural tissues of patients with neurologic syndromes related to the acquired immunodeficiency syndrome.,"D. Ho, T. Rota, R. Schooley, J. Kaplan, J. Allan, J. Groopman, et al.",New England Journal of Medicine,1985-12-12,1035,14,128.18,Clinical Neurology and Neurodegeneration,human,Positions Isolation of HTLV-III from cerebrospinal fluid and neural tissues of patients with neurologic syndromes related to the acquired immunodeficiency syndrome. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,035); human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1056/NEJM198512123132401,c5aa06856bacfca3d62f042ca389d8356e0ad3a9,https://doi.org/10.1056/NEJM198512123132401,,,JournalArticle; CaseReport,unknown,neural,
20,1985,Anatomical correlates of the distribution of the pathological changes in the neocortex in Alzheimer disease.,"R. Pearson, M. Esiri, R. Hiorns, G. Wilcock, T. Powell",Proceedings of the National Academy of Sciences of the United States of America,1985-07-01,1015,23,147.63,Clinical Neurology and Neurodegeneration,,Positions Anatomical correlates of the distribution of the pathological changes in the neocortex in Alzheimer disease. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,015); recognized venue; open-access PDF metadata","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.82.13.4531,471313f15a18191fbf1354077f2aee496a621583,https://doi.org/10.1073/PNAS.82.13.4531,https://europepmc.org/articles/pmc391136?pdf=render,,JournalArticle,unknown,cortex; neuroscience term,
21,1985,Histoanatomic observations of the brain in early infantile autism,"M. Bauman, T. Kemper",Neurology,1985-06-01,932,28,143.09,Clinical Neurology and Neurodegeneration,,Positions Histoanatomic observations of the brain in early infantile autism within Clinical Neurology and Neurodegeneration.,high citation signal (932); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1212/WNL.35.6.866,bcbd08fb7ff7ee7296fda2e78fabb88b7876d499,https://doi.org/10.1212/WNL.35.6.866,,,JournalArticle; Study,unknown,brain; brain in title,
22,1985,Immunohistochemical localization of macrophages and microglia in the adult and developing mouse brain.,"V. Perry, D. Hume, S. Gordon",Neuroscience,1985-06-01,914,23,149.14,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Positions Immunohistochemical localization of macrophages and microglia in the adult and developing mouse brain. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (914); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0306-4522(85)90215-5,94e97422e2f459c4c974258c2329030bfecf6e34,https://doi.org/10.1016/0306-4522(85)90215-5,,,JournalArticle,unknown,brain; glia; microglia; brain in title,
23,1985,Human cerebral malaria. A quantitative ultrastructural analysis of parasitized erythrocyte sequestration.,"G. Macpherson, M. Warrell, N. White, S. Looareesuwan, D. Warrell",American Journal of Pathology,1985-06-01,891,30,126.68,General Brain Science and Reviews,human;non-human,Positions Human cerebral malaria. A quantitative ultrastructural analysis of parasitized erythrocyte sequestration. within General Brain Science and Reviews.,high citation signal (891); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,0bdce06e4054e71a26244b0359ebda0ee437ad41,https://www.semanticscholar.org/paper/0bdce06e4054e71a26244b0359ebda0ee437ad41,,,JournalArticle,unknown,cerebral,
24,1985,Basal Ganglia and Limbic System Pathology in Schizophrenia: A Morphometric Study of Brain Volume and Shrinkage,"B. Bogerts, E. Meertz, R. Schönfeldt-Bausch",Unknown venue,1985-08-01,888,12,134.22,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Basal Ganglia and Limbic System Pathology in Schizophrenia: A Morphometric Study of Brain Volume and Shrinkage within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (888),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPSYC.1985.01790310046006,b5d32d0a3cf328b59f3eeb58b182c1194c27fd6e,https://doi.org/10.1001/ARCHPSYC.1985.01790310046006,,,paper,unknown,brain; basal ganglia; glia; brain in title,
25,1985,"The suprachiasmatic nucleus of the human brain in relation to sex, age and senile dementia.","D. Swaab, E. Fliers, T. Partiman",Brain Research,1985-09-02,857,23,142.78,Clinical Neurology and Neurodegeneration,human,"Positions The suprachiasmatic nucleus of the human brain in relation to sex, age and senile dementia. within Clinical Neurology and Neurodegeneration.",high citation signal (857); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0006-8993(85)91350-2,75dcf7da37e2d1d42587eba48f55bc9583de64a9,https://doi.org/10.1016/0006-8993(85)91350-2,,,JournalArticle; Study,unknown,brain; brain in title,
26,1985,Interleukin-1 stimulation of astroglial proliferation after brain injury.,"D. Giulian, L. Lachman",Science,1985-04-26,827,7,145.34,"Cellular, Molecular, and Synaptic Neuroscience",non-human;stimulation,"Positions Interleukin-1 stimulation of astroglial proliferation after brain injury. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (827); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.3872478,d26213f40477104684e35bd2186bcb91db92c960,https://doi.org/10.1126/SCIENCE.3872478,,,JournalArticle,unknown,brain; glia; brain in title,
27,1985,Organizational and activational effects of sex steroids on brain and behavior: a reanalysis.,"A. Arnold, S. M. Breedlove",Hormones and Behavior,1985-12-01,793,14,128.19,Cognitive and Systems Neuroscience,,Positions Organizational and activational effects of sex steroids on brain and behavior: a reanalysis. within Cognitive and Systems Neuroscience.,high citation signal (793),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0018-506X(85)90042-X,4bfee1ca097bd89f38e24fe585554b9168fc309a,https://doi.org/10.1016/0018-506X(85)90042-X,,,Review; JournalArticle; Study,unknown,brain; brain in title,
28,1985,Selective sparing of a class of striatal neurons in Huntington's disease.,"R. Ferrante, N. Kowall, Beal Mf, E. Richardson, E. Bird, Jens Martin",Science,1985-11-01,792,5,140.16,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Selective sparing of a class of striatal neurons in Huntington's disease. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (792); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.2931802,7bfc3b03791228dc5f2389c55ace7efff5ab47c0,https://doi.org/10.1126/SCIENCE.2931802,,,JournalArticle,unknown,neuron; neuroscience term,
29,1985,What is the Correct Value for the Brain-Blood Partition Coefficient for Water?,"P. Herscovitch, M. Raichle",Journal of Cerebral Blood Flow and Metabolism,1985-03-01,761,117,130.45,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions What is the Correct Value for the Brain-Blood Partition Coefficient for Water? within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (761); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/jcbfm.1985.9,a19ef046198da6b2b118ef7adfc2852327abea70,https://doi.org/10.1038/jcbfm.1985.9,https://journals.sagepub.com/doi/pdf/10.1038/jcbfm.1985.9,,JournalArticle,unknown,brain; brain in title,
30,1985,Glutamate stimulates inositol phosphate formation in striatal neurones,"F. Sladeczek, J. Pin, M. Récasens, J. Bockaert, S. Weiss",Nature,1985-10-24,759,12,139.4,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Glutamate stimulates inositol phosphate formation in striatal neurones within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (759); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/317717A0,56c8b6e5a909fb102185000e6425dc428279f8d7,https://doi.org/10.1038/317717A0,,,JournalArticle,unknown,neuron; neuroscience term,
