rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
11,1954,Cerebral hemodynamics during cerebral ischemia induced by acute hypotension.,"F. Finnerty, L. Witkin, J. Fazekas",Journal of Clinical Investigation,1954-09-01,308,2,109.4,Clinical Neurology and Neurodegeneration,human,Positions Cerebral hemodynamics during cerebral ischemia induced by acute hypotension. within Clinical Neurology and Neurodegeneration.,high citation signal (308); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1172/JCI102997,d08985c637ddacd2948d218494b07b345c05894f,https://doi.org/10.1172/JCI102997,http://www.jci.org/articles/view/102997/files/pdf,,JournalArticle,unknown,cerebral,
12,1954,Learning motivated by electrical stimulation of the brain.,"J. Delgado, W. W. Roberts, N. Miller",American Journal of Physiology,1954-11-30,302,2,115.05,Cognitive and Systems Neuroscience,stimulation,Positions Learning motivated by electrical stimulation of the brain. within Cognitive and Systems Neuroscience.,high citation signal (302); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1954.179.3.587,85773e0df54436a983502f6285d64dea59fd8a42,https://doi.org/10.1152/AJPLEGACY.1954.179.3.587,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,,JournalArticle,unknown,brain; brain in title,
13,1954,Roentgen-ray therapy of cerebral metastases,"J. Chao, R. Phillips, J. Nickson",Cancer,1954-07-01,277,4,106.3,General Brain Science and Reviews,,Positions Roentgen-ray therapy of cerebral metastases within General Brain Science and Reviews.,high citation signal (277); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/1097-0142(195407)7:4<682::AID-CNCR2820070409>3.0.CO;2-S,b3e0243693a224b1bea8520ee50580f5d3c8d725,https://doi.org/10.1002/1097-0142(195407)7:4<682::AID-CNCR2820070409>3.0.CO;2-S,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/1097-0142%28195407%297%3A4%3C682%3A%3AAID-CNCR2820070409%3E3.0.CO%3B2-S,,JournalArticle,unknown,cerebral,
14,1954,Epilepsy and the functional anatomy of the human brain,H. Gastaut,Unknown venue,1954,244,14,108.22,Clinical Neurology and Neurodegeneration,human,Positions Epilepsy and the functional anatomy of the human brain within Clinical Neurology and Neurodegeneration.,high citation signal (244); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0013-4694(54)90103-0,9c5d9f9ce9acb41d78d37ef129bdbf52cb65f5d5,https://doi.org/10.1016/0013-4694(54)90103-0,,,paper,unknown,brain; brain in title,
15,1954,Studies in Schizophrenia: A Multidisciplinary Approach to Mind-Brain Relationships,"R. Heath, H. Becker, Leona Bersadsky, R. Corrigan, A. Epstein, W. L. Founds, et al.",Unknown venue,1954-01-31,226,0,105.65,General Brain Science and Reviews,,Positions Studies in Schizophrenia: A Multidisciplinary Approach to Mind-Brain Relationships within General Brain Science and Reviews.,high citation signal (226),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.4159/HARVARD.9780674594548,99584da312f561d1e908085b97d4f3a1a473bbad,https://doi.org/10.4159/HARVARD.9780674594548,,,paper,unknown,brain; brain in title,
16,1954,[Indications and localization of stereotactic brain operations].,"R. Hassler, T. Riechert",Der Nervenarzt,1954-11-20,221,2,106.45,General Brain Science and Reviews,non-human,Positions [Indications and localization of stereotactic brain operations]. within General Brain Science and Reviews.,high citation signal (221),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,0c8fdd3eb953006136833af9b940a205cd274b0a,https://www.semanticscholar.org/paper/0c8fdd3eb953006136833af9b940a205cd274b0a,,,JournalArticle,unknown,brain; brain in title,
17,1954,PHYSICAL THERAPY,"Lijun Xiao, Ran Tao",Advances in Experimental Medicine and Biology,1954-04-01,217,8,103.12,"Brain Stimulation, Neurotechnology, and BCI",stimulation,Physical therapy has the evidence-based science knowledge to address a wide range of physical and psychological problems of addiction.,high citation signal (217); open-access PDF metadata,"Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.5694/j.1326-5377.1954.tb85652.x,c0acac15ffc2a455ecd88382b90a51c4c35a9fdd,https://doi.org/10.5694/j.1326-5377.1954.tb85652.x,https://journals.lww.com/pedpt/citation/1989/01040/physical_therapy.44.aspx,,Review; JournalArticle,unknown,brain,"Physical therapy has the evidence-based science knowledge to address a wide range of physical and psychological problems of addiction. Neuromodulation techniques are becoming more and more important in the treatment of addiction. Here, the efficacy of different neuromodulation techniques in addiction, such as transcranial direct current stimulation (tDCS), repetitive transcranial magnetic stimulation (rTMS), deep brain stimulation (DBS), is critically evaluated. Other physical therapy methods including Biofeedback, Physical Activity and Acupuncture are also presented."
18,1954,The non-competitive inhibition of brain hexokinase by glucose-6-phosphate and related compounds.,"R. Crane, A. Sols",Journal of Biological Chemistry,1954-10-01,204,4,108.01,Neuroimaging and Brain Mapping,non-human,"A non-competitive inhibition by glucose-6-P1 of brain (1, 2) and other animal tissue (1) hexokinases has been described, as well as a similar inhibition of brain hexokinase by L-sorbose-1-P (3).",high citation signal (204); open-access PDF metadata,"Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)65385-2,2c9c0b64207e7f80c7e1d591da36c7022396743b,https://doi.org/10.1016/s0021-9258(18)65385-2,https://doi.org/10.1016/s0021-9258(18)65385-2,,JournalArticle,unknown,brain; brain in title,"A non-competitive inhibition by glucose-6-P1 of brain (1, 2) and other animal tissue (1) hexokinases has been described, as well as a similar inhibition of brain hexokinase by L-sorbose-1-P (3). The present paper is concerned with the specificity for inhibition of brain hexokinase by glucose6-P and related compounds. Ry means of a comparison of the structures of twenty-five compounds, six of xvhich are inhibitors, it has been possible to define this specificity. The substrate specificity of brain hexokinase was described in the preceding paper (4)."
19,1954,[The fiber glia of selacean brain].,E. Horstmann,Zeitschrift für Zellforschung und Mikroskopische Anatomie,1954,197,5,105.19,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions [The fiber glia of selacean brain]. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (197),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/BF00334758,0235b444c1f46d7fb8b36196fc4a2060c4180b5f,https://doi.org/10.1007/BF00334758,,,JournalArticle,unknown,brain; glia; brain in title,
20,1954,Structural and functional organization of mammalian cerebral cortex: The correlation of neurone density with brain size. Cortical neurone density in the fin whale (Balaenoptera Physalus L.) with a note on the cortical neurone density in the Indian elephant,D. B. Tower,The Journal of comparative neurology,1954-08-01,187,8,129.46,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Structural and functional organization of mammalian cerebral cortex: The correlation of neurone density with brain size. Cortical neurone density in the fin whale (Balaenoptera Physalus L.) with a note on the cortical neurone density in the Indian elephant within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (187); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901010103,9109a9aa592f3559dfbfb0fa587710fa329b83e7,https://doi.org/10.1002/cne.901010103,,,JournalArticle,unknown,brain; cerebral; cortex; cortical; neuron; brain in title; neuroscience term,
21,1954,HEMAGGLUTINATION WITH ARTHROPOD-BORNE VIRUSES,"J. Casals, L. Brown",Journal of Experimental Medicine,1954-05-01,184,4,100.17,General Brain Science and Reviews,non-human,"Through the use of acetone and ether extraction of brain tissue from newborn mice infected with certain arthropod-borne viruses, it has been possible to demonstrate hemagglutinins for chick erythrocytes associated with the following viruses: dengue Type 1, dengue Type 2, Eastern equine encephalitis, Ilhéus, Japanese B, Ntaya, St.",high citation signal (184); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.99.5.429,41ee0a4d6f9033d8f8cd1eacfe12e0fc44968790,https://doi.org/10.1084/jem.99.5.429,https://rupress.org/jem/article-pdf/99/5/429/1185316/429.pdf,,JournalArticle,unknown,brain,"Through the use of acetone and ether extraction of brain tissue from newborn mice infected with certain arthropod-borne viruses, it has been possible to demonstrate hemagglutinins for chick erythrocytes associated with the following viruses: dengue Type 1, dengue Type 2, Eastern equine encephalitis, Ilhéus, Japanese B, Ntaya, St. Louis, Sindbis, Uganda S, Venezuelan equine encephalitis, West Nile (Egypt 101 strain), Western equine encephalitis, and yellow fever (viscerotropic and neurotropic strains). On the basis of the temperature and pH required for reaction, the viruses can be assembled in two groups: A-those that require 37°C. and a pH of about 6.4, comprising Eastern, Venezuelan, and Western equine encephalitis and Sindbis viruses; and B-those that require either 4° or 22°C. and a pH of about 7.0, comprising dengue Types 1 and 2, Ilhéus, Japanese B, Ntaya, St. Louis, Uganda S, West Nile, and yellow fever viruses. A method of eliminating non-specific inhibitory substances present in sera was developed. The method consists essentially of filtration through Seitz pads. Extensive serological crossings were found among viruses of each group, while antisera of one group failed consistently to cross-react with antigens of the other. Antisera deriving from animals immunized with certain viruses for which no hemagglutinins could be developed by the present method, reacted with members of either one or the other group. Thus Semliki Forest virus would appear to belong to Group A, and Russian Far Eastern and louping ill viruses to Group B."
22,1954,"FUNCTIONS OF THE ""OLFACTORY BRAIN""","K. Pribram, Lawrence Kruger",Annals of the New York Academy of Sciences,1954-03-01,165,0,112.02,General Brain Science and Reviews,,"Positions FUNCTIONS OF THE ""OLFACTORY BRAIN"" within General Brain Science and Reviews.",high citation signal (165); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1749-6632.1954.tb54849.x,e8a117e2d87880db8d6273ec453cb65c607d8cac,https://doi.org/10.1111/j.1749-6632.1954.tb54849.x,,,JournalArticle; Review,unknown,brain; brain in title,
23,1954,Effect of drugs and metabolic alterations on brain stem arousal mechanism.,"A. Arduini, M. Arduini",Journal of Pharmacology and Experimental Therapeutics,1954-01-01,160,1,115.07,"EEG, MEG, and Electrophysiology",EEG;non-human;stimulation,Recent study has revealed a subcortical arousal mechanism in the reticular formation of the brain stem whose ascending influence upon the cortex is responsible for EEG and behavioral wakefulness.,high citation signal (160),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)04466-0,7225e1042c454b9fc4469dfe9ef7132f733f064d,https://doi.org/10.1016/s0022-3565(25)04466-0,,,JournalArticle,unknown,brain; cortex; cortical; eeg; brain in title; neuroscience term,"Recent study has revealed a subcortical arousal mechanism in the reticular formation of the brain stem whose ascending influence upon the cortex is responsible for EEG and behavioral wakefulness. Activity evoked in this subcortical mechanism by afferent stimulation shows a markedly greater susceptibility to alteration by drugs and metabolic changes than does concomitant discharge conducted to sensory areas of the cortex in direct afferent paths. It is proposed that while depressant and excitant drugs act upon all complexly organized portions of the central nervous system, their influence upon the subcortical arousal mechanism may account in considerable measure for their generalized effects."
24,1954,The quantitative histochemistry of brain. III. Ammon's horn.,"Lowry Oh, Nira R. Roberts, Leiner Ky, Wu Ml, Farr Al, Albers Rw",Journal of Biological Chemistry,1954-03-01,146,1,100.83,General Brain Science and Reviews,,Positions The quantitative histochemistry of brain. III. Ammon's horn. within General Brain Science and Reviews.,high citation signal (146); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0021-9258(18)71243-X,a7948cbd5e5a74af2550b1b457c240b846819562,https://doi.org/10.1016/S0021-9258(18)71243-X,https://doi.org/10.1016/s0021-9258(18)71243-x,,JournalArticle,unknown,brain; brain in title,
25,1954,Metastatic tumors of the brain from a neurosurgical point of view; a follow-up study of 158 cases.,T. Störtebecker,Journal of Neurosurgery,1954,139,1,96.95,General Brain Science and Reviews,,Positions Metastatic tumors of the brain from a neurosurgical point of view; a follow-up study of 158 cases. within General Brain Science and Reviews.,high citation signal (139),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1954.11.1.0084,ce8b75c4e2f7185c7b6ecea0aaab26f4c5cef567,https://doi.org/10.3171/JNS.1954.11.1.0084,,,JournalArticle,unknown,brain; brain in title,
26,1954,"Pathological changes in neurons, neuroglia, and blood-brain barrier induced by x-irradiation of heads of monkeys.","C. Clemente, E. Holst",A M A Archives of Neurology & Psychiatry,1954,132,2,119.23,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Pathological changes in neurons, neuroglia, and blood-brain barrier induced by x-irradiation of heads of monkeys. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (132); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHNEURPSYC.1954.02320370068005,77245b5119cd9f81480ab3f148ee9fd222b7c381,https://doi.org/10.1001/ARCHNEURPSYC.1954.02320370068005,,,JournalArticle,unknown,brain; neuron; glia; brain in title; neuroscience term,
27,1954,The incidence of EEG abnormality among patients with mental disorders of apparently nonorganic origin: a critical review.,R. J. Ellingson,American Journal of Psychiatry,1954-10-01,132,3,100.43,"EEG, MEG, and Electrophysiology",EEG;human,"Positions The incidence of EEG abnormality among patients with mental disorders of apparently nonorganic origin: a critical review. within EEG, MEG, and Electrophysiology.",high citation signal (132); synthesis or review value; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1176/AJP.111.4.263,9a6084664476deff9b4abe1afce3f39a26e6235d,https://doi.org/10.1176/AJP.111.4.263,,,JournalArticle; Review,unknown,eeg,
28,1954,Polarographic study of cerebral collateral circulation.,"J. Meyer, H. Fang, D. Denny-Brown",A M A Archives of Neurology & Psychiatry,1954-09-01,130,0,101.75,Clinical Neurology and Neurodegeneration,,Positions Polarographic study of cerebral collateral circulation. within Clinical Neurology and Neurodegeneration.,high citation signal (130); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1954.02330030030003,feaa0b0474cbc13b62282f76473859e8c3deb97b,https://doi.org/10.1001/ARCHNEURPSYC.1954.02330030030003,,,JournalArticle,unknown,cerebral,
29,1954,Cytoarchitecture of the human brain stem,"J. Olszewski, D. Baxter",Unknown venue,1954-12-01,123,2,95.97,General Brain Science and Reviews,human,Positions Cytoarchitecture of the human brain stem within General Brain Science and Reviews.,high citation signal (123); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/CNE.901010308,61a8da4e686a8cda128cf546de3d910837b70fd4,https://doi.org/10.1002/CNE.901010308,,,paper,unknown,brain; brain in title,
30,1954,The validity of some psychological tests of brain damage.,A. J. Yates,Psychological bulletin,1954-07-01,118,1,94.02,General Brain Science and Reviews,,Positions The validity of some psychological tests of brain damage. within General Brain Science and Reviews.,high citation signal (118),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/H0059891,fe8a4f3840584cb0549b2e8968b39e5c06b50a36,https://doi.org/10.1037/H0059891,,,JournalArticle,unknown,brain; brain in title,
31,1954,Judgment of Visual and Postural Vertical After Brain Injury,"H. Teuber, M. Mishkin",Unknown venue,1954-07-01,115,0,93.56,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Judgment of Visual and Postural Vertical After Brain Injury within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (115),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1080/00223980.1954.9712927,25ea8bfb1f8c93937e1b6082af2dcc772673a733,https://doi.org/10.1080/00223980.1954.9712927,,,paper,unknown,brain; brain in title,
32,1954,Psychological consequences of brain lesions and ablations.,"S. G. Klebanoff, J. Singer, H. Wilensky",Psychological bulletin,1954,113,0,93.25,General Brain Science and Reviews,,Positions Psychological consequences of brain lesions and ablations. within General Brain Science and Reviews.,high citation signal (113),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037/H0060182,d7f8a70634709d930c789e3e5cd45388666ac5a2,https://doi.org/10.1037/H0060182,,,JournalArticle,unknown,brain; brain in title,
33,1954,"RAPIDLY PROGRESSIVE CEREBRAL DEGENERATION (SUBACUTE VASCULAR ENCEPHALOPATHY) WITH MENTAL DISORDER, FOCAL DISTURBANCES, AND MYOCLONIC EPILEPSY","Myoclonic Epilepsy, S. Nevin",Journal of Neurology Neurosurgery & Psychiatry,1954-05-01,112,1,103.29,Clinical Neurology and Neurodegeneration,non-human,"Positions RAPIDLY PROGRESSIVE CEREBRAL DEGENERATION (SUBACUTE VASCULAR ENCEPHALOPATHY) WITH MENTAL DISORDER, FOCAL DISTURBANCES, AND MYOCLONIC EPILEPSY within Clinical Neurology and Neurodegeneration.",high citation signal (112); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1136/jnnp.17.2.148,30f7a658bd14042609c9400a876617931f524abb,https://doi.org/10.1136/jnnp.17.2.148,https://jnnp.bmj.com/content/jnnp/17/2/148.full.pdf,,JournalArticle,unknown,cerebral,
