rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,2007,Nanomaterials and nanoparticles: Sources and toxicity,"C. Buzea, I. Pacheco, K. Robbie",Biointerphases,2007-12-28,3581,130,155.91,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"This review is presented as a common foundation for scientists interested in nanoparticles, their origin, activity, and biological toxicity.","high citation signal (3,581); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1116/1.2815690,ae9468f67d609f8b9a693fdf7194fe2ea6173b1d,https://doi.org/10.1116/1.2815690,https://pubs.aip.org/avs/bip/article-pdf/2/4/MR17/13854623/mr17_1_online.pdf,JournalArticle; Review,unknown,brain,"This review is presented as a common foundation for scientists interested in nanoparticles, their origin, activity, and biological toxicity. It is written with the goal of rationalizing and informing public health concerns related to this sometimes-strange new science of ""nano,"" while raising awareness of nanomaterials' toxicity among scientists and manufacturers handling them. We show that humans have always been exposed to tiny particles via dust storms, volcanic ash, and other natural processes, and that our bodily systems are well adapted to protect us from these potentially harmful intruders. The reticuloendothelial system, in particular, actively neutralizes and eliminates foreign matter in the body, including viruses and nonbiological particles. Particles originating from human activities have existed for millennia, e.g., smoke from combustion and lint from garments, but the recent development of industry and combustion-based engine transportation has profoundly increased anthropogenic particulate pollution. Significantly, technological advancement has also changed the character of particulate pollution, increasing the proportion of nanometer-sized particles-""nanoparticles""-and expanding the variety of chemical compositions. Recent epidemiological studies have shown a strong correlation between particulate air pollution levels, respiratory and cardiovascular diseases, various cancers, and mortality. Adverse effects of nanoparticles on human health depend on individual factors such as genetics and existing disease, as well as exposure, and nanoparticle chemistry, size, shape, agglomeration state, and electromagnetic properties. Animal and human studies show that inhaled nanoparticles are less efficiently removed than larger particles by the macrophage clearance mechanisms in the lungs, causing lung damage, and that nanoparticles can translocate through the circulatory, lymphatic, and nervous systems to many tissues and organs, including the brain. The key to understanding the toxicity of nanoparticles is that their minute size, smaller than cells and cellular organelles, allows them to penetrate these basic biological structures, disrupting their normal function. Examples of toxic effects include tissue inflammation, and altered cellular redox balance toward oxidation, causing abnormal function or cell death. The manipulation of matter at the scale of atoms, ""nanotechnology,"" is creating many new materials with characteristics not always easily predicted from current knowledge. Within the nearly limitless diversity of these materials, some happen to be toxic to biological systems, others are relatively benign, while others confer health benefits. Some of these materials have desirable characteristics for industrial applications, as nanostructured materials often exhibit beneficial properties, from UV absorbance in sunscreen to oil-less lubrication of motors. A rational science-based approach is needed to minimize harm caused by these materials, while supporting continued study and appropriate industrial development. As current knowledge of the toxicology of ""bulk"" materials may not suffice in reliably predicting toxic forms of nanoparticles, ongoing and expanded study of ""nanotoxicity"" will be necessary. For nanotechnologies with clearly associated health risks, intelligent design of materials and devices is needed to derive the benefits of these new technologies while limiting adverse health impacts. Human exposure to toxic nanoparticles can be reduced through identifying creation-exposure pathways of toxins, a study that may someday soon unravel the mysteries of diseases such as Parkinson's and Alzheimer's. Reduction in fossil fuel combustion would have a large impact on global human exposure to nanoparticles, as would limiting deforestation and desertification. While nanotoxicity is a relatively new concept to science, this review reveals the result of life's long history of evolution in the presence of nanoparticles, and how the human body, in particular, has adapted to defend itself against nanoparticulate intruders."
12,2007,"Functional neuroimaging of anxiety: a meta-analysis of emotional processing in PTSD, social anxiety disorder, and specific phobia.","A. Etkin, T. Wager",American Journal of Psychiatry,2007-10-01,3248,186,150.55,Neuroimaging and Brain Mapping,,"Positions Functional neuroimaging of anxiety: a meta-analysis of emotional processing in PTSD, social anxiety disorder, and specific phobia. within Neuroimaging and Brain Mapping.","high citation signal (3,248); open-access PDF metadata","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/APPI.AJP.2007.07030504,5fe5a925c75d0bd81e8d6888952773b5f44663f5,https://doi.org/10.1176/APPI.AJP.2007.07030504,https://europepmc.org/articles/pmc3318959?pdf=render,MetaAnalysis; JournalArticle; Study,unknown,neuroimaging,
13,2007,CO-PLANAR STEREOTAXIC ATLAS OF THE HUMAN BRAIN 3-DIMENSIONAL PROPORTIONAL SYSTEM: AN APPROACH TO CEREBRAL IMAGING 1988 GUIDE TO THE TNM/pTNM-CLASSIFICATION OF MALIGNANT TUMOURS THIRD EDITION,"J. Talairich, P. Tournoux, O. H. Beahrs, P. Hermanek, R. Hutter, O. Scheibe, et al.",Unknown venue,2007,3042,213,156.77,"Brain Development, Plasticity, and Connectomics",human;connectome,"Positions CO-PLANAR STEREOTAXIC ATLAS OF THE HUMAN BRAIN 3-DIMENSIONAL PROPORTIONAL SYSTEM: AN APPROACH TO CEREBRAL IMAGING 1988 GUIDE TO THE TNM/pTNM-CLASSIFICATION OF MALIGNANT TUMOURS THIRD EDITION within Brain Development, Plasticity, and Connectomics.","high citation signal (3,042); human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,9527bf38daeb424f588facbc15d7490e67faefe1,https://www.semanticscholar.org/paper/9527bf38daeb424f588facbc15d7490e67faefe1,,paper,unknown,brain; cerebral; brain in title,
14,2007,A review of classification algorithms for EEG-based brain-computer interfaces,"F. Lotte, M. Congedo, A. Lécuyer, F. Lamarche, B. Arnaldi",Journal of Neural Engineering,2007-01-31,2723,206,164.58,"EEG, MEG, and Electrophysiology",EEG,"Positions A review of classification algorithms for EEG-based brain-computer interfaces within EEG, MEG, and Electrophysiology.","high citation signal (2,723); open-access PDF metadata; synthesis or review value","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1088/1741-2560/4/2/R01,1a2392702b473b51b80c8511963c25e522dbce1f,https://doi.org/10.1088/1741-2560/4/2/R01,https://hal.inria.fr/inria-00134950/file/article.pdf,Review; JournalArticle,unknown,brain; eeg; brain in title,
15,2007,Diffusion tensor imaging of the brain,"A. Alexander, J. Lee, M. Lazar, A. Field",Neurotherapeutics,2007-07-01,2694,145,154.38,Neuroimaging and Brain Mapping,MRI,Positions Diffusion tensor imaging of the brain within Neuroimaging and Brain Mapping.,"high citation signal (2,694); open-access PDF metadata","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.nurt.2007.05.011,a73024d68f8c38d65edb11fa4ee31b99cd471876,https://doi.org/10.1016/j.nurt.2007.05.011,https://link.springer.com/content/pdf/10.1016/j.nurt.2007.05.011.pdf,Review; JournalArticle,unknown,brain; brain in title,
16,2007,Distinct brain networks for adaptive and stable task control in humans,"N. Dosenbach, D. Fair, F. Miezin, A. Cohen, Kristin K. Wenger, Ronny A. T. Dosenbach, et al.",Proceedings of the National Academy of Sciences of the United States of America,2007-06-26,2668,181,167.41,"Brain Development, Plasticity, and Connectomics",human;connectome,"Positions Distinct brain networks for adaptive and stable task control in humans within Brain Development, Plasticity, and Connectomics.","high citation signal (2,668); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1073/pnas.0704320104,42f27102d03c7bbd4a7676a1832c96d24ef6e37c,https://doi.org/10.1073/pnas.0704320104,https://europepmc.org/articles/pmc1904171?pdf=render,JournalArticle,unknown,brain; brain in title,
17,2007,Altered baseline brain activity in children with ADHD revealed by resting-state functional MRI.,"Y. Zang, Yong He, Chaozhe Zhu, Q. Cao, Man-Qiu Sui, M. Liang, et al.",Brain & development (Tokyo. 1979),2007-03-01,2570,248,166.94,"Brain Development, Plasticity, and Connectomics",MRI;fMRI;human,"Positions Altered baseline brain activity in children with ADHD revealed by resting-state functional MRI. within Brain Development, Plasticity, and Connectomics.","high citation signal (2,570); recognized venue; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.BRAINDEV.2006.07.002,533095dbf977399a1fb89de153b824d27e9cb7fb,https://doi.org/10.1016/J.BRAINDEV.2006.07.002,,JournalArticle; Study,unknown,brain; mri; brain in title,
18,2007,Where do you know what you know? The representation of semantic knowledge in the human brain,"K. Patterson, P. Nestor, T. Rogers",Nature Reviews Neuroscience,2007-12-01,2561,200,162.47,General Brain Science and Reviews,human,Positions Where do you know what you know? The representation of semantic knowledge in the human brain within General Brain Science and Reviews.,"high citation signal (2,561); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/nrn2277,a6770205004166b4f16dc6625f8dea6cb901b1b0,https://doi.org/10.1038/nrn2277,,Review; JournalArticle,unknown,brain; brain in title,
19,2007,Efficiency and Cost of Economical Brain Functional Networks,"S. Achard, E. Bullmore",PLoS Comput. Biol.,2007-02-01,2505,256,162.68,Neuroimaging and Brain Mapping,MRI;fMRI;human;connectome,"Brain anatomical networks are sparse, complex, and have economical small-world properties.","high citation signal (2,505); open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1371/journal.pcbi.0030017,b55dfb180030e51e280c5660e7351bbaee7d2d19,https://doi.org/10.1371/journal.pcbi.0030017,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.0030017&type=printable,JournalArticle,unknown,brain; cortical; fmri; mri; brain in title,"Brain anatomical networks are sparse, complex, and have economical small-world properties. We investigated the efficiency and cost of human brain functional networks measured using functional magnetic resonance imaging (fMRI) in a factorial design: two groups of healthy old (N = 11; mean age = 66.5 years) and healthy young (N = 15; mean age = 24.7 years) volunteers were each scanned twice in a no-task or ""resting"" state following placebo or a single dose of a dopamine receptor antagonist (sulpiride 400 mg). Functional connectivity between 90 cortical and subcortical regions was estimated by wavelet correlation analysis, in the frequency interval 0.06-0.11 Hz, and thresholded to construct undirected graphs. These brain functional networks were small-world and economical in the sense of providing high global and local efficiency of parallel information processing for low connection cost. Efficiency was reduced disproportionately to cost in older people, and the detrimental effects of age on efficiency were localised to frontal and temporal cortical and subcortical regions. Dopamine antagonism also impaired global and local efficiency of the network, but this effect was differentially localised and did not interact with the effect of age. Brain functional networks have economical small-world properties-supporting efficient parallel information transfer at relatively low cost-which are differently impaired by normal aging and pharmacological blockade of dopamine transmission."
20,2007,"Malignant astrocytic glioma: genetics, biology, and paths to treatment.","F. Furnari, T. Fenton, R. Bachoo, A. Mukasa, Jayne M. Stommel, A. Stegh, et al.",Genes & Development,2007-11-01,2426,139,146.5,Computational Neuroscience and AI,human,Malignant astrocytic gliomas such as glioblastoma are the most common and lethal intracranial tumors.,"high citation signal (2,426); open-access PDF metadata; human evidence signal","Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1101/GAD.1596707,a75b4efbf7503f370fe751002ad3a34a00ed7ec3,https://doi.org/10.1101/GAD.1596707,http://genesdev.cshlp.org/content/21/21/2683.full.pdf,Review; JournalArticle,unknown,brain,"Malignant astrocytic gliomas such as glioblastoma are the most common and lethal intracranial tumors. These cancers exhibit a relentless malignant progression characterized by widespread invasion throughout the brain, resistance to traditional and newer targeted therapeutic approaches, destruction of normal brain tissue, and certain death. The recent confluence of advances in stem cell biology, cell signaling, genome and computational science and genetic model systems have revolutionized our understanding of the mechanisms underlying the genetics, biology and clinical behavior of glioblastoma. This progress is fueling new opportunities for understanding the fundamental basis for development of this devastating disease and also novel therapies that, for the first time, portend meaningful clinical responses."
21,2007,A default mode of brain function: A brief history of an evolving idea,"M. Raichle, A. Snyder",NeuroImage,2007-10-01,2340,111,159.65,General Brain Science and Reviews,,Positions A default mode of brain function: A brief history of an evolving idea within General Brain Science and Reviews.,"high citation signal (2,340); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/j.neuroimage.2007.02.041,347d8e55ef632c972f27aac096563d2774faa246,https://doi.org/10.1016/j.neuroimage.2007.02.041,,LettersAndComments; Review; JournalArticle,unknown,brain; brain in title,
22,2007,Robust determination of the fibre orientation distribution in diffusion MRI: Non-negativity constrained super-resolved spherical deconvolution,"Jacques-Donald Tournier, F. Calamante, A. Connelly",NeuroImage,2007-05-01,2272,266,154.32,Neuroimaging and Brain Mapping,MRI,Positions Robust determination of the fibre orientation distribution in diffusion MRI: Non-negativity constrained super-resolved spherical deconvolution within Neuroimaging and Brain Mapping.,"high citation signal (2,272); recognized venue","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/j.neuroimage.2007.02.016,18cfee92095c476376b798736f0a038838d833af,https://doi.org/10.1016/j.neuroimage.2007.02.016,,JournalArticle,unknown,mri,
23,2007,Remembering the past to imagine the future: the prospective brain,"D. Schacter, D. Addis, R. Buckner",Nature Reviews Neuroscience,2007-09-01,2239,88,158.86,General Brain Science and Reviews,,Positions Remembering the past to imagine the future: the prospective brain within General Brain Science and Reviews.,"high citation signal (2,239); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/nrn2213,c2dde76f9ad60d7c5814cd1cd08d2ae38f9769a0,https://doi.org/10.1038/nrn2213,,Review; JournalArticle,unknown,brain; brain in title,
