rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1918,"Comparative studies on the growth of the cerebral cortex. VIII. General review of data for the thickness of the cerebral cortex and the size of the cortical cells in several mammals, together with some postnatal growth changes in these structures",Naoki Sugita,Unknown venue,1918-06-01,19,0,75.12,General Brain Science and Reviews,non-human,"Positions Comparative studies on the growth of the cerebral cortex. VIII. General review of data for the thickness of the cerebral cortex and the size of the cortical cells in several mammals, together with some postnatal growth changes in these structures within General Brain Science and Reviews.",high citation signal (19); synthesis or review value,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900290303,e8729792b5a3362585b31390171d9aaec77d5f07,https://doi.org/10.1002/cne.900290303,,Review,unknown,cerebral; cortex; cortical; neuroscience term,
12,1918,Comparative studies on the growth of the cerebral cortex. III. On the size and shape of the cerebrum in the Norway rat (Mus norvegicus) and a comparison of these with the corresfonding characters in the albino rat,Naoki Sugita,Unknown venue,1918-02-01,14,0,66.94,"Brain Development, Plasticity, and Connectomics",non-human,"In connection with an earlier study on the size and shape of the cerebrum in the albino rat (Sugita, '17), I took up a study of the changes in the size and shape of the cerebrum in the Norway rat during its growth.",high citation signal (14); open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900290102,41a05bc6248f299ec56d3b3e06889e7c2a1dad4f,https://doi.org/10.1002/cne.900290102,https://zenodo.org/record/1786983/files/article.pdf,paper,unknown,brain; cerebral; cortex; cortical; neuroscience term,"In connection with an earlier study on the size and shape of the cerebrum in the albino rat (Sugita, '17), I took up a study of the changes in the size and shape of the cerebrum in the Norway rat during its growth. The method of investigation which was adopted by me for the albino rat, was followed in this case also, so that for these methods it is only necessary to refer to the paper just cited. Table 1 shows the body and the brain measurements of the Norway rats which were used. The individuals have been grouped according to their brain weights and the average measurements for each group are given in the table. To distinguish these from the like groups for the albino rat, which will often be referred to for comparison, a capital letter N was attached to every Norway rat group number. A large part of this material has bee$n used for further studies on cortical development or for other purposes. In a subsequent paper the individual data will be presented, so that the average values alone are here printed. The material, consisting of 62 Norway rats (43 males and 19 females) whose brain weights fall between 1.1 grams and 2.4 grams, was collected from .time to time in the city and vicinity of Philadelphia from April to November, 1916. Figures 1 and 2 show the dorsal and laterai views of the Norway rat brain, on which the positions of the five diameters to be"
13,1918,THE EFFECT ON BODY TEMPERATURE INDUCED BY THERMAL STIMULATION OF THE HEAT CENTER IN THE BRAIN OF THE CAT,"A. L. Prince, L. J. Hahn",Unknown venue,1918-07-01,14,0,59.14,General Brain Science and Reviews,non-human;stimulation,Positions THE EFFECT ON BODY TEMPERATURE INDUCED BY THERMAL STIMULATION OF THE HEAT CENTER IN THE BRAIN OF THE CAT within General Brain Science and Reviews.,high citation signal (14),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPLEGACY.1918.46.4.412,bdb4ca40f8bf4cbb4433b036afcce438788548ef,https://doi.org/10.1152/AJPLEGACY.1918.46.4.412,,paper,unknown,brain; brain in title,
14,1918,Piroplasmosis of Cattle in Panama Value of the Brain Film in Diagnosis,H. Clark,Unknown venue,1918-02-01,12,0,54.17,General Brain Science and Reviews,,Positions Piroplasmosis of Cattle in Panama Value of the Brain Film in Diagnosis within General Brain Science and Reviews.,high citation signal (12),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/INFDIS/22.2.159,1bd0f2300a78ec679951140e25c1a545ac14fc7d,https://doi.org/10.1093/INFDIS/22.2.159,,paper,unknown,brain; brain in title,
15,1918,The Background of American Federalism,A. Mclaughlin,American Political Science Review,1918-05-01,11,0,66.13,"EEG, MEG, and Electrophysiology",ECoG;non-human,"irst, that the essential qualities of American federal organization were largely the product of the practices of the old British empire as it existed before 1764; second, that the discussions of the generation from the French and Indian war to the adoption of the federal Constitution, and, more particularly, the discussions in the ten or twelve years before independence, were over the problem of imperial organization.",high citation signal (11); recognized venue; open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2307/1943600,ad9b84093f4811eb18d2bd4398cbbd83c6cc1cd4,https://doi.org/10.2307/1943600,http://hdl.handle.net/2027/mdp.39015071561131,paper,unknown,brain; ecog,"The purpose of this paper is to make plain two facts: first, that the essential qualities of American federal organization were largely the product of the practices of the old British empire as it existed before 1764; second, that the discussions of the generation from the French and Indian war to the adoption of the federal Constitution, and, more particularly, the discussions in the ten or twelve years before independence, were over the problem of imperial organization. The center of this problem was the difficulty of recognizing federalism; and, though there was great difficulty in grasping the principle, the idea of federalism went over from the old empire, through discussion into the Constitution of the United States. By federalism is meant, of course, that system of political order in which powers of government are separated and distinguished and in which these powers are distributed among governments, each government having its quota of authority and each its distinct sphere of activity. We all remember very well that, until about thirty years ago, it was common to think of the United States Constitution as if it were ""stricken off in a given time by the brain and purpose of man."" About that time there began a careful study of the background of constitutional provisions and especially of the specific make-up of the institutions provided for by the instrument."
16,1918,"Muscular Atrophy and other Changes in Nutrition associated with Lesions of the Sensory Cortex of the Brain, with Especial Reference to the Possible Existence of Trophic Representation in the Post-central Areas",L. Guthrie,Proceedings of the Royal Society of Medicine,1918-03-01,8,1,58.55,General Brain Science and Reviews,,"Positions Muscular Atrophy and other Changes in Nutrition associated with Lesions of the Sensory Cortex of the Brain, with Especial Reference to the Possible Existence of Trophic Representation in the Post-central Areas within General Brain Science and Reviews.",high citation signal (8); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/003591571801100702,ff3786bdc2d41c7418835e08f0cf962823477ac4,https://doi.org/10.1177/003591571801100702,https://doi.org/10.1177/003591571801100702,JournalArticle,unknown,brain; cortex; brain in title; neuroscience term,
17,1918,Comparative studies on the growth of the cerebral cortex. IV. On the thickness of the cerebral cortex of the Norway rat (Mus norvegicus) and a comparison of the same with the cortical thickness in the albino rat,Naoki Sugita,Unknown venue,1918-02-01,7,0,50.63,General Brain Science and Reviews,non-human,Positions Comparative studies on the growth of the cerebral cortex. IV. On the thickness of the cerebral cortex of the Norway rat (Mus norvegicus) and a comparison of the same with the cortical thickness in the albino rat within General Brain Science and Reviews.,high citation signal (7),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900290103,d50bb3f79248c926dfdf0da169630cb709398fce,https://doi.org/10.1002/cne.900290103,,paper,unknown,cerebral; cortex; cortical; neuroscience term,
18,1918,THE PASSAGE OF NEUTRALIZING SUBSTANCE FROM THE BLOOD INTO THE CEREBROSPINAL FLUID IN ACTIVELY IMMUNIZED MONKEYS,"S. Flexner, H. Amoss",Journal of Experimental Medicine,1918-07-01,7,0,43.63,General Brain Science and Reviews,non-human,"For the neutralization of the virus of poliomyelitis by antibodies, active complement is not required.",high citation signal (7); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.28.1.11,0758d27fea15e2d7b3ccbb02b4bdafb5a124123b,https://doi.org/10.1084/jem.28.1.11,https://rupress.org/jem/article-pdf/28/1/11/1174866/11.pdf,JournalArticle,unknown,brain,"For the neutralization of the virus of poliomyelitis by antibodies, active complement is not required. In carrying out immunity tests it is imperative to choose a virus of established grade of virulence and to make adequate control observations. The neutralizing substances pass from the blood of actively immune monkeys into the cerebrospinal fluid when the permeability of the meningeal-choroidal complex is increased by an aseptic inflammation such as that induced by an intraspinal injection of horse serum. The immunity bodies in effective neutralizing quantities can be detected in the cerebrospinal fluid as early as 12 hours and as late as 48 hours after the intraspinal injection of horse serum. Doubtless the passage continues as long as the inflammation persists. This ability of the neutralizing substances to pass from the blood into the cerebrospinal fluid under conditions of inflammation doubtless plays an important part in arresting the multiplication of the virus on which the cessation and restoration of the poliomyelitic processes depend. The widespread involvement in the inflammatory conditions of the meninges, choroid plexus, and substance of the nervous organs, accompanied by severe lesions of the blood vessels in the last structures especially, opens the way widely for the passage of antibodies into the cerebrospinal fluid, whence all parts of the nervous tissues are reached, and also, probably, for direct transudation into the affected parts of the spinal cord and brain. The neutralization of the virus on which the continuance of the active pathological process depends is thus readily accomplished. Under these circumstances the use of an alien specific immune serum to anticipate the action of the individual's own immunity products appears logical, while the employment of normal serum has no basis in experiment and would seem not to offer any therapeutic advantage whatever."
19,1918,Epidemic Nephritis,"C. Rammelkamp, C. Stetson, R. Krause, W. D. Perry, R. Kohen",Transactions of the Association of American Physicians,1918-09-01,6,1,39.43,"Cerebrovascular, Metabolism, and Brain Injury",EEG;non-human,"Epidemic Nephritis. Langdon Brown, Practitioner, Feb., mentions a series of 1062 cases in the English Armv in June, 1915, the epidemic having been in progress since Feb.",high citation signal (6),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1056/nejm196710052771412,0520aec09741e0129f4f2fc8a3219bdb5dd07b77,https://doi.org/10.1056/nejm196710052771412,,JournalArticle,unknown,brain,"Epidemic Nephritis. Langdon Brown, Practitioner, Feb., mentions a series of 1062 cases in the English Armv in June, 1915, the epidemic having been in progress since Feb. In 1916, even more cases occurred. 166 cases personally ob­ served, showed early dyspnoea in 76%, oedema in 97%, 2 deaths occurring. In 102 cases, the urine was of normal amount but contained blood, epithelial, granular and hyaline casts. Oedema was noted in 18%. Caffeine compounds were considered inadvisable and the principal treatment was rest, restricted diet and hot air baths. No microorganism could be isolated. Shaw, Dunn and McNee, Brit. Med. Jour., Dec. 8, 1917, state that nephritis has been particularly prevalent in the British Army, rare among Indian troops, in the civil popula­ tion, and in men not actually at the front, more frequent in enlisted men than officers. Season, locality and bad weather seemed to have no influence. The frequence and precocity of dyspnoea was striking, being noted in 34 of 51 cases. Urinary examinations as found by Brown, bacteriologic examination negative also. Obstruction of the glomerular vessels by cells with almond-like or flattened nuclei and showing mitosis was noted, while the convoluted tubules were in a state of desqua­ mation. The connective tissue of the medullary portion of the pyramids was in a state of hyaline swelling. In the lungs, were noted: acute emphysema, oedema involving the in­ terstitial tissue and the mucosa of the terminal bronchioles and infundibula. There were some punctiform haemorrhages of the subpleural capillaries and thromboses of the alveolar capillaries. Minute haemorrhages of the white matter of the brain with a necrotic center, these lesions and those of the lungs resembling the results of phosgene gas. Relief occurred promptly on rest in hospital, or even promptly on removal from the front. It is implied that the lesions may be due to slight poisoning with phosgene. Thomas Oliver, Brit. Med. Jour., Dec. 8, 1917, in the main corroborates the preceding but gives the mortality at 3-4: 1000, notes a persistent albuminuria in many cases over 30, and a urinary elimination of lead amounting to more than 1 m.g. a day, in 43%, Powell White, Loeper and Verpy hav­ ing also found lead poisoning."
20,1918,"The toxic action of nitrobenzene, with special reference to the cerebellum","M. Dresbach, W. L. Chandler",Unknown venue,1918-05-01,5,0,40.45,General Brain Science and Reviews,non-human,The toxic action of nitrobenzene has been comparatively little studied in an experimental way.,high citation signal (5); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3181/00379727-15-189,f37f372d5f126a16ba44940da0673f7620838cb0,https://doi.org/10.3181/00379727-15-189,https://zenodo.org/records/2299268/files/article.pdf,JournalArticle,unknown,brain; cerebellum,"The toxic action of nitrobenzene has been comparatively little studied in an experimental way. The investigations here reported have been in progress about two years. Dogs, cats, rabbits, guinea pigs, white rats and mice, hens, pigeons, frogs, and certain insects and blood parasites have been used. The animals have in all cases been exposed to air saturated with the vapor of the nitrobenzene at various temperatures in a special metal box of forty cubic feet capacity, and so arranged that good ventilation was insured. The periods of exposure varied from one to twenty-four hours, or even longer, as in case of rabbits and guinea pigs; with other animals the exposure was usually much shorter. The effects obtained vary with the type of animal somewhat. In dogs and birds the nervous system disturbances predominate, with lighter dosage, while in the other mammals used blood changes are more prominent, especially in severe poisoning. The details of these variations will be published later. At this time we give only the central nervous system reactions. These are of a type that are associated with cerebellar disturbance especially. Thus, in dogs an early asthenic condition in the limb and neck muscles, staggering gait, typical cerebellar nystagmus, unequal pupils, ""circus"" movements may be seen. In birds a body attitude and rotating motion of the head are strikingly similar to those in birds with cerebellar lesions. The animals may recover, sustain permanent disturbance of muscular coördination, or die. Symptoms develop at any time up to three or four days after exposure to the vapor. Histological study of various parts of the brain and cord revealed remarkable chromatolytic changes, apparently confined to the Purkinje cells of the cerebellum, in all animals showing disturbed coordination."
21,1918,The rôle of afferent impulses in the control of respiratory movements,"H. Coombs, F. H. Pike",Unknown venue,1918-01-01,5,0,38.45,General Brain Science and Reviews,non-human,"As the result of further experimentation, we wish to add to a previous statement (American Journal of Physiology, 1917, XLII, p.",high citation signal (5); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3181/00379727-15-141,8c00787b3a1a62a6e3a2d47ad675b3c2c7a38218,https://doi.org/10.3181/00379727-15-141,https://zenodo.org/records/2257852/files/article.pdf,JournalArticle,unknown,brain,"As the result of further experimentation, we wish to add to a previous statement (American Journal of Physiology, 1917, XLII, p. 395) the following facts: 1. The movements of the ribs, which cease after division of the dorsal roots of the spinal nerves in the thoracic and cervical regions, are resumed when the phrenics are divided. 2. The respiratory movements become labored when the vagi are divided in the neck after these procedures, and soon cease. The effects of vagotomy are more severe if the dorsal roots of the cervical nerves have been included in the section than if the thoracic nerves alone are affected. 3. The results of combined section of the dorsal roots of the spinal nerves and the vagi are similar to the effects of combined section of the brain stem below the corpora quadrigemina and the vagi. Transection below the corpora quadrigemina adds little or not at all to the severity of the effects following section of the dorsal roots. 4. Costal respiratory movements are resumed after section of dorsal roots, brain stem below the corpora quadrigemina and phrenics if the vagi are intact. We believe that these experiments bring the intercostal muscles into line with the other skeletal muscles so far as the functional relations of afferent to efferent spinal nerve roots are concerned. 1 We believe also that the experiments show that it is necessary that afferent impulses shall not merely have access to the central system, but that they shall go to a particular part of the central system in order to fulfill their function. In the case of the respiratory movements, afferent impulses from the intercostal muscles must go as far up as the corpora quadrigemina. The medulla oblongata seems sufficient for the establishment of any necessary connection of the vagi with efferent paths to the respiratory muscles."
22,1918,A Study of the Anatomical Location and Histopathology of Ninety-Nine Brain Tumors,C. E. Atwood,Unknown venue,1918-12-01,4,0,36.97,Clinical Neurology and Neurodegeneration,,Positions A Study of the Anatomical Location and Histopathology of Ninety-Nine Brain Tumors within Clinical Neurology and Neurodegeneration.,high citation signal (4),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191812000-00038,6d339cb307e20eca6fbb018b33039581d0e37497,https://doi.org/10.1097/00005053-191812000-00038,,paper,unknown,brain; brain in title,
23,1918,CHANGES IN THE BRAIN IN GAS (CARBON MONOXID) POISONING,"E. Hill, C. B. Semerak",Unknown venue,1918-08-24,4,0,36.97,General Brain Science and Reviews,,Positions CHANGES IN THE BRAIN IN GAS (CARBON MONOXID) POISONING within General Brain Science and Reviews.,high citation signal (4),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1918.02600340036010,03f479aaadd02ff12855f764f2be53d1e29fc174,https://doi.org/10.1001/JAMA.1918.02600340036010,,paper,unknown,brain; brain in title,
