rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
21,1903,THE SYMPTOMATOLOGY AND TREATMENT OF TRAUMATIC INSANITY,A. B. Richardson,Unknown venue,1903-07-01,2,0,24.78,"Brain Development, Plasticity, and Connectomics",,"The forms of diseases of the mind that have their origin in the effect of injury to the brain, direct or indirect, are quite varied, and I attempt a description of them with much hesitation and a consciousness of my inability to fully, or, I fear, satisfactorily accomplish it.",high citation signal (2); open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/AJP.60.1.19,da9c06f113a4b1ca17285a7674bda025eba2970b,https://doi.org/10.1176/AJP.60.1.19,https://zenodo.org/record/1833194/files/article.pdf,paper,unknown,brain,"The forms of diseases of the mind that have their origin in the effect of injury to the brain, direct or indirect, are quite varied, and I attempt a description of them with much hesitation and a consciousness of my inability to fully, or, I fear, satisfactorily accomplish it. I shall divide the forms of traumatic insanity into two classes. To the first class to be considered belong those that result directly from the injury, where this is the direct and sufficient exciting cause, the insanity either following immediately after the injury, or being associated with symptoms developing from that date, or being of such a character in itself or following an injury of such character, although arising months or years later, as to justify the conclusion of a direct causal relation between them. In all such cases there is usually a reasonable proportion between the injury itself and the mental disease that follows, the latter being also of such a character as can be reasonably attributed to such an origin. I may premise the general statement, however, that the susceptibility of a given brain organization to the development of insanity from traumatic causes is, to a great extent, measured by its degree of instability either original and congenital or acquired through some prejudicial influence either of environment or habits of life. In other words, all brain injuries of a given character do not produce insanity in equal degree or of like character in all cases. Predisposition is a considerable factor in the causation, in these cases as well as in those of non-traumatic origin. I believe,"
22,1903,A CASE OF BRAIN ABSCESS: DUE TO LATENT TYPHOID INFECTION; OPERATION; DEATH FROM CARDIAC COMPLICATION.,"G. Mccaskey, M. F. Porter",Unknown venue,1903-05-02,1,0,24.68,General Brain Science and Reviews,non-human,MEDICAL HISTORY AND DIAGNOSIS BY DR. M'CASKEY.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1903.92490180023001H,7f490d11af9a063a1380c88fa6e18ccd99cdd35f,https://doi.org/10.1001/JAMA.1903.92490180023001H,https://zenodo.org/record/2150398/files/article.pdf,paper,unknown,brain; brain in title,"MEDICAL HISTORY AND DIAGNOSIS BY DR. M'CASKEY. The following case was referred by Dr. G. M. LaSalle of Wabash, Ind., Sept. 20, 1902: A. T., laborer, aged 44. His health had always been good up to the time of his present illness, excepting that three years ago he had his nose broken on the left side by a vicious sheep which butted him with its horns. He was not entirely unconscious, but was severely stunned and the nasal bones badly broken, but he apparently recovered from the injury without incident. He said that his present trouble began three months ago, but close questioning elicited the fact that there had been a variable amount of head pain for about five months, which was mostly in the right eye and over the right side of the head. This head pain, undoubtedly, was the initial symptom of the brain lesion"
23,1903,"BRAIN-WEIGHT, CRANIAL CAPACITY AND THE FORM OF THE HEAD, AND THEIR RELATIONS TO THE MEENTAL POWERS OF MAN.",E. A. Spitzka,Science,1903-05-08,1,0,35.48,General Brain Science and Reviews,,"Positions BRAIN-WEIGHT, CRANIAL CAPACITY AND THE FORM OF THE HEAD, AND THEIR RELATIONS TO THE MEENTAL POWERS OF MAN. within General Brain Science and Reviews.",high citation signal (1); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.17.436.753-A,26df248faa9e0a81b1e293c949e9764067789be8,https://doi.org/10.1126/SCIENCE.17.436.753-A,https://zenodo.org/record/1447882/files/article.pdf,JournalArticle,unknown,brain; brain in title,
24,1903,BRAIN-WEIGHTS OF BROTHERS.,E. A. Spitzka,Science,1903-11-27,1,0,32.48,General Brain Science and Reviews,,Positions BRAIN-WEIGHTS OF BROTHERS. within General Brain Science and Reviews.,high citation signal (1); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.18.465.699,daf9db26703fe38ac836a60a1bb14d5763264f42,https://doi.org/10.1126/SCIENCE.18.465.699,,JournalArticle,unknown,brain; brain in title,
25,1903,Essai sur la Psycho-physiologie des Monstres Humains,C. Myers,Nature,1903-10-01,1,0,37.88,"EEG, MEG, and Electrophysiology",EEG;non-human,THE substance of two-thirds of this book has already appeared in various scientific and medical journals.,high citation signal (1); recognized venue; open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/068570A0,2e4b6d1d2e51ad1b6d6edf9bc0a25947abbf3403,https://doi.org/10.1038/068570A0,https://zenodo.org/record/1890654/files/article.pdf,paper,unknown,brain; cerebral; cerebellum; glia,"THE substance of two-thirds of this book has already appeared in various scientific and medical journals. The last ninety-four pages are devoted to the researches of other workers in the same field. The first of the two monsters examined by the authors was an anencephalous male child, which was continuously under observation during the thirty-nine hours of its extra-uterine life. An examination post mortem revealed the complete absence of cerebral hemispheres, cerebellum, pons, restiform body, inferior and accessory olives, and pyramidal tract. The monster's apparent lack of taste and smell is devoid of theoretical interest, as the authors omit to mention whether the trigeminal and olfactory nerves were developed. Certainly.they failed to find traces of the third and fourth cranial nerves, coincident with the lack of which the infant presented exophthalmos, external sqilint, dilatation of the pupil, absence of the pupil-reflex, and ptosis. The cerebral hemispheres were replaced by # protruding cystic tumour; throughout the brain, and cord the ependyma, neuroglia and ventricles were much hypertrophied,. and atrophied degenerated nerve-cells were met with, especially in the cranial: region, together with much vascular engorgement and dia-pedesis. In order to explain the yet healthy state of the retinae and optic nerves, the authors conclude that the cerebral hemispheres at first developed normally, and were only later affected by ""an inflammatory process of an infectious nature,"" which produced the anencephaly and other abnormalities. But the oauthors' interpretation of their histological investigations is far from convincing. It is hardly a matter for surprise to find haemorrhages and wandering leucocytes in the profoundly disturbed nervous system of a cold, moribund, cyanotic creature that breajhed only about eight times a minute, and then with a well-marked Cheyne-Stokes rhythm. Moreover, some secondary degeneration may have followed from the complete absence of the pyramidal tract. The authors allude to an insufficiency of myelinisation and to the abnormal proportions between white and grey matter. But these statements, and the rather indifferent plates and illustrations upon which they are founded, would have carried greater conviction, were it certain that the authors (of whom one is an experimental psychologist and the other a hospital resident physician) are perfectly familiar with the corresponding appearances in a healthy newly-born babe.Essai sur la Psycho-physiologie des Monstres Humains.By N. Vaschide Cl. Vurpas. Pp. 294. (Paris: F. R. de Rudeval, n.d.) Price 5 francs."
26,1903,Physical Education and Brain Building,W. Krohn,Unknown venue,1903-07-01,1,0,20.48,General Brain Science and Reviews,,Positions Physical Education and Brain Building within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1177/002205740305800514,034718dfd829e296649dadfe5bec38c5fb642407,https://doi.org/10.1177/002205740305800514,,JournalArticle,unknown,brain; brain in title,
27,1903,"Report of cases of pyogenic brain diseases, associated with or caused by acute and chronic nasal suppuration",Thomas Hubbard,Unknown venue,1903-09-01,1,0,24.68,General Brain Science and Reviews,non-human,"Positions Report of cases of pyogenic brain diseases, associated with or caused by acute and chronic nasal suppuration within General Brain Science and Reviews.",high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1288/00005537-190309000-00005,1fb9c16a006387946961b2189e264ea68fa5036d,https://doi.org/10.1288/00005537-190309000-00005,https://zenodo.org/record/2218305/files/article.pdf,paper,unknown,brain; brain in title,
28,1903,THE BRAIN OF PROFESSOR LABORDE.,E. A. Spitzka,Science,1903-09-11,1,0,35.48,General Brain Science and Reviews,,Positions THE BRAIN OF PROFESSOR LABORDE. within General Brain Science and Reviews.,high citation signal (1); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.18.454.346,3c4985f9b3d1211536e4fd5b9d2ab4910b96349a,https://doi.org/10.1126/SCIENCE.18.454.346,https://zenodo.org/record/1447896/files/article.pdf,JournalArticle,unknown,brain; brain in title,
29,1903,V. Instrument to Protect the Brain while doing Craniotomy with Gigli Saw.,F. C. Schaefer,Annals of Surgery,1903-04-01,1,0,20.48,General Brain Science and Reviews,,Positions V. Instrument to Protect the Brain while doing Craniotomy with Gigli Saw. within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,f96620db6c63a933281232271cc135fae9c8cf71,https://www.semanticscholar.org/paper/f96620db6c63a933281232271cc135fae9c8cf71,,JournalArticle,unknown,brain; brain in title,
30,1903,STUDIES UPON THE CEREBRAL CORTEX IN THE NORMAL HUMAN BRAIN AND IN DEMENTIA PARALYTICA,G. Lawrence,Unknown venue,1903-09-01,0,0,22.2,Clinical Neurology and Neurodegeneration,human,Positions STUDIES UPON THE CEREBRAL CORTEX IN THE NORMAL HUMAN BRAIN AND IN DEMENTIA PARALYTICA within Clinical Neurology and Neurodegeneration.,high citation signal (0); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1097/00005053-190309000-00002,280b47ba5ba18322a0019da7d353f974323fe647,https://doi.org/10.1097/00005053-190309000-00002,http://hdl.handle.net/2027/nnc1.cu56069960,paper,unknown,brain; cerebral; cortex; brain in title; neuroscience term,
31,1903,THE VOLUNTARY AND INVOLUNTARY BRAIN CENTERS CONTROLLING THE OCULAR MUSCLES.,G. C. Savage.,Unknown venue,1903-11-14,0,0,22.2,General Brain Science and Reviews,non-human,There are two groups of brain centers for controlling the movements of the eyes.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/jama.1903.92490390009001b,3f2f303a177d1b8570d30969c1ab6d0a2f27787b,https://doi.org/10.1001/jama.1903.92490390009001b,https://zenodo.org/record/2487348/files/article.pdf,paper,unknown,brain; cortex; cortical; brain in title; neuroscience term,"There are two groups of brain centers for controlling the movements of the eyes. One group is found in the cortex, and consists of nine distinct centers. In this group are two more centers, making eleven in all, but these two are connected with muscles within the eye, viz. : the Muller muscle in the ciliary body and the sphincter of the iris, and will not be specifically studied in this paper. The second group is located at the base of the brain, and consists of twelve distinct centers. In this group are four more centers, making sixteen in all, but these four are connected with the muscles within the globe already mentioned, hence they will be passed without further mention. THE CORTICAL GROUP. Experimentation and pathology both have given evidence of the existence of the cortical centers. Experimenters on the lower animals have not yet found"
32,1903,Pathological and anatomical changes in the cerebral cortex in two cases of premature dementia (Dementia praecox),A. Lyubushin,Kazan medical journal,1903-03-09,0,0,16.4,Clinical Neurology and Neurodegeneration,human;non-human,Journal of neuropathology and psychiatry named after S.,high citation signal (0); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.17816/kazmj47045,02293df725502b3af4d4aec3925ab090e471afc4,https://doi.org/10.17816/kazmj47045,,paper,unknown,brain; cerebral; cortex; cortical; neuroscience term,"Journal of neuropathology and psychiatry named after S. S. Korsakov, book. 1 and 2 1902The study of the literature on this issue (Kahlbaum, Kiernan, Chizh, Alzheimer) leads to the conclusion that the evidence on the pathological anatomy of early dementia is extremely inadequate and unclear. The author introduces the history of illness to two patients who suffered from early dementia. Both cases ended in death; at autopsy with microscopic examination, they appeared on the face: in one case, the brain was full-blooded, slightly swollen, atrophy of the gyrus of the brain and atrophy of the cortical layer, expressed equally in all lobes of the brain. The lateral ventricles are slightly distended and contain a significant amount of fluid; in another - leptomeningitis sclerotica, Atrophia"
33,1903,Squint and Its Modern Treatment,F. Lewis,Buffalo medical journal,1903-11-01,0,0,15.2,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"ime no more difficult subject than that of strabismus simple, because its correction is most easy, requiring merely the division of a superficial tendon, an operation any surgeon can perform; difficult, because a simple tenotomy, if not considered in connection with the conditions that have caused the squint, will be followed untimately and almost inevitably by a state worse than that which it was designed to correct.",high citation signal (0),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,e18bdde115f132db651a5fc6cd479f29ef7c231c,https://www.semanticscholar.org/paper/e18bdde115f132db651a5fc6cd479f29ef7c231c,,JournalArticle,unknown,brain; cerebral; cortex; neuron; neuroscience term,"THERE is, perhaps, in ophthalmology no more simple, and at dhe same time no more difficult subject than that of strabismus simple, because its correction is most easy, requiring merely the division of a superficial tendon, an operation any surgeon can perform; difficult, because a simple tenotomy, if not considered in connection with the conditions that have caused the squint, will be followed untimately and almost inevitably by a state worse than that which it was designed to correct. When we remember that a permanently inturned eye becomes at last blind, we have a reason additional to the obstrusive deformity for applying the wisest measures for its relief, at a period when help may yet be afforded. To understand the nature of squint we must know the process by which binocular vision is obtained, and although it may seem elementary it will make our subject more clear if we cansider for a moment how we see. Of course, paradoxical as it may seem, we do not see with our eyes. They are the media merely through which the impressions made by light waves, are carried to the visual center in the brain. Our eyes are two cameras by which the object seen is photographed by a mechanism and a process almost exactly analogous to that employed in the artist's studio. Indeed, the impression has been ""fixed"" on the retina as it is on the chemically prepared plate and plainly seen after the tissue has been removed from the eye. For every nerve ending in the retina is a corresponding terminal neuron in the cuneus, and as there is a macula, or central point of keenest vision in the eye, so there must be a corresponding brain macula or receptive point of greatest acuteness in the cerebral cortex. The impression made by the picture upon each retina is carried to both sides of the cerebral hemispheres, but in unlike degree as the temporal field in each eye is the greater. There is consequently an exact over-lapping"
34,1903,Influence of cerebrin on the excitability of the cerebral cortex,V. Osipov,Neurology Bulletin,1903-02-15,0,0,27.0,Clinical Neurology and Neurodegeneration,,"We report the protocol records of our experiments, accompanying them with diagrams, which show the course of excitability of the cortical centers in individual experiments before and after the injection of cerebrin.",high citation signal (0); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.17816/nb83016,f8ee75bde62a1a8d58d1dd70a39d334ca9954274,https://doi.org/10.17816/nb83016,https://journals.eco-vector.com/1027-4898/article/download/83016/63516,paper,unknown,cerebral; cortex; cortical; neuroscience term,"We report the protocol records of our experiments, accompanying them with diagrams, which show the course of excitability of the cortical centers in individual experiments before and after the injection of cerebrin."
35,1903,On the state of the motor area of the cerebral cortex during mental activity,V. Rudnev,Neurology Bulletin,1903-10-15,0,0,29.4,Clinical Neurology and Neurodegeneration,human;non-human,"Prof. Suchenov, comparing the human brain with a machine, says that all the nervous projectiles of the animal body can be viewed as mechanisms constantly charged with energy and always ready for the discharge or action of a shock in one or another part of the projectile.",high citation signal (0); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.17816/nb85122,ed4365acee006183877ca2ef64f5746eafb348ad,https://doi.org/10.17816/nb85122,https://doi.org/10.17816/nb85122,paper,unknown,brain; cerebral; cortex; neuroscience term,"Prof. Suchenov, comparing the human brain with a machine, says that all the nervous projectiles of the animal body can be viewed as mechanisms constantly charged with energy and always ready for the discharge or action of a shock in one or another part of the projectile. Continuing the comparison, we can say that the will, which is the initiator of the movements of voluntary, is likened to the machinist, who starts the well-known mechanism, and that already operates according to its own laws, and just as all manifestations of brain activity can be reduced to muscular movements of the muscle. you can judge the state of the nerve centers."
36,1903,To the study of the influence of the cerebral cortex on pupil dilation,N. Mislavskiy,Neurology Bulletin,1903-02-15,0,0,28.2,Clinical Neurology and Neurodegeneration,non-human,"In a small article under the title ""de l'influence de l'corce grise sur la dilatation de la pupille"", published in C.",high citation signal (0); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.17816/nb84026,636975c99099fd5ed42ccd70f443848bd28e236d,https://doi.org/10.17816/nb84026,https://journals.eco-vector.com/1027-4898/article/download/84026/64439,paper,unknown,cerebral; cortex; cortical; neuroscience term,"In a small article under the title ""de l'influence de l'corce grise sur la dilatation de la pupille"", published in C. R. de la Socit de Biologie 1887 r. No. 13 I reported the results of my experiments on this question. The appearance of my work was caused by disagreement in the results obtained by Voshefontaine, Grnhagen and Bessau, on the one hand, and Kachanovsky, on the other, and was aimed not so much at studying the localization, already known then, of the cortical centers of pupil dilation, but rather to clarify the very method of action of the cortex."
37,1903,"A CONTRIBUTION TO THE SURGERY OF THE BRAIN, WITH THE REPORT OF TWO CASES OF TUMORS OF THE CEREBELLUM WHICH WERE LOCATED AND ON WHICH OPERATIONS WERE PERFORMED",W. H. Hudson,Unknown venue,1903-09-01,0,0,11.2,General Brain Science and Reviews,non-human,"Positions A CONTRIBUTION TO THE SURGERY OF THE BRAIN, WITH THE REPORT OF TWO CASES OF TUMORS OF THE CEREBELLUM WHICH WERE LOCATED AND ON WHICH OPERATIONS WERE PERFORMED within General Brain Science and Reviews.",high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00000441-190309000-00015,f7dbca2c3370a1daead14f30fb81c04829095fe1,https://doi.org/10.1097/00000441-190309000-00015,,paper,unknown,brain; cerebellum; brain in title,
38,1903,About the commissural systems of the cerebral cortex,A. Yanishevsky,Neurology Bulletin,1903-02-15,0,0,25.0,Clinical Neurology and Neurodegeneration,,The anterior commissure was first indicated by Eustach and described by Riolan under the name funiculus transversus.,high citation signal (0); recognized venue; open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.17816/nb83019,1664cf2753ef546fa1997b921e30fd7461e83e02,https://doi.org/10.17816/nb83019,https://doi.org/10.17816/nb83019,paper,unknown,cerebral; cortex; neuroscience term,The anterior commissure was first indicated by Eustach and described by Riolan under the name funiculus transversus. She received the name commissar and anterior from Haller. The idea of the origin and connections of the anterior commissure in the former anatomists was very diverse.
39,1903,"Clinical lectures on nervous and mental illnesses, ord. prof. Warsaw University A. E. Shcherbak. Warsaw 1901",Е. Radin,Neurology Bulletin,1903-10-15,0,0,26.2,Clinical Neurology and Neurodegeneration,human,Book by prof. AE Shcherbaka represents an attempt to approach the main problems of psychiatry from the point of view of various variations and combinations of amoeboism of the nervous cells of the cerebral cortex.,high citation signal (0); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.17816/nb85126,c816f91cb0d3099642fadbb7ecfa8fafee9d9c81,https://doi.org/10.17816/nb85126,https://doi.org/10.17816/nb85126,paper,unknown,cerebral; cortex; neuroscience term,"Book by prof. AE Shcherbaka represents an attempt to approach the main problems of psychiatry from the point of view of various variations and combinations of amoeboism of the nervous cells of the cerebral cortex. The theoretical background of clinical lectures gives them a very special position among other psychiatric textbooks; on the one hand, it turns out that integrity is convenient for the study of psychiatry, on the other, an insurmountable obstacle arises to the application of any other scale, except for the one accepted by the author, with a theoretical assessment of tukh or other provisions of his book."
40,1903,Form-Relations of the Dilated Cerebral Ventricles in Chronic Brain Atrophy,Barratt Jo,Unknown venue,1903-07-01,0,0,10.0,General Brain Science and Reviews,,Positions Form-Relations of the Dilated Cerebral Ventricles in Chronic Brain Atrophy within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,d0313fc660e9e785c562fbfaa081513bc612220e,https://www.semanticscholar.org/paper/d0313fc660e9e785c562fbfaa081513bc612220e,,paper,unknown,brain; cerebral; brain in title,
41,1903,A Brain Hardened by Kaiserling's Method Showing the Track of a Bullet,W. F. Whitney,Unknown venue,1903-12-31,0,0,11.0,General Brain Science and Reviews,,Positions A Brain Hardened by Kaiserling's Method Showing the Track of a Bullet within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM190312311492705,e6144a21afdf723fde81ce11a16d5ba071f16895,https://doi.org/10.1056/NEJM190312311492705,https://zenodo.org/record/2454409/files/article.pdf,paper,unknown,brain; brain in title,
42,1903,"A CASE OF BULLET WOUND OF THE BRAIN, WITH PARTIAL MOTOR PARESIS AND HEMIANOPSIA.","N. Harman, A. Bradburne",Unknown venue,1903-05-01,0,0,11.0,General Brain Science and Reviews,,"Positions A CASE OF BULLET WOUND OF THE BRAIN, WITH PARTIAL MOTOR PARESIS AND HEMIANOPSIA. within General Brain Science and Reviews.",high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(01)70464-3,80c9b47436fd3773241bbc2e49ce97da7e3ececd,https://doi.org/10.1016/S0140-6736(01)70464-3,https://zenodo.org/records/1997915/files/article.pdf,paper,unknown,brain; brain in title,
43,1903,A Clinical Lecture on Abscess of the Brain,H. F. Mole,The Hospital,1903-04-18,0,0,9.2,Clinical Neurology and Neurodegeneration,human,Positions A Clinical Lecture on Abscess of the Brain within Clinical Neurology and Neurodegeneration.,high citation signal (0); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,46aad3315e4277405bb49031b5ef3c7ea0397e46,https://www.semanticscholar.org/paper/46aad3315e4277405bb49031b5ef3c7ea0397e46,,JournalArticle,unknown,brain; brain in title,
44,1903,A METHOD FOR THE RELIEF OF PAIN IN TUMORS OF THE BRAIN,W. Browning,Unknown venue,1903-11-01,0,0,8.0,General Brain Science and Reviews,,Positions A METHOD FOR THE RELIEF OF PAIN IN TUMORS OF THE BRAIN within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190311000-00002,cbaf8743c990bba579569e609632a08fa77d0535,https://doi.org/10.1097/00005053-190311000-00002,,paper,unknown,brain; brain in title,
45,1903,Abstract: Brain concussion,E. Andrews,Unknown venue,1903-03-01,0,0,8.0,General Brain Science and Reviews,,Positions Abstract: Brain concussion within General Brain Science and Reviews.,high citation signal (0),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,8a39b078b2dcf04e40d3f83458e6fafd9986ea1a,https://www.semanticscholar.org/paper/8a39b078b2dcf04e40d3f83458e6fafd9986ea1a,,paper,unknown,brain; brain in title,
46,1903,Brain-Weights of Brothers,E. A. Spitzka,Science,1903-11-27,0,0,20.0,General Brain Science and Reviews,,Positions Brain-Weights of Brothers within General Brain Science and Reviews.,high citation signal (0); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.18.465.699.a,136079c1686bdf58ef35204d69068c4ccf1fd300,https://doi.org/10.1126/science.18.465.699.a,,paper,unknown,brain; brain in title,
47,1903,Brain-Weights of Brothers and Sisters,E. A. Spitzka,Science,1903-03-27,0,0,20.0,General Brain Science and Reviews,,Positions Brain-Weights of Brothers and Sisters within General Brain Science and Reviews.,high citation signal (0); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.17.430.516.a,b75f8358603b85af67c61b6dcda21a3d6c6b0cc9,https://doi.org/10.1126/science.17.430.516.a,,paper,unknown,brain; brain in title,
48,1903,BRAIN-WEIGHTS OF BROTHERS AND SISTERS.,S. Ea,Unknown venue,1903-03-27,0,0,11.0,General Brain Science and Reviews,,Positions BRAIN-WEIGHTS OF BROTHERS AND SISTERS. within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.17.430.516,fdc4f59a8fa7a3fd1240f4c6e51e1df68543b078,https://doi.org/10.1126/science.17.430.516,https://zenodo.org/records/2360953/files/article.pdf,paper,unknown,brain; brain in title,
49,1903,CASE of BRAIN TUMOUR,A. C. Dutt,British medical journal,1903-05-02,0,0,11.0,General Brain Science and Reviews,,Positions CASE of BRAIN TUMOUR within General Brain Science and Reviews.,high citation signal (0); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/BMJ.1.2209.1013,936cedc0ea8ce04b475ee9e43f7a4b5fdec73ddf,https://doi.org/10.1136/BMJ.1.2209.1013,https://europepmc.org/articles/pmc2514013?pdf=render,JournalArticle,unknown,brain; brain in title,
