rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,2001,The Molecular Biology of Memory Storage: A Dialogue Between Genes and Synapses,E. Kandel,Science,2001-11-02,3798,213,168.36,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions The Molecular Biology of Memory Storage: A Dialogue Between Genes and Synapses within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (3,798); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.1067020,02a9b5080741eab5f6b0f1b1d357cc42fd2e8ad7,https://doi.org/10.1126/SCIENCE.1067020,,Review; JournalArticle,unknown,synapse; neuroscience term,
12,2001,Searching for a baseline: Functional imaging and the resting human brain,"D. Gusnard, M. Raichle",Nature Reviews Neuroscience,2001-10-01,3544,210,168.32,General Brain Science and Reviews,human,Positions Searching for a baseline: Functional imaging and the resting human brain within General Brain Science and Reviews.,"high citation signal (3,544); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/35094500,e9edb499c33d2e537636db14cc1f63a0532fb92c,https://doi.org/10.1038/35094500,,Review; JournalArticle,unknown,brain; brain in title,
13,2001,An Energy Budget for Signaling in the Grey Matter of the Brain,"D. Attwell, S. Laughlin",Journal of Cerebral Blood Flow and Metabolism,2001-10-01,3497,201,157.88,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions An Energy Budget for Signaling in the Grey Matter of the Brain within Cerebrovascular, Metabolism, and Brain Injury.","high citation signal (3,497); open-access PDF metadata","Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00004647-200110000-00001,0dbafe159b57a58b36a4c10f2da986af8198b5f4,https://doi.org/10.1097/00004647-200110000-00001,https://journals.sagepub.com/doi/pdf/10.1097/00004647-200110000-00001,Review; JournalArticle,unknown,brain; brain in title,
14,2001,A method for making group inferences from functional MRI data using independent component analysis,"V. Calhoun, T. Adalı, G. Pearlson, J. Pekar",Human Brain Mapping,2001-11-01,3049,347,163.81,Neuroimaging and Brain Mapping,MRI;human,Positions A method for making group inferences from functional MRI data using independent component analysis within Neuroimaging and Brain Mapping.,"high citation signal (3,049); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/hbm.1048,c2cae15f8335f2c4d28c78a6e145e1665a70e0b7,https://doi.org/10.1002/hbm.1048,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.1048?download=true,JournalArticle,unknown,mri,
15,2001,Indications of nonlinear deterministic and finite-dimensional structures in time series of brain electrical activity: dependence on recording region and brain state.,"R. Andrzejak, K. Lehnertz, F. Mormann, Christoph Rieke, P. David, C. Elger","Physical review. E, Statistical, nonlinear, and soft matter physics",2001-11-20,2922,270,151.65,General Brain Science and Reviews,,Positions Indications of nonlinear deterministic and finite-dimensional structures in time series of brain electrical activity: dependence on recording region and brain state. within General Brain Science and Reviews.,"high citation signal (2,922)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1103/PHYSREVE.64.061907,f37ed6c360377e7807928a6587211c18a2d18b7a,https://doi.org/10.1103/PHYSREVE.64.061907,,JournalArticle,unknown,brain; brain in title,
16,2001,The handbook of brain theory and neural networks /,"M. Arbib, Peter Fgldibk, Malcolm P. Young",Unknown venue,2001,2802,61,154.09,"Brain Development, Plasticity, and Connectomics",connectome,"Positions The handbook of brain theory and neural networks / within Brain Development, Plasticity, and Connectomics.","high citation signal (2,802)","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,eebb51ea332b5109523b2bdb7f224172b537547f,https://www.semanticscholar.org/paper/eebb51ea332b5109523b2bdb7f224172b537547f,,paper,unknown,brain; neural; brain in title,
17,2001,Intensely pleasurable responses to music correlate with activity in brain regions implicated in reward and emotion,"A. Blood, R. Zatorre",Proceedings of the National Academy of Sciences of the United States of America,2001-09-25,2675,172,165.06,General Brain Science and Reviews,,Positions Intensely pleasurable responses to music correlate with activity in brain regions implicated in reward and emotion within General Brain Science and Reviews.,"high citation signal (2,675); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/pnas.191355898,e1dab729858ff66db0d3668919d828897312af5a,https://doi.org/10.1073/pnas.191355898,https://europepmc.org/articles/pmc58814?pdf=render,JournalArticle,unknown,brain; brain in title,
18,2001,A review of MRI findings in schizophrenia.,"M. Shenton, C. Dickey, Melissa Frumin, R. McCarley",Schizophrenia Research,2001-04-15,2388,101,154.22,Neuroimaging and Brain Mapping,MRI,Positions A review of MRI findings in schizophrenia. within Neuroimaging and Brain Mapping.,"high citation signal (2,388); open-access PDF metadata; synthesis or review value","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/S0920-9964(01)00163-3,4bc98f0c9570bf7321025f8e3af54a1fbc3ebee7,https://doi.org/10.1016/S0920-9964(01)00163-3,https://europepmc.org/articles/pmc2812015?pdf=render,Review; JournalArticle,unknown,mri,
19,2001,Neural Simulation of Action: A Unifying Mechanism for Motor Cognition,M. Jeannerod,NeuroImage,2001-07-01,2386,190,157.0,Cognitive and Systems Neuroscience,,Positions Neural Simulation of Action: A Unifying Mechanism for Motor Cognition within Cognitive and Systems Neuroscience.,"high citation signal (2,386); recognized venue; open-access PDF metadata","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1006/NIMG.2001.0832,f4459ed3d26f95dd14a57e2b110a18bd481dd804,https://doi.org/10.1006/NIMG.2001.0832,http://wexler.free.fr/library/files/jeannerod%20(2001)%20neural%20simulation%20of%20action.%20a%20unifying%20mechanism%20for%20motor%20cognition.pdf,Review; JournalArticle,unknown,neural,
20,2001,The Mouse Brain in Stereotaxic Coordinates,"K. Franklin, G. Paxinos",Unknown venue,2001-07-31,2337,54,148.83,General Brain Science and Reviews,non-human,Positions The Mouse Brain in Stereotaxic Coordinates within General Brain Science and Reviews.,"high citation signal (2,337)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,8fae7cf8eb77cd1453c9bd856d0bf60cbdacab89,https://www.semanticscholar.org/paper/8fae7cf8eb77cd1453c9bd856d0bf60cbdacab89,,paper,unknown,brain; brain in title,
21,2001,Towards a cognitive neuroscience of consciousness: basic evidence and a workspace framework.,"S. Dehaene, L. Naccache",Cognition,2001-04-01,2245,139,146.9,Cognitive and Systems Neuroscience,,Positions Towards a cognitive neuroscience of consciousness: basic evidence and a workspace framework. within Cognitive and Systems Neuroscience.,"high citation signal (2,245)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0010-0277(00)00123-2,cc21e91142c5393734757f063be22036389730cf,https://doi.org/10.1016/S0010-0277(00)00123-2,,JournalArticle,unknown,neuroscience; neuroscience term,
22,2001,Abstract reward and punishment representations in the human orbitofrontal cortex,"J. O'Doherty, Morten L. Kringelbach, Morten L. Kringelbach, E. Rolls, J. Hornak, C. Andrews",Nature Neuroscience,2001,2053,70,158.5,Clinical Neurology and Neurodegeneration,human,Positions Abstract reward and punishment representations in the human orbitofrontal cortex within Clinical Neurology and Neurodegeneration.,"high citation signal (2,053); recognized venue; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/82959,705452b236156c8e8cc035bce303073e82c810e9,https://doi.org/10.1038/82959,,JournalArticle; ClinicalTrial,unknown,cortex; neuroscience term,
23,2001,Neurons derived from radial glial cells establish radial units in neocortex,"S. Noctor, A. C. Flint, T. Weissman, Ryan S. Dammerman, A. Kriegstein",Nature,2001-02-08,2027,98,161.07,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Neurons derived from radial glial cells establish radial units in neocortex within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (2,027); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/35055553,3c3e0983966687e5b5ec30b4cb4c2e3708796a31,https://doi.org/10.1038/35055553,,JournalArticle,unknown,cortex; neuron; glia; neuroscience term,
24,2001,Motor imagery and direct brain-computer communication,"G. Pfurtscheller, C. Neuper",Proceedings of the IEEE,2001-07-01,2002,114,147.84,"Brain Stimulation, Neurotechnology, and BCI",,"Positions Motor imagery and direct brain-computer communication within Brain Stimulation, Neurotechnology, and BCI.","high citation signal (2,002); open-access PDF metadata","Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1109/5.939829,fa6ce46ea28da648bcb41eea322c905dd85d692d,https://doi.org/10.1109/5.939829,http://elartu.tntu.edu.ua/bitstream/lib/41267/2/193-194.pdf,JournalArticle,unknown,brain; brain in title,
25,2001,In vitro differentiation of transplantable neural precursors from human embryonic stem cells,"Su-Chun Zhang, Marius Wernig, I. Duncan, O. Brüstle, J. Thomson",Nature Biotechnology,2001-12-01,1942,83,151.5,General Brain Science and Reviews,human,Positions In vitro differentiation of transplantable neural precursors from human embryonic stem cells within General Brain Science and Reviews.,"high citation signal (1,942); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/nbt1201-1129,6fdfbbdb6967f42dee18c0451c60437baddce87e,https://doi.org/10.1038/nbt1201-1129,,JournalArticle,unknown,neural,
26,2001,Dynamic imaging of coherent sources: Studying neural interactions in the human brain.,"J. Gross, J. Kujala, M. Hämäläinen, L. Timmermann, A. Schnitzler, R. Salmelin",Proceedings of the National Academy of Sciences of the United States of America,2001-01-16,1856,155,161.68,"Brain Development, Plasticity, and Connectomics",human,"Positions Dynamic imaging of coherent sources: Studying neural interactions in the human brain. within Brain Development, Plasticity, and Connectomics.","high citation signal (1,856); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1073/PNAS.98.2.694,153d126f9c17d32c80344aaa7ba7186aaec55ec3,https://doi.org/10.1073/PNAS.98.2.694,https://europepmc.org/articles/pmc14650?pdf=render,JournalArticle,unknown,brain; neural; brain in title,
27,2001,Neural foundations of imagery,"S. Kosslyn, G. Ganis, W. Thompson",Nature Reviews Neuroscience,2001-09-01,1841,46,149.33,General Brain Science and Reviews,,Positions Neural foundations of imagery within General Brain Science and Reviews.,"high citation signal (1,841); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/35090055,2250787b90179f060af787d3e86f33c84007d65f,https://doi.org/10.1038/35090055,,Review; JournalArticle,unknown,neural,
28,2001,Brain dopamine and obesity.,"Gene-Jack Wang, Gene-Jack Wang, Nora D. Volkow, Nora D. Volkow, J. Logan, N. Pappas, et al.",The Lancet,2001-02-03,1829,107,155.22,General Brain Science and Reviews,,Positions Brain dopamine and obesity. within General Brain Science and Reviews.,"high citation signal (1,829); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(00)03643-6,75980b55ade663460326274b396d46f4d3f42e19,https://doi.org/10.1016/S0140-6736(00)03643-6,,JournalArticle,unknown,brain; brain in title,
29,2001,Automated manifold surgery: constructing geometrically accurate and topologically correct models of the human cerebral cortex,"B. Fischl, Arthur K. Liu, A. Dale",IEEE Transactions on Medical Imaging,2001,1815,69,150.48,"Brain Development, Plasticity, and Connectomics",human;non-human,"Positions Automated manifold surgery: constructing geometrically accurate and topologically correct models of the human cerebral cortex within Brain Development, Plasticity, and Connectomics.","high citation signal (1,815); open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/42.906426,acc0de2bb99bac72b072264bfdeaf6020bb487ff,https://doi.org/10.1109/42.906426,http://cogsci.ucsd.edu/~sereno/276/readings/fixtopology.pdf,JournalArticle,unknown,cerebral; cortex; neuroscience term,
30,2001,Effects of attention and emotion on face processing in the human brain: an event-related fMRI study.,"Patrik Vuilleumier, J. Armony, J. Driver, R. Dolan",Neuron,2001-05-01,1802,122,164.35,Neuroimaging and Brain Mapping,fMRI;human,Positions Effects of attention and emotion on face processing in the human brain: an event-related fMRI study. within Neuroimaging and Brain Mapping.,"high citation signal (1,802); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0896-6273(01)00328-2,71a0b57fa8dfca58cf7b979104685803e41bd0d1,https://doi.org/10.1016/S0896-6273(01)00328-2,http://www.cell.com/article/S0896627301003282/pdf,JournalArticle,unknown,brain; fmri; mri; brain in title,
31,2001,Electromagnetic brain mapping,"Sylvain Baillet, J. Mosher, R. Leahy",IEEE Signal Processing Magazine,2001-11-01,1801,141,142.94,Neuroimaging and Brain Mapping,,Positions Electromagnetic brain mapping within Neuroimaging and Brain Mapping.,"high citation signal (1,801)","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1109/79.962275,e3083dcadcc1a9c4294d6f83b40d4fb27b8c4666,https://doi.org/10.1109/79.962275,,JournalArticle,unknown,brain; brain in title,
32,2001,A New Rating Scale for Age-Related White Matter Changes Applicable to MRI and CT,"L. Wahlund, F. Barkhof, F. Fazekas, L. Bronge, M. Augustin, M. Sjögren, et al.",Stroke,2001-06-01,1776,79,143.29,Clinical Neurology and Neurodegeneration,MRI;human;non-human,Positions A New Rating Scale for Age-Related White Matter Changes Applicable to MRI and CT within Clinical Neurology and Neurodegeneration.,"high citation signal (1,776); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1161/01.STR.32.6.1318,f1d97d6f22e2e129e2fd1fa3583012257ca99266,https://doi.org/10.1161/01.STR.32.6.1318,https://www.ahajournals.org/doi/pdf/10.1161/01.STR.32.6.1318,Study; JournalArticle; ClinicalTrial,unknown,mri,
33,2001,Action observation activates premotor and parietal areas in a somatotopic manner: an fMRI study,"G. Buccino, F. Binkofski, G. Fink, L. Fadiga, L. Fogassi, V. Gallese, et al.",European Journal of Neuroscience,2001-01-01,1765,106,154.78,Neuroimaging and Brain Mapping,fMRI,Positions Action observation activates premotor and parietal areas in a somatotopic manner: an fMRI study within Neuroimaging and Brain Mapping.,"high citation signal (1,765); recognized venue; open-access PDF metadata","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1111/j.1460-9568.2001.01385.x,a0be416067e834cfc5a483ac00a65b4f3f9e94e6,https://doi.org/10.1111/j.1460-9568.2001.01385.x,http://www-inst.cs.berkeley.edu/~cs182/sp06/readings/Buccino et al - 2001.pdf,JournalArticle,unknown,fmri; mri,
34,2001,The prefrontal cortex-an update: Time of the essence,J. Fuster,Unknown venue,2001,1754,97,144.46,Cognitive and Systems Neuroscience,,Positions The prefrontal cortex-an update: Time of the essence within Cognitive and Systems Neuroscience.,"high citation signal (1,754)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,c43d8dc113ee56b3bd0a29dff8bb3ebcece46792,https://www.semanticscholar.org/paper/c43d8dc113ee56b3bd0a29dff8bb3ebcece46792,,Review,unknown,cortex; prefrontal; neuroscience term,
