rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
21,2019,Conserved cell types with divergent features in human versus mouse cortex,"R. Hodge, Trygve E Bakken, Jeremy A. Miller, Kimberly A. Smith, Eliza R. Barkan, Lucas T. Graybuck, et al.",Nature,2019-08-21,1520,84,164.49,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;human;non-human,Elucidating the cellular architecture of the human cerebral cortex is central to understanding our cognitive abilities and susceptibility to disease.,"high citation signal (1,520); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-019-1506-7,5137a1182aabaab3bc3899d860652760a0b28134,https://doi.org/10.1038/s41586-019-1506-7,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6919571,,JournalArticle,unknown,brain; cerebral; cortex; neuron; neuroscience term,"Elucidating the cellular architecture of the human cerebral cortex is central to understanding our cognitive abilities and susceptibility to disease. Here we used single-nucleus RNA-sequencing analysis to perform a comprehensive study of cell types in the middle temporal gyrus of human cortex. We identified a highly diverse set of excitatory and inhibitory neuron types that are mostly sparse, with excitatory types being less layer-restricted than expected. Comparison to similar mouse cortex single-cell RNA-sequencing datasets revealed a surprisingly well-conserved cellular architecture that enables matching of homologous types and predictions of properties of human cell types. Despite this general conservation, we also found extensive differences between homologous human and mouse cell types, including marked alterations in proportions, laminar distributions, gene expression and morphology. These species-specific features emphasize the importance of directly studying human brain. RNA-sequencing analysis of cells in the human cortex enabled identification of diverse cell types, revealing well-conserved architecture and homologous cell types as well as extensive differences when compared with datasets covering the analogous region of the mouse brain."
22,2019,Memristive crossbar arrays for brain-inspired computing,"Qiangfei Xia, J. Yang",Nature Materials,2019-03-20,1516,20,153.84,Neuroimaging and Brain Mapping,,Positions Memristive crossbar arrays for brain-inspired computing within Neuroimaging and Brain Mapping.,"high citation signal (1,516); recognized venue","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/s41563-019-0291-x,97766d6ce4835a2b995b19a2fafd39f96f6a1e27,https://doi.org/10.1038/s41563-019-0291-x,,,Review; JournalArticle,unknown,brain; mri; brain in title,
23,2019,The blood-brain barrier and blood-tumour barrier in brain tumours and metastases,"C. Arvanitis, G. Ferraro, R. Jain",Nature Reviews. Cancer,2019-10-10,1482,60,156.83,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;non-human,"For a blood-borne cancer therapeutic agent to be effective, it must cross the blood vessel wall to reach cancer cells in adequate quantities, and it must overcome the resistance conferred by the local microenvironment around cancer cells.","high citation signal (1,482); recognized venue; open-access PDF metadata; cell-resolution signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41568-019-0205-x,2c078dfe59cd91e09fc1b05780fa250b016f0c25,https://doi.org/10.1038/s41568-019-0205-x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8246629,,Review; JournalArticle,unknown,brain; brain in title,"For a blood-borne cancer therapeutic agent to be effective, it must cross the blood vessel wall to reach cancer cells in adequate quantities, and it must overcome the resistance conferred by the local microenvironment around cancer cells. The brain microenvironment can thwart the effectiveness of drugs against primary brain tumours as well as brain metastases. In this Review, we highlight the cellular and molecular components of the blood-brain barrier (BBB), a specialized neurovascular unit evolved to maintain brain homeostasis. Tumours are known to compromise the integrity of the BBB, resulting in a vasculature known as the blood-tumour barrier (BTB), which is highly heterogeneous and characterized by numerous distinct features, including non-uniform permeability and active efflux of molecules. We discuss the challenges posed by the BBB and BTB for drug delivery, how multiple cell types dictate BBB function and the role of the BTB in disease progression and treatment. Finally, we highlight emerging molecular, cellular and physical strategies to improve drug delivery across the BBB and BTB and discuss their impact on improving conventional as well as emerging treatments, such as immune checkpoint inhibitors and engineered T cells. A deeper understanding of the BBB and BTB through the application of single-cell sequencing and imaging techniques, and the development of biomarkers of BBB integrity along with systems biology approaches, should enable new personalized treatment strategies for primary brain malignancies and brain metastases. This Review discusses the structure and function of the blood-brain barrier (BBB) and how brain tumours and brain metastases compromise BBB integrity. It also discusses the challenges the BBB poses for cancer therapy and how these might be overcome."
24,2019,Blood-brain barrier breakdown is an early biomarker of human cognitive dysfunction,"D. Nation, Melanie D. Sweeney, Axel Montagne, A. Sagare, Lina M. D'Orazio, M. Pachicano, et al.",Nature Medicine,2019-01-14,1415,47,170.4,Neuroimaging and Brain Mapping,MRI;ECoG;human;non-human,"Vascular contributions to cognitive impairment are increasingly recognized1-5 as shown by neuropathological6,7, neuroimaging4,8-11, and cerebrospinal fluid biomarker4,12 studies.","high citation signal (1,415); recognized venue; open-access PDF metadata; human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41591-018-0297-y,2d4c2320820f57ab71715ec28ba9a3be66d05e1e,https://doi.org/10.1038/s41591-018-0297-y,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367058,,JournalArticle,unknown,brain; neuroimaging; hippocampus; ecog; brain in title; neuroscience term,"Vascular contributions to cognitive impairment are increasingly recognized1-5 as shown by neuropathological6,7, neuroimaging4,8-11, and cerebrospinal fluid biomarker4,12 studies. Moreover, small vessel disease of the brain has been estimated to contribute to approximately 50% of all dementias worldwide, including those caused by Alzheimer's disease (AD)3,4,13. Vascular changes in AD have been typically attributed to the vasoactive and/or vasculotoxic effects of amyloid-β (Aβ)3,11,14, and more recently tau15. Animal studies suggest that Aβ and tau lead to blood vessel abnormalities and blood-brain barrier (BBB) breakdown14-16. Although neurovascular dysfunction3,11 and BBB breakdown develop early in AD1,4,5,8-10,12,13, how they relate to changes in the AD classical biomarkers Aβ and tau, which also develop before dementia17, remains unknown. To address this question, we studied brain capillary damage using a novel cerebrospinal fluid biomarker of BBB-associated capillary mural cell pericyte, soluble platelet-derived growth factor receptor-β8,18, and regional BBB permeability using dynamic contrast-enhanced magnetic resonance imaging8-10. Our data show that individuals with early cognitive dysfunction develop brain capillary damage and BBB breakdown in the hippocampus irrespective of Alzheimer's Aβ and/or tau biomarker changes, suggesting that BBB breakdown is an early biomarker of human cognitive dysfunction independent of Aβ and tau. Neuroimaging and cerebrospinal fluid analyses in humans reveal that loss of blood-brain barrier integrity and brain capillary pericyte damage are early biomarkers of cognitive impairment that occur independently of changes in amyloid-β and tau."
25,2019,Entrectinib in patients with advanced or metastatic NTRK fusion-positive solid tumours: integrated analysis of three phase 1-2 trials,"R. Doebele, A. Drilon, L. Paz-Ares, S. Siena, A. Shaw, A. Farago, et al.",The Lancet Oncology,2019-12-11,1349,52,150.34,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"Summary Background Entrectinib is a potent inhibitor of tropomyosin receptor kinase (TRK) A, B, and C, which has been shown to have anti-tumour activity against NTRK gene fusion-positive solid tumours, including CNS activity due to its ability to penetrate the blood-brain barrier.","high citation signal (1,349); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S1470-2045(19)30691-6,37840f6b3bb18d4d857a0f65440697c844bd65f8,https://doi.org/10.1016/S1470-2045(19)30691-6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7461630,,JournalArticle; Review,unknown,brain,"Summary Background Entrectinib is a potent inhibitor of tropomyosin receptor kinase (TRK) A, B, and C, which has been shown to have anti-tumour activity against NTRK gene fusion-positive solid tumours, including CNS activity due to its ability to penetrate the blood-brain barrier. We present an integrated efficacy and safety analysis of patients with metastatic or locally advanced solid tumours harbouring oncogenic NTRK1, NTRK2, and NTRK3 gene fusions treated in three ongoing, early-phase trials. Methods An integrated database comprised the pivotal datasets of three, ongoing phase 1 or 2 clinical trials (ALKA-372-001, STARTRK-1, and STARTRK-2), which enrolled patients aged 18 years or older with metastatic or locally advanced NTRK fusion-positive solid tumours who received entrectinib orally at a dose of at least 600 mg once per day in a capsule. All patients had an Eastern Cooperative Oncology Group performance status of 0-2 and could have received previous anti-cancer therapy (except previous TRK inhibitors). The primary endpoints, the proportion of patients with an objective response and median duration of response, were evaluated by blinded independent central review in the efficacy-evaluable population (ie, patients with NTRK fusion-positive solid tumours who were TRK inhibitor-naive and had received at least one dose of entrectinib). Overall safety evaluable population included patients from STARTRK-1, STARTRK-2, ALKA-372-001, and STARTRK-NG (NCT02650401; treating young adult and paediatric patients [aged ≤21 years]), who received at least one dose of entrectinib, regardless of tumour type or gene rearrangement. NTRK fusion-positive safety evaluable population comprised all patients who have received at least one dose of entrectinib regardless of dose or follow-up. These ongoing studies are registered with ClinicalTrials.gov, NCT02097810 (STARTRK-1) and NCT02568267 (STARTRK-2), and EudraCT, 2012-000148-88 (ALKA-372-001). Findings Patients were enrolled in ALKA-372-001 from Oct 26, 2012, to March 27, 2018; in STARTRK-1 from Aug 7, 2014, to May 10, 2018; and in STARTRK-2 from Nov 19, 2015 (enrolment is ongoing). At the data cutoff date for this analysis (May 31, 2018) the efficacy-evaluable population comprised 54 adults with advanced or metastatic NTRK fusion-positive solid tumours comprising ten different tumour types and 19 different histologies. Median follow-up was 12.9 months (IQR 8·77-18·76). 31 (57%; 95% CI 43·2-70·8) of 54 patients had an objective response, of which four (7%) were complete responses and 27 (50%) partial reponses. Median duration of response was 10 months (95% CI 7·1 to not estimable). The most common grade 3 or 4 treatment-related adverse events in both safety populations were increased weight (seven [10%] of 68 patients in the NTRK fusion-positive safety population and in 18 [5%] of 355 patients in the overall safety-evaluable population) and anaemia (8 [12%] and 16 [5%]). The most common serious treatment-related adverse events were nervous system disorders (three [4%] of 68 patients and ten [3%] of 355 patients). No treatment-related deaths occurred. Interpretation Entrectinib induced durable and clinically meaningful responses in patients with NTRK fusion-positive solid tumours, and was well tolerated with a manageable safety profile. These results show that entrectinib is a safe and active treatment option for patients with NTRK fusion-positive solid tumours. These data highlight the need to routinely test for NTRK fusions to broaden the therapeutic options available for patients with NTRK fusion-positive solid tumours. Funding Ignyta/F Hoffmann-La Roche."
26,2019,Small vessel disease: mechanisms and clinical implications.,"J. Wardlaw, Colin Smith, M. Dichgans",Lancet Neurology,2019-07-01,1335,67,152.95,Clinical Neurology and Neurodegeneration,human;non-human,"Small vessel disease is a disorder of cerebral microvessels that causes white matter hyperintensities and several other common abnormalities (eg, recent small subcortical infarcts and lacunes) seen on brain imaging.","high citation signal (1,335); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S1474-4422(19)30079-1,b3fd0940af9ea791869d7aafc55b04c58673a6f6,https://doi.org/10.1016/S1474-4422(19)30079-1,https://hdl.handle.net/20.500.11820/3df22d98-47a8-4bb9-8404-e3a7af60f5ff,,Review; JournalArticle,unknown,brain; cerebral; cortical,"Small vessel disease is a disorder of cerebral microvessels that causes white matter hyperintensities and several other common abnormalities (eg, recent small subcortical infarcts and lacunes) seen on brain imaging. Despite being a common cause of stroke and vascular dementia, the underlying pathogenesis is poorly understood. Research in humans has identified several manifestations of cerebral microvessel endothelial dysfunction including blood-brain barrier dysfunction, impaired vasodilation, vessel stiffening, dysfunctional blood flow and interstitial fluid drainage, white matter rarefaction, ischaemia, inflammation, myelin damage, and secondary neurodegeneration. These brain abnormalities are more dynamic and widespread than previously thought. Relationships between lesions and symptoms are highly variable but poorly understood. Major challenges are the determination of which vascular dysfunctions are most important in pathogenesis, which abnormalities are reversible, and why lesion progression and symptomatology are so variable. This knowledge will help to identify potential targets for intervention and improve risk prediction for individuals with small vessel disease."
27,2019,Deep learning-based electroencephalography analysis: a systematic review,"Y. Roy, Hubert J. Banville, Isabela Albuquerque, Alexandre Gramfort, T. Falk, J. Faubert",Journal of Neural Engineering,2019-01-16,1326,76,150.03,"EEG, MEG, and Electrophysiology",EEG;non-human;connectome,"Context. Electroencephalography (EEG) is a complex signal and can require several years of training, as well as advanced signal processing and feature extraction methodologies to be correctly interpreted.","high citation signal (1,326); open-access PDF metadata; synthesis or review value","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1088/1741-2552/ab260c,656bd33ebf7acd8887d3598e1513e53e8fb69d41,https://doi.org/10.1088/1741-2552/ab260c,https://doi.org/10.1088/1741-2552/ab260c,,JournalArticle; Review,unknown,brain; neural; eeg,"Context. Electroencephalography (EEG) is a complex signal and can require several years of training, as well as advanced signal processing and feature extraction methodologies to be correctly interpreted. Recently, deep learning (DL) has shown great promise in helping make sense of EEG signals due to its capacity to learn good feature representations from raw data. Whether DL truly presents advantages as compared to more traditional EEG processing approaches, however, remains an open question. Objective. In this work, we review 154 papers that apply DL to EEG, published between January 2010 and July 2018, and spanning different application domains such as epilepsy, sleep, brain-computer interfacing, and cognitive and affective monitoring. We extract trends and highlight interesting approaches from this large body of literature in order to inform future research and formulate recommendations. Methods. Major databases spanning the fields of science and engineering were queried to identify relevant studies published in scientific journals, conferences, and electronic preprint repositories. Various data items were extracted for each study pertaining to (1) the data, (2) the preprocessing methodology, (3) the DL design choices, (4) the results, and (5) the reproducibility of the experiments. These items were then analyzed one by one to uncover trends. Results. Our analysis reveals that the amount of EEG data used across studies varies from less than ten minutes to thousands of hours, while the number of samples seen during training by a network varies from a few dozens to several millions, depending on how epochs are extracted. Interestingly, we saw that more than half the studies used publicly available data and that there has also been a clear shift from intra-subject to inter-subject approaches over the last few years. About of the studies used convolutional neural networks (CNNs), while used recurrent neural networks (RNNs), most often with a total of 3-10 layers. Moreover, almost one-half of the studies trained their models on raw or preprocessed EEG time series. Finally, the median gain in accuracy of DL approaches over traditional baselines was across all relevant studies. More importantly, however, we noticed studies often suffer from poor reproducibility: a majority of papers would be hard or impossible to reproduce given the unavailability of their data and code. Significance. To help the community progress and share work more effectively, we provide a list of recommendations for future studies and emphasize the need for more reproducible research. We also make our summary table of DL and EEG papers available and invite authors of published work to contribute to it directly. A planned follow-up to this work will be an online public benchmarking portal listing reproducible results."
28,2019,All-optical spiking neurosynaptic networks with self-learning capabilities,"J. Feldmann, N. Youngblood, C. Wright, H. Bhaskaran, Wolfram H. P. Pernice",Nature,2019-05-01,1266,48,163.2,Computational Neuroscience and AI,ECoG;non-human;connectome,"Software implementations of brain-inspired computing underlie many important computational tasks, from image processing to speech recognition, artificial intelligence and deep learning applications.","high citation signal (1,266); recognized venue; open-access PDF metadata","Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-019-1157-8,f922df7c58781cf5ad28a91a95700c874f2aa6c2,https://doi.org/10.1038/s41586-019-1157-8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6522354,,JournalArticle,unknown,brain; neuron; neural; synapse; ecog; neuroscience term,"Software implementations of brain-inspired computing underlie many important computational tasks, from image processing to speech recognition, artificial intelligence and deep learning applications. Yet, unlike real neural tissue, traditional computing architectures physically separate the core computing functions of memory and processing, making fast, efficient and low-energy computing difficult to achieve. To overcome such limitations, an attractive alternative is to design hardware that mimics neurons and synapses. Such hardware, when connected in networks or neuromorphic systems, processes information in a way more analogous to brains. Here we present an all-optical version of such a neurosynaptic system, capable of supervised and unsupervised learning. We exploit wavelength division multiplexing techniques to implement a scalable circuit architecture for photonic neural networks, successfully demonstrating pattern recognition directly in the optical domain. Such photonic neurosynaptic networks promise access to the high speed and high bandwidth inherent to optical systems, thus enabling the direct processing of optical telecommunication and visual data. An optical version of a brain-inspired neurosynaptic system, using wavelength division multiplexing techniques, is presented that is capable of supervised and unsupervised learning."
29,2019,Limbic-predominant age-related TDP-43 encephalopathy (LATE): consensus working group report,"P. Nelson, D. Dickson, J. Trojanowski, C. Jack, P. Boyle, K. Arfanakis, et al.",Brain : a journal of neurology,2019-04-30,1250,64,150.97,Clinical Neurology and Neurodegeneration,ECoG;human;non-human,Nelson et al. describe a recently recognized brain disorder that mimics the clinical features of Alzheimer's disease: Limbic-predominant Age-related TDP-43 Encephalopathy (LATE).,"high citation signal (1,250); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1093/brain/awz099,5f040d284db22da452a030db7262c7b34de50b5d,https://doi.org/10.1093/brain/awz099,https://academic.oup.com/brain/article-pdf/142/6/1503/28706531/awz099.pdf,,JournalArticle; Review,unknown,brain; ecog,"Nelson et al. describe a recently recognized brain disorder that mimics the clinical features of Alzheimer's disease: Limbic-predominant Age-related TDP-43 Encephalopathy (LATE). They review the literature and present consensus-based recommendations of an international, multidisciplinary working group, providing guidelines for diagnosis and staging of LATE neuropathological changes."
30,2019,Neuroinflammation: friend and foe for ischemic stroke,"Richard L. Jayaraj, S. Azimullah, R. Beiram, F. Jalal, G. Rosenberg",Journal of Neuroinflammation,2019-07-10,1238,52,145.6,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human,"Stroke, the third leading cause of death and disability worldwide, is undergoing a change in perspective with the emergence of new ideas on neurodegeneration.","high citation signal (1,238); open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1186/s12974-019-1516-2,fc1d9cf52029e03b1c423a38a466a1b081ad5d9d,https://doi.org/10.1186/s12974-019-1516-2,https://jneuroinflammation.biomedcentral.com/track/pdf/10.1186/s12974-019-1516-2,,Review; JournalArticle,unknown,brain; neuron; glia; neuroscience term,"Stroke, the third leading cause of death and disability worldwide, is undergoing a change in perspective with the emergence of new ideas on neurodegeneration. The concept that stroke is a disorder solely of blood vessels has been expanded to include the effects of a detrimental interaction between glia, neurons, vascular cells, and matrix components, which is collectively referred to as the neurovascular unit. Following the acute stroke, the majority of which are ischemic, there is secondary neuroinflammation that both promotes further injury, resulting in cell death, but conversely plays a beneficial role, by promoting recovery. The proinflammatory signals from immune mediators rapidly activate resident cells and influence infiltration of a wide range of inflammatory cells (neutrophils, monocytes/macrophages, different subtypes of T cells, and other inflammatory cells) into the ischemic region exacerbating brain damage. In this review, we discuss how neuroinflammation has both beneficial as well as detrimental roles and recent therapeutic strategies to combat pathological responses. Here, we also focus on time-dependent entry of immune cells to the ischemic area and the impact of other pathological mediators, including oxidative stress, excitotoxicity, matrix metalloproteinases (MMPs), high-mobility group box 1 (HMGB1), arachidonic acid metabolites, mitogen-activated protein kinase (MAPK), and post-translational modifications that could potentially perpetuate ischemic brain damage after the acute injury. Understanding the time-dependent role of inflammatory factors could help in developing new diagnostic, prognostic, and therapeutic neuroprotective strategies for post-stroke inflammation."
31,2019,Deep brain stimulation: current challenges and future directions,"A. Lozano, N. Lipsman, H. Bergman, P. Brown, S. Chabardès, J. Chang, et al.",Nature Reviews Neurology,2019-01-25,1194,32,164.15,Clinical Neurology and Neurodegeneration,human;non-human;stimulation,The clinical use of deep brain stimulation (DBS) is among the most important advances in the clinical neurosciences in the past two decades.,"high citation signal (1,194); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41582-018-0128-2,3123bd1faecd0fadd88995885df511cf55d03685,https://doi.org/10.1038/s41582-018-0128-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6397644,,Review; JournalArticle,unknown,brain; neural; neuroscience; brain in title; neuroscience term,"The clinical use of deep brain stimulation (DBS) is among the most important advances in the clinical neurosciences in the past two decades. As a surgical tool, DBS can directly measure pathological brain activity and can deliver adjustable stimulation for therapeutic effect in neurological and psychiatric disorders correlated with dysfunctional circuitry. The development of DBS has opened new opportunities to access and interrogate malfunctioning brain circuits and to test the therapeutic potential of regulating the output of these circuits in a broad range of disorders. Despite the success and rapid adoption of DBS, crucial questions remain, including which brain areas should be targeted and in which patients. This Review considers how DBS has facilitated advances in our understanding of how circuit malfunction can lead to brain disorders and outlines the key unmet challenges and future directions in the DBS field. Determining the next steps in DBS science will help to define the future role of this technology in the development of novel therapeutics for the most challenging disorders affecting the human brain.Over the past 20 years, deep brain stimulation (DBS) has transformed the treatment of movement disorders. Now, new therapeutic possibilities for DBS are emerging for other neurological and psychiatric disorders. This Review considers the clinical and scientific advances facilitated by DBS and the crucial questions, challenges and opportunities that face this technology.Key pointsDeep brain stimulation (DBS) is opening new therapeutic possibilities for neurological and psychiatric disorders.DBS is enabling neuroscientists to obtain direct measures of cellular activity and to probe the function of neural circuits.The delivery of DBS at precise locations and the wide range of stimulation parameters available enable unprecedented temporal and spatial control of brain circuits.The mechanisms of action of DBS at the cell, molecular and systems level are poorly understood and much work remains to be done.The ethical issues presented by the application of DBS in new patient populations and for new indications require careful consideration."
32,2019,Brain-Derived Neurotrophic Factor: A Key Molecule for Memory in the Healthy and the Pathological Brain,"M. Miranda, J. F. Morici, M. B. Zanoni, P. Bekinschtein",Frontiers in Cellular Neuroscience,2019-08-07,1192,40,160.92,Cognitive and Systems Neuroscience,human;non-human,Brain Derived Neurotrophic Factor (BDNF) is a key molecule involved in plastic changes related to learning and memory.,"high citation signal (1,192); recognized venue; open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3389/fncel.2019.00363,95f48feaadb3006c4fd10fb69f601e4e0dfa3f07,https://doi.org/10.3389/fncel.2019.00363,https://www.frontiersin.org/articles/10.3389/fncel.2019.00363/pdf,,Review; JournalArticle,unknown,brain; hippocampus; brain in title; neuroscience term,"Brain Derived Neurotrophic Factor (BDNF) is a key molecule involved in plastic changes related to learning and memory. The expression of BDNF is highly regulated, and can lead to great variability in BDNF levels in healthy subjects. Changes in BDNF expression are associated with both normal and pathological aging and also psychiatric disease, in particular in structures important for memory processes such as the hippocampus and parahippocampal areas. Some interventions like exercise or antidepressant administration enhance the expression of BDNF in normal and pathological conditions. In this review, we will describe studies from rodents and humans to bring together research on how BDNF expression is regulated, how this expression changes in the pathological brain and also exciting work on how interventions known to enhance this neurotrophin could have clinical relevance. We propose that, although BDNF may not be a valid biomarker for neurodegenerative/neuropsychiatric diseases because of its disregulation common to many pathological conditions, it could be thought of as a marker that specifically relates to the occurrence and/or progression of the mnemonic symptoms that are common to many pathological conditions."
33,2019,NLRP3 inflammasome activation drives tau pathology,"Christina Ising, C. Venegas, Shuangshuang Zhang, H. Scheiblich, S. Schmidt, A. Vieira-Saecker, et al.",Nature,2019-11-01,1183,41,153.98,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"Alzheimer's disease is characterized by the accumulation of amyloid-beta in plaques, aggregation of hyperphosphorylated tau in neurofibrillary tangles and neuroinflammation, together resulting in neurodegeneration and cognitive decline1.","high citation signal (1,183); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-019-1769-z,6a9d745a33a2d013c621f57586d9d719671530a7,https://doi.org/10.1038/s41586-019-1769-z,https://europepmc.org/articles/pmc7324015?pdf=render,,JournalArticle,unknown,brain; cerebral; glia; microglia,"Alzheimer's disease is characterized by the accumulation of amyloid-beta in plaques, aggregation of hyperphosphorylated tau in neurofibrillary tangles and neuroinflammation, together resulting in neurodegeneration and cognitive decline1. The NLRP3 inflammasome assembles inside of microglia on activation, leading to increased cleavage and activity of caspase-1 and downstream interleukin-1β release2. Although the NLRP3 inflammasome has been shown to be essential for the development and progression of amyloid-beta pathology in mice3, the precise effect on tau pathology remains unknown. Here we show that loss of NLRP3 inflammasome function reduced tau hyperphosphorylation and aggregation by regulating tau kinases and phosphatases. Tau activated the NLRP3 inflammasome and intracerebral injection of fibrillar amyloid-beta-containing brain homogenates induced tau pathology in an NLRP3-dependent manner. These data identify an important role of microglia and NLRP3 inflammasome activation in the pathogenesis of tauopathies and support the amyloid-cascade hypothesis in Alzheimer's disease, demonstrating that neurofibrillary tangles develop downstream of amyloid-beta-induced microglial activation. The authors show that NLRP3 inflammasome is activated in microglia of patients with fronto-temporal dementia and in a mouse model of tau pathology, and that the loss of NLRP3 inflammasome function decreases tau pathology and improves cognition in mice."
