rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
26,1989,Glutamate toxicity in a neuronal cell line involves inhibition of cystine transport leading to oxidative stress.,"T. Murphy, M. Miyamoto, A. Sastre, R. Schnaar, J. Coyle",Neuron,1989-06-01,1030,43,144.89,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Glutamate toxicity in a neuronal cell line involves inhibition of cystine transport leading to oxidative stress. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,030); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0896-6273(89)90043-3,bd95fd79ff0e10d616dd67e77c75603f79573f06,https://doi.org/10.1016/0896-6273(89)90043-3,,JournalArticle,unknown,neuron; neuroscience term,
27,1989,Cloning and sequencing of the cDNA encoding an isoform of microtubule-associated protein tau containing four tandem repeats: differential expression of tau protein mRNAs in human brain.,"M. Goedert, M. Spillantini, M. Potier, J. Ulrich, R. Crowther",EMBO Journal,1989-02-01,1021,38,136.93,General Brain Science and Reviews,human,Positions Cloning and sequencing of the cDNA encoding an isoform of microtubule-associated protein tau containing four tandem repeats: differential expression of tau protein mRNAs in human brain. within General Brain Science and Reviews.,"high citation signal (1,021); open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/j.1460-2075.1989.tb03390.x,5b9221d690b3f79ec5da8ae5e77a8d730792456b,https://doi.org/10.1002/j.1460-2075.1989.tb03390.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/j.1460-2075.1989.tb03390.x,JournalArticle,unknown,brain; brain in title,
28,1989,Differential effects of fornix and caudate nucleus lesions on two radial maze tasks: evidence for multiple memory systems,"M. Packard, R. Hirsh, N. White",Journal of Neuroscience,1989-05-01,990,44,150.38,Cognitive and Systems Neuroscience,non-human,The present experiments were designed to examine the hypothesis that the mammalian brain contains anatomically distinct memory systems.,high citation signal (990); recognized venue; open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.09-05-01465.1989,35c80eabace6034f021afa2a5971e48dd1cfc308,https://doi.org/10.1523/JNEUROSCI.09-05-01465.1989,https://www.jneurosci.org/content/jneuro/9/5/1465.full.pdf,JournalArticle,unknown,brain; hippocampus; neuroscience term,"The present experiments were designed to examine the hypothesis that the mammalian brain contains anatomically distinct memory systems. Rats with bilateral lesions of caudate nucleus or fimbria-fornix and a control group were tested postoperatively on 1 of 2 versions of the radial maze task. In a standard win-shift version, each of the 8 arms of the maze was baited once, and the number of errors (revisits) in the first 8 choices of each trial was recorded. Fimbria-fornix rats were impaired in choice accuracy, while caudate animals were unimpaired relative to controls. Different groups of rats with similar lesions were tested on a newly developed win-stay version of the radial maze, in which the location of 4 randomly selected baited arms was signaled by a light at the entrance to each arm, and which required rats to revisit arms in which reinforcement had been previously acquired within a trial. Rats with fimbria-fornix lesions were superior to controls in choice accuracy on the win-stay radial maze task, while caudate animals were impaired relative to controls. The results demonstrate a double dissociation of the mnemonic functions of the hippocampus and caudate nucleus. Some implications of the presence of 2 memory systems in the mammalian brain are discussed."
29,1989,Whole cell recording from neurons in slices of reptilian and mammalian cerebral cortex.,"M. Blanton, J. Turco, A. Kriegstein",Journal of Neuroscience Methods,1989-12-01,979,49,147.98,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Whole cell recording from neurons in slices of reptilian and mammalian cerebral cortex. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (979); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0165-0270(89)90131-3,f298c38a315ac56adde00dd1908b6538b028e221,https://doi.org/10.1016/0165-0270(89)90131-3,,JournalArticle; Study,unknown,cerebral; cortex; neuron; neuroscience term,
30,1989,Electric and magnetic stimulation of human motor cortex: surface EMG and single motor unit responses.,"B. Day, D. Dressler, A. Maertens de Noordhout, C. Marsden, K. Nakashima, J. Rothwell, et al.",Journal of Physiology,1989-05-01,959,66,137.0,General Brain Science and Reviews,human;stimulation,Positions Electric and magnetic stimulation of human motor cortex: surface EMG and single motor unit responses. within General Brain Science and Reviews.,high citation signal (959); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1113/jphysiol.1989.sp017626,5e0c6bfa252cc16fb9eb6b8091405cdfc387ac79,https://doi.org/10.1113/jphysiol.1989.sp017626,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1190586,JournalArticle,unknown,cortex; neuroscience term,
31,1989,A complete protocol for in situ hybridization of messenger RNAs in brain and other tissues with radi,"D. M. Simmons, J. Arriza, L. Swanson",Unknown venue,1989-09-01,943,16,131.3,General Brain Science and Reviews,,Positions A complete protocol for in situ hybridization of messenger RNAs in brain and other tissues with radi within General Brain Science and Reviews.,high citation signal (943),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1179/HIS.1989.12.3.169,8e7e287d11d314e17b4606180afbde86876469a1,https://doi.org/10.1179/HIS.1989.12.3.169,,paper,unknown,brain; brain in title,
32,1989,NMDA receptor activation induces nitric oxide synthesis from arginine in rat brain slices.,"J. Garthwaite, G. Garthwaite, R. Palmer, S. Moncada",European Journal of Pharmacology,1989-10-17,908,17,131.82,General Brain Science and Reviews,non-human,Positions NMDA receptor activation induces nitric oxide synthesis from arginine in rat brain slices. within General Brain Science and Reviews.,high citation signal (908),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0922-4106(89)90023-0,25bc137659be97f45bca6cdc882cea1894c7c0a1,https://doi.org/10.1016/0922-4106(89)90023-0,,JournalArticle,unknown,brain; brain in title,
33,1989,Radiation-induced dementia in patients cured of brain metastases,"L. Deangelis, J. Delattre, J. Posner",Neurology,1989-06-01,899,19,143.64,Clinical Neurology and Neurodegeneration,human,Positions Radiation-induced dementia in patients cured of brain metastases within Clinical Neurology and Neurodegeneration.,high citation signal (899); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1212/WNL.39.6.789,32fb42173ef05ee85a4db4e5ea700ee690689ea4,https://doi.org/10.1212/WNL.39.6.789,,JournalArticle; Review,unknown,brain; brain in title,
34,1989,The Retina: An Approachable Part of the Brain,J. Marshall,Unknown venue,1989-06-01,870,78,132.85,General Brain Science and Reviews,,Positions The Retina: An Approachable Part of the Brain within General Brain Science and Reviews.,high citation signal (870); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/BJO.73.6.479,73c717ff203b0b4232a309d41e53b40788eb4409,https://doi.org/10.1136/BJO.73.6.479,http://bjo.bmj.com/content/73/6/479.full.pdf,paper,unknown,brain; brain in title,
35,1989,Neurophilosophy: Toward a Unified Science of the Mind-Brain,P. Churchland,Unknown venue,1989-09-07,861,16,129.67,General Brain Science and Reviews,,Positions Neurophilosophy: Toward a Unified Science of the Mind-Brain within General Brain Science and Reviews.,high citation signal (861),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1017/9781107295490.005,f04266c054a291dcd815c587b92a47ad3db8d88f,https://doi.org/10.1017/9781107295490.005,,paper,unknown,brain; brain in title,
