rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1959,Electron Microscopy of Synaptic Contacts on Dendrite Spines of the Cerebral Cortex,E. Gray,Nature,1959-06-06,449,20,131.97,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Electron Microscopy of Synaptic Contacts on Dendrite Spines of the Cerebral Cortex within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (449); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/1831592A0,6df913340eb57a1b6a2f329cbc78d2f66f8750c0,https://doi.org/10.1038/1831592A0,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
12,1959,Single unit activity in striate cortex of unrestrained cats,D. Hubel,Journal of Physiology,1959-09-02,445,14,122.01,"Cellular, Molecular, and Synaptic Neuroscience",single-cell,"Positions Single unit activity in striate cortex of unrestrained cats within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (445); open-access PDF metadata; cell-resolution signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1959.sp006238,5a0c4a618425328ba0bbb9737b02e2ac18f94646,https://doi.org/10.1113/jphysiol.1959.sp006238,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1357023,JournalArticle,unknown,cortex; neuroscience term,
13,1959,"Einführung in die stereotaktischen Operationen : mit einem Atlas des menschlichen Gehirns = Introduction to stereotaxis, with an atlas of the human brain","G. Schaltenbrand, P. Bailey, A. Akert",Unknown venue,1959,411,9,119.98,General Brain Science and Reviews,human;non-human;connectome,"Positions Einführung in die stereotaktischen Operationen : mit einem Atlas des menschlichen Gehirns = Introduction to stereotaxis, with an atlas of the human brain within General Brain Science and Reviews.",high citation signal (411); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,18c829b2147e8fd819429231cf99e9bcbd619053,https://www.semanticscholar.org/paper/18c829b2147e8fd819429231cf99e9bcbd619053,,paper,unknown,brain; brain in title,
14,1959,"Delirium, a syndrome of cerebral insufficiency.","G. L. Engel, J. Romano",Journal of Chronic Diseases,1959-02-01,402,8,109.98,General Brain Science and Reviews,,"Positions Delirium, a syndrome of cerebral insufficiency. within General Brain Science and Reviews.",high citation signal (402),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0021-9681(59)90165-1,eaef0d39ffaa517d08318b226974d33428493518,https://doi.org/10.1016/0021-9681(59)90165-1,,JournalArticle,unknown,cerebral,
15,1959,The Waking Brain,W. Walter,Unknown venue,1959-05-01,375,2,114.73,General Brain Science and Reviews,,Positions The Waking Brain within General Brain Science and Reviews.,high citation signal (375),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0013-4694(59)90101-4,8c163afa3b64b1c7e2e8f69edf70b81423393fc5,https://doi.org/10.1016/0013-4694(59)90101-4,,paper,unknown,brain; brain in title,
16,1959,Postnatal development of the cerebral cortex in the rat.,"J. Eayrs, B. Goodhead",Journal of Anatomy,1959-10-01,371,4,117.74,"Brain Development, Plasticity, and Connectomics",non-human,"Positions Postnatal development of the cerebral cortex in the rat. within Brain Development, Plasticity, and Connectomics.",high citation signal (371),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,9b09800527bbf5380dc5b03dec93c08ddd03bb96,https://www.semanticscholar.org/paper/9b09800527bbf5380dc5b03dec93c08ddd03bb96,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
17,1959,The physiological disposition of H3-epinephrine and its metabolite metanephrine.,"J. Axelrod, H. Weil-Malherbe, R. Tomchick",Journal of Pharmacology and Experimental Therapeutics,1959-12-01,309,1,106.46,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Methods for the estimation of H 3 -labeled epinephrine, metanephrine and their deaminated products are described.",high citation signal (309),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)25695-6,b8d63598158ede051f9fee96f8487de6973752d2,https://doi.org/10.1016/s0022-3565(25)25695-6,,JournalArticle,unknown,brain,"Methods for the estimation of H 3 -labeled epinephrine, metanephrine and their deaminated products are described. The concentrations of H 3 -epinephrine and its principal metabolite, H 3 -metanephrine, were determined in plasma and various tissues of cats after the intravenous administration of H 3 -epinephrine. H 3 -epinephrine was found to be taken up rapidly and selectively by heart, spleen and several glandular tissues. Only small amounts were found in muscle and negligible amounts in brain. Two hours after the intravenous administration significant concentrations were still present in all tissues examined. Two minutes after a rapid injection of H 3 - epinephrine the concentrations of H 3 -metanephrine were higher in most tissues than those of H 3 - epinephrine, indicating rapid O-methylation of the hormone during the period of its inactivation. Deamination during this time was negligible. H 3 -metanephrine was found to be present in relatively high concentration in liver, heart, kidney, spleen and lung. Only trace amounts were found in the brain. H 3 -metanephrine was retained by tissues but to a smaller extent than H 3 - epinephrine. The disappearance of H 3 -epinephrine from plasma after an intravenous injection has two phases: an initial rapid fall, reflecting diffusion into tissues and O-methylation, followed by a slower decline indicating a gradual release from binding sites and concurrent metabolism. Two minutes after the administration of H 3 -epinephrine, the plasma level of H 3 - metanephrine was slightly higher than and later paralleled that of the parent compound. The fate of H 3 -epinephrine was examined in the whole mouse after an intravenous injection. Within a few minutes more than half of H 3 - epinephrine was metabolized. Most of the epinephrine metabolized could be accounted for as metanephrine. The remainder of the epinephrine disappeared more slowly over a period of hours."
18,1959,Occurrence and distribution of catechol amines in brain.,"Å. Bertler, E. Rosengren",Acta Physiologica Scandinavica,1959-12-12,308,1,111.2,General Brain Science and Reviews,,Positions Occurrence and distribution of catechol amines in brain. within General Brain Science and Reviews.,high citation signal (308),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,7a40e1dcb142701407aa6aa2291abd0626832782,https://www.semanticscholar.org/paper/7a40e1dcb142701407aa6aa2291abd0626832782,,JournalArticle,unknown,brain; brain in title,
19,1959,Blood-Brain Barrier for Adrenaline,"H. Weil-Malherbe, J. Axelrod, R. Tomchick",Science,1959-05-01,287,2,121.93,General Brain Science and Reviews,,Positions Blood-Brain Barrier for Adrenaline within General Brain Science and Reviews.,high citation signal (287); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.129.3357.1226,759fb704609736306733a1b31cb60c9425f1e6fa,https://doi.org/10.1126/science.129.3357.1226,,JournalArticle,unknown,brain; brain in title,
20,1959,Swelling of the brain following ischemic infarction with arterial occlusion.,"Shaw Cheng-Mei, E. Alvord, R. G. Berry",Archives of Neurology,1959-08-01,270,3,120.84,Clinical Neurology and Neurodegeneration,,Positions Swelling of the brain following ischemic infarction with arterial occlusion. within Clinical Neurology and Neurodegeneration.,high citation signal (270); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1959.03840020035006,605ecd8eaa9fad964d7be29635b92da67626c58a,https://doi.org/10.1001/ARCHNEUR.1959.03840020035006,,JournalArticle,unknown,brain; brain in title,
21,1959,Chemical Excitation of Spinal Neurones,"D. R. Curtis, J. Phillis, J. Watkins",Nature,1959-02-28,266,6,120.57,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Chemical Excitation of Spinal Neurones within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (266); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/183611A0,da5e63ea3a453293b71d794d5792ad87330d2831,https://doi.org/10.1038/183611A0,,JournalArticle,unknown,neuron; neuroscience term,
22,1959,An Electron Microscope Study of Myelin Figures,W. Stoeckenius,The Journal of Biophysical and Biochemical Cytology,1959-05-01,259,3,106.29,"Cellular, Molecular, and Synaptic Neuroscience",human,"In the electron microscope, thin sections of OsO4-fixed myelin figures from the phospholipide fraction of human brain show a pattern of parallel dark lines with a repeating period of about 40 A.",high citation signal (259); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1083/jcb.5.3.491,43e010f3c1f816bbf36bf64d3bcdcb651f898382,https://doi.org/10.1083/jcb.5.3.491,https://europepmc.org/articles/pmc2224661?pdf=render,JournalArticle,unknown,brain,"In the electron microscope, thin sections of OsO4-fixed myelin figures from the phospholipide fraction of human brain show a pattern of parallel dark lines with a repeating period of about 40 A. It is shown that the dark lines probably represent the reaction product of OsO4 with double bonds in the fatty acid chains, thereby marking the central portion of one bimolecular lamella. The addition of globin results in dense lines 25 to 50 A wide that cover the surface of the myelin figures. When such a figure consists of only two bimolecular leaflets of lipide covered with globin, the structure shows striking similarity to the image of cell membranes in fixed tissue sections. A hypothetical schema is given of the molecular structure of the figure, and the distribution of OsO4 in it."
23,1959,Distribution of catechol compounds in human brain.,"I. Sano, T. Gamo, Y. Kakimoto, K. Taniguchi, M. Takesada, K. Nishinuma",Biochimica et Biophysica Acta,1959,254,5,108.94,General Brain Science and Reviews,human,Positions Distribution of catechol compounds in human brain. within General Brain Science and Reviews.,high citation signal (254); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0006-3002(59)90652-3,fb439867c116938f8bcaab9378a183b6c9801066,https://doi.org/10.1016/0006-3002(59)90652-3,,JournalArticle,unknown,brain; brain in title,
24,1959,Speech and brain-mechanisms,"W. Penfield, L. Roberts",Unknown venue,1959,252,2,107.6,General Brain Science and Reviews,,Positions Speech and brain-mechanisms within General Brain Science and Reviews.,high citation signal (252),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1515/9781400854677,7a44860e8951e0080117caaad891cc9f4ea55846,https://doi.org/10.1515/9781400854677,,paper,unknown,brain; brain in title,
25,1959,"Disorders of ""simultaneous perception"" in a case of bilateral occipito-parietal brain injury.",A. Luria,Brain : a journal of neurology,1959-09-01,240,10,118.73,Cognitive and Systems Neuroscience,,"Positions Disorders of ""simultaneous perception"" in a case of bilateral occipito-parietal brain injury. within Cognitive and Systems Neuroscience.",high citation signal (240); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/82.3.437,da3ab9cdd9e873b1079c524c707adf50ea09a6a5,https://doi.org/10.1093/BRAIN/82.3.437,,JournalArticle,unknown,brain; brain in title,
26,1959,"Brain damage in the monkey, macaca mulatta, by asphyxia neonatorum.","James B. Ranck, James B. Ranck, W. F. Windle, W. F. Windle",Experimental Neurology,1959-06-01,239,1,119.85,Clinical Neurology and Neurodegeneration,non-human,"Positions Brain damage in the monkey, macaca mulatta, by asphyxia neonatorum. within Clinical Neurology and Neurodegeneration.",high citation signal (239); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0014-4886(59)90032-9,d6f236494a914d798730e036d87b9e282c43de58,https://doi.org/10.1016/0014-4886(59)90032-9,,JournalArticle,unknown,brain; brain in title,
27,1959,Illusions of comparative interpretation and emotion; production by epileptic discharge and by electrical stimulation in the temporal cortex.,"S. Mullan, W. Penfield",A M A Archives of Neurology & Psychiatry,1959-03-01,228,8,121.41,"EEG, MEG, and Electrophysiology",EEG;non-human;stimulation,"Positions Illusions of comparative interpretation and emotion; production by epileptic discharge and by electrical stimulation in the temporal cortex. within EEG, MEG, and Electrophysiology.",high citation signal (228); recognized venue,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHNEURPSYC.1959.02340150001001,5221ba905f8cc344e81de97ffe6ed19c65fa2d9e,https://doi.org/10.1001/ARCHNEURPSYC.1959.02340150001001,,JournalArticle,unknown,cortex; neuroscience term,
28,1959,Histonomy of the cerebral cortex,S. Bok,Unknown venue,1959,213,7,106.59,General Brain Science and Reviews,,Positions Histonomy of the cerebral cortex within General Brain Science and Reviews.,high citation signal (213),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1212/wnl.11.7.649-a,37517e495d3d278555262c9b76f59e8c3dfe5033,https://doi.org/10.1212/wnl.11.7.649-a,,paper,unknown,cerebral; cortex; neuroscience term,
29,1959,COMPOUNDS IN BRAIN EXTRACTS CAUSING SPREADING DEPRESSION OF CEREBRAL CORTICAL ACTIVITY AND CONTRACTION OF CRUSTACEAN MUSCLE,A. Harreveld,Unknown venue,1959-02-01,211,8,108.42,General Brain Science and Reviews,,Positions COMPOUNDS IN BRAIN EXTRACTS CAUSING SPREADING DEPRESSION OF CEREBRAL CORTICAL ACTIVITY AND CONTRACTION OF CRUSTACEAN MUSCLE within General Brain Science and Reviews.,high citation signal (211),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1959.tb12636.x,7369bf34df17d0573dc7181e1470c3d23c539f06,https://doi.org/10.1111/j.1471-4159.1959.tb12636.x,,paper,unknown,brain; cerebral; cortical; brain in title,
30,1959,Nature of electrocortical potentials and synaptic organizations in cerebral and cerebellar cortex.,Dorninick P. Purpura,International review of neurobiology,1959,210,2,109.53,"Cellular, Molecular, and Synaptic Neuroscience",ECoG,"Positions Nature of electrocortical potentials and synaptic organizations in cerebral and cerebellar cortex. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (210),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0074-7742(08)60314-1,1815f37c902f954b0a1522d857d6a96fb00692ec,https://doi.org/10.1016/S0074-7742(08)60314-1,,JournalArticle,unknown,cerebral; cortex; cortical; neuroscience term,
31,1959,"Central representation of affective reactions in forebrain and brain stem: electrical stimulation of amygdala, stria terminalis, and adjacent structures","A. de Molina, R. Hunsperger",Journal of Physiology,1959-03-03,204,0,110.01,General Brain Science and Reviews,stimulation,"Positions Central representation of affective reactions in forebrain and brain stem: electrical stimulation of amygdala, stria terminalis, and adjacent structures within General Brain Science and Reviews.",high citation signal (204); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1959.sp006140,1480b7c605570202e8f1d80200c2555a2c477d0d,https://doi.org/10.1113/jphysiol.1959.sp006140,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1113/jphysiol.1959.sp006140,JournalArticle,unknown,brain; amygdala; brain in title,
32,1959,Somatic sensory representation in the cerebral cortex of the racoon (Procyon lotor),"W. Welker, S. Seidenstein",The Journal of comparative neurology,1959-06-01,203,9,118.93,Clinical Neurology and Neurodegeneration,non-human,Positions Somatic sensory representation in the cerebral cortex of the racoon (Procyon lotor) within Clinical Neurology and Neurodegeneration.,high citation signal (203); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901110306,0326a94c5ce5bd584f49f424e0401172916cb2ac,https://doi.org/10.1002/cne.901110306,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
33,1959,Pathogenesis of lesions in the nervous system in hypernatremic states. II. Experimental studies of gross anatomic changes and alterations of chemical composition of the tissues.,"Laurence Finberg, C. Luttrell, Henry J. Redd",Pediatrics,1959-01-01,203,3,101.33,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"In an attempt to verify the possible causal relationship of hypernatremic dehydration and damage to the central nervous system and to study the mechanisms involved, kittens were made hypernatremic by injection with hypertonic solutions of sodium.",high citation signal (203); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1542/peds.23.1.46,f280956ca1b8e8aab9a804adb1d5f9a5bf42d541,https://doi.org/10.1542/peds.23.1.46,,JournalArticle,unknown,brain,"In an attempt to verify the possible causal relationship of hypernatremic dehydration and damage to the central nervous system and to study the mechanisms involved, kittens were made hypernatremic by injection with hypertonic solutions of sodium. Many of the clinical manifestations referable to the nervous system as seen in patients with hypernatremic dehydration were produced. Gross anatomic changes consisting of intracranial hemorrhages, such as are sometimes seen in patients, were also present in the animals. A study of the inorganic chemical composition of the tissues revealed a difference in the pattern of osmotic adjustment between cells of brain and of muscle. This is interpreted as a relative excess from development of idiogenic osmols within brain cells. It is suggested that this difference may in part account for the marked manifestations related to the nervous system seen in the animals and, by analogy, in patients."
