rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1902,Observations on the developing neurones of the cerebral cortex of foetal cats,Shikkishi Hatai,Unknown venue,1902-06-01,9,1,58.45,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Observations on the developing neurones of the cerebral cortex of foetal cats within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (9); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/cne.910120205,dda493413366b083e33f21e9eeea6398c8fedaa1,https://doi.org/10.1002/cne.910120205,http://hdl.handle.net/2027/hvd.32044107327751,paper,unknown,cerebral; cortex; neuron; neurone; neuroscience term,
12,1902,The Mental Functions of the Brain,B. Hollander,Bristol medico-chirurgical journal (1883),1902-12-01,9,0,52.45,General Brain Science and Reviews,,"In many ways this is an able book, and affords abundant food for thought and reflection.",high citation signal (9); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0140-6736(01)73724-5,ca2456d9f667fce9ddf4ab8fb482da9344115122,https://doi.org/10.1016/s0140-6736(01)73724-5,https://zenodo.org/records/1587397/files/article.pdf,paper,unknown,brain; brain in title,"In many ways this is an able book, and affords abundant food for thought and reflection. Some portions of the work are extremely interesting, especially those dealing with the early history of phrenology, about which the medical profession is undoubtedly too ignorant. The author has done good service in pointing out the debt we are under to Gall, the pioneer in the modern study of the anatomy and physiology of the brain, and an observer of the first rank in this field. He seems to"
13,1902,On the origin of neuroglia tissue from the mesoblast,S. Hatai,Unknown venue,1902-12-01,9,0,45.45,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions On the origin of neuroglia tissue from the mesoblast within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (9),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/cne.910120402,1146e2e97a3ed6fcf5b8d62101349d272f2d50aa,https://doi.org/10.1002/cne.910120402,,paper,unknown,neuroglia; glia,
14,1902,Notes on the Brain of Macroscelides and other Insectivora,G. E. Smith,Unknown venue,1902-07-01,7,0,48.43,General Brain Science and Reviews,,Positions Notes on the Brain of Macroscelides and other Insectivora within General Brain Science and Reviews.,high citation signal (7); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/J.1096-3642.1902.TB01550.X,e8fdc16f6a1ea9a59de8cb7ac112ecff137cda93,https://doi.org/10.1111/J.1096-3642.1902.TB01550.X,https://www.biodiversitylibrary.org/partpdf/376672,paper,unknown,brain; brain in title,
15,1902,The neuroglia of the spinal cord of the elephant with some preliminary observations upon the development of neuroglia fibers,I. Hardesty,Unknown venue,1902-11-29,7,0,44.43,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions The neuroglia of the spinal cord of the elephant with some preliminary observations upon the development of neuroglia fibers within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (7); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/AJA.1000020106,380e23c6b18439cde49c031a171e78cec65127a6,https://doi.org/10.1002/AJA.1000020106,https://zenodo.org/record/1848343/files/article.pdf,paper,unknown,neuroglia; glia,
16,1902,"NOTES ON THE ""PROTAGON"" OF THE BRAIN","W. W. Lesem, W. Gies",Unknown venue,1902-12-01,5,0,40.25,General Brain Science and Reviews,,"Positions NOTES ON THE ""PROTAGON"" OF THE BRAIN within General Brain Science and Reviews.",high citation signal (5),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1902.8.3.183,e5cd0d62f05c7a289ee1182115bc74d5cfbe731f,https://doi.org/10.1152/AJPLEGACY.1902.8.3.183,,paper,unknown,brain; brain in title,
17,1902,A Case of Tumour of the Left Prefrontal Lobe Removed by Operation,"W. Elder, A. Miles",Transactions. Medico-Chirurgical Society of Edinburgh,1902-02-08,5,0,42.45,Cognitive and Systems Neuroscience,non-human,"reported by several well-known observers which shows that only 7 per cent, were "" probably removable."" The difficulty in localising cerebral tumours is still very great in spite of recent advances in our knowledge of cerebral anatomy and physiology.",high citation signal (5); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0140-6736(01)81506-3,a895d8aa5fbf8643e45cba193a7415449b05d642,https://doi.org/10.1016/S0140-6736(01)81506-3,http://europepmc.org/articles/pmc5361965?pdf=render,JournalArticle,unknown,brain; cerebral; prefrontal,"reported by several well-known observers which shows that only 7 per cent, were "" probably removable."" The difficulty in localising cerebral tumours is still very great in spite of recent advances in our knowledge of cerebral anatomy and physiology. If situated in the Rolandic areas, in any of the speech centres, or in the occipital lobes, symptoms are produced which afford great help in locating the tumour, but there are still many "" latent"" or "" silent"" regions of the brain, lesions in which give rise to no symptoms or to symptoms which are as"
18,1902,A further research into fatigue of the central nervous system when caused by electrical stimulation 1,A. G. Levy,Journal of Physiology,1902-03-27,5,0,38.45,General Brain Science and Reviews,stimulation,Positions A further research into fatigue of the central nervous system when caused by electrical stimulation 1 within General Brain Science and Reviews.,high citation signal (5); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1902.sp000895,d41eb4ab49b02453dc159fa8a2a39c7152b2fdde,https://doi.org/10.1113/jphysiol.1902.sp000895,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1540639,JournalArticle,unknown,central nervous system,
19,1902,Klinischer und anatomischer Beitrag zur Erkrankung der Neuroglia.,M. Rosenfeld,Unknown venue,1902-07-01,4,0,32.97,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Klinischer und anatomischer Beitrag zur Erkrankung der Neuroglia. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (4),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1159/000220790,51e2b864a099b72c562c15f61a94a66b295818eb,https://doi.org/10.1159/000220790,,paper,unknown,neuroglia; glia,
20,1902,A CONTRIBUTION TO THE PHYSIOLOGY OF THE NERVOUS SYSTEM OF THE MEDUSA GONIONEMA MURBACHII. PART II.-THE PHYSIOLOGY OF THE CENTRAL NERVOUS SYSTEM,R. Yerkes,Unknown venue,1902-05-01,4,0,33.97,General Brain Science and Reviews,,Positions A CONTRIBUTION TO THE PHYSIOLOGY OF THE NERVOUS SYSTEM OF THE MEDUSA GONIONEMA MURBACHII. PART II.-THE PHYSIOLOGY OF THE CENTRAL NERVOUS SYSTEM within General Brain Science and Reviews.,high citation signal (4); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1902.7.2.181,afc8e5471ad8d00fe08b575ebe27b15de374caa1,https://doi.org/10.1152/AJPLEGACY.1902.7.2.181,https://www.physiology.org/pb-assets/PDFs/2017-Legacy-1516816496183.pdf,paper,unknown,central nervous system,
21,1902,A Case of Tumour of the Frontal Lobes of the Cerebrum in which Sleep was a Marked Symptom,T. P. Cowen,Unknown venue,1902-04-01,3,0,26.95,General Brain Science and Reviews,,Positions A Case of Tumour of the Frontal Lobes of the Cerebrum in which Sleep was a Marked Symptom within General Brain Science and Reviews.,high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.48.201.327,b2a7333058372c2691a9ed260cee311265e921ed,https://doi.org/10.1192/BJP.48.201.327,,paper,unknown,cerebrum,
22,1902,A Case of Epilepsy with Glioma following on Traumatic Injury of the Brain,"A. Urquhart, W. Robertson",Unknown venue,1902-10-01,2,0,27.78,Clinical Neurology and Neurodegeneration,,Positions A Case of Epilepsy with Glioma following on Traumatic Injury of the Brain within Clinical Neurology and Neurodegeneration.,high citation signal (2),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.48.203.751,55bd0f7f19a13ddea0088fc9c362d066e945185e,https://doi.org/10.1192/BJP.48.203.751,,paper,unknown,brain; brain in title,
23,1902,MENTAL THERAPEUTICS AND THE NEED OF PSYCHOLOGY IN THE MEDICAL CURRICULUM.,H. T. Pershing,Unknown venue,1902-09-06,2,0,27.18,Clinical Neurology and Neurodegeneration,human;non-human,"Every illness is a factor simple or complex, which is multiplied by a second factor, invariably complex-the individual who is suffering from it.",high citation signal (2); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1902.52480360031001G,5d8a0c8a2597c6ed19cb14b80763681d00b4a7ed,https://doi.org/10.1001/JAMA.1902.52480360031001G,https://zenodo.org/record/2023877/files/article.pdf,paper,unknown,brain,"Every illness is a factor simple or complex, which is multiplied by a second factor, invariably complex-the individual who is suffering from it. The doctor who does not read you to the bottom is ignorant of essentials. To me the ideal doctor would be a man endowed with profound knowledge of life and of the soul, intuitively divining any suffering of whatever kind, and restoring peace by his mere presence. Such a doctor is possible.-Amiel's Journal. Physicians need no argument to show that purely physical processes may cause profound mental changes. Every case of lesion of the brain, every delirious fever patient, every exhilarated banqueter, furnishes a fresh illustration of the fact. The converse proposition, that purely mental processes may cause profound physical changes, still excites a tendency to doubt or wonder, but it is just as true and special instances are just as familiar. The blanched face, chattering"
24,1902,Observations on Certain Cerebral Localizations,F. Durante,British medical journal,1902-12-13,2,0,24.78,General Brain Science and Reviews,,Positions Observations on Certain Cerebral Localizations within General Brain Science and Reviews.,high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/bmj.2.2189.1822,7ec4152885fadf116822605cf88e5696d1a277da,https://doi.org/10.1136/bmj.2.2189.1822,https://europepmc.org/articles/pmc2402325?pdf=render,JournalArticle,unknown,cerebral,
25,1902,A Study of the Cerebral Cortex in a Case of Congenital Absence of the Left Upper Limb.,T. Moorhead,Journal of anatomy and physiology,1902-10-01,1,0,22.48,General Brain Science and Reviews,,Positions A Study of the Cerebral Cortex in a Case of Congenital Absence of the Left Upper Limb. within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,cf8d502c00c927b4a79326f8faaebea632a06a52,https://www.semanticscholar.org/paper/cf8d502c00c927b4a79326f8faaebea632a06a52,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
26,1902,An Abnormal Brain of Excessive Weight,"J. Sutcliffe, S. Delépine",Unknown venue,1902-04-01,1,0,20.48,General Brain Science and Reviews,,Positions An Abnormal Brain of Excessive Weight within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.48.201.323,d489867461d998f92aea4a107f934c9c9207910c,https://doi.org/10.1192/BJP.48.201.323,,paper,unknown,brain; brain in title,
27,1902,BULLET WOUND OF THE MOTOR REGION OF THE BRAIN: BULLET RETAINED: SUCCESSFUL EXTRACTION,D. Drew,British medical journal,1902-01-18,1,0,23.48,General Brain Science and Reviews,,Positions BULLET WOUND OF THE MOTOR REGION OF THE BRAIN: BULLET RETAINED: SUCCESSFUL EXTRACTION within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/BMJ.1.2142.138,ff23a2319d197dd485e66def7ad4204abb9ee204,https://doi.org/10.1136/BMJ.1.2142.138,https://europepmc.org/articles/pmc2511762?pdf=render,JournalArticle,unknown,brain; brain in title,
