rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1988,Synuclein: a neuron-specific protein localized to the nucleus and presynaptic nerve terminal,"L. Maroteaux, JT Campanelli, R. Scheller",Journal of Neuroscience,1988-08-01,1558,56,160.53,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"We used an antiserum against purified cholinergic synaptic vesicles from Torpedo and expression screening to isolate a cDNA clone encoding synuclein, a 143 amino acid neuron-specific protein.","high citation signal (1,558); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.08-08-02804.1988,8a6dcef4847a017091bc05f4429c5f3ef039eea2,https://doi.org/10.1523/JNEUROSCI.08-08-02804.1988,https://www.jneurosci.org/content/jneuro/8/8/2804.full.pdf,JournalArticle,unknown,brain; neuron; synapse; neuroscience term,"We used an antiserum against purified cholinergic synaptic vesicles from Torpedo and expression screening to isolate a cDNA clone encoding synuclein, a 143 amino acid neuron-specific protein. A cDNA clone was also isolated from a rat brain cDNA library that encodes a highly homologous 140 amino acid protein. The amino terminal 100 amino acids of both proteins are comprised of an 11 amino acid repeating unit that contains a conserved core of 6 residues. The synuclein gene is expressed only in nervous system tissue, not in electric organ, muscle, liver, spleen, heart, or kidney. In the electric organ synapse Torpedo synuclein-immunoreactive proteins are found in 3 major molecular-weight classes of 17.5, 18.5, and 20.0 kDa. In the neuronal cell soma the 17.5 kDa species is predominant and immunoreactivity is localized to a portion of the nuclear envelope."
12,1988,Localization of cognitive operations in the human brain.,"Michael I. Posner, Michael I. Posner, S. Petersen, P. T. Fox, M. Raichle",Science,1988-06-17,1420,27,153.06,General Brain Science and Reviews,human;non-human,Positions Localization of cognitive operations in the human brain. within General Brain Science and Reviews.,"high citation signal (1,420); recognized venue; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.3289116,d22b79734c4a4e1423cdd00affd973dda126fb65,https://doi.org/10.1126/SCIENCE.3289116,,Review; JournalArticle,unknown,brain; brain in title,
13,1988,The brain in AIDS: central nervous system HIV-1 infection and AIDS dementia complex.,"R. Price, B. Brew, J. Sidtis, M. Rosenblum, A. Scheck, P. Cleary",Science,1988-02-05,1309,46,149.2,Clinical Neurology and Neurodegeneration,,Positions The brain in AIDS: central nervous system HIV-1 infection and AIDS dementia complex. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,309); recognized venue","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.3277272,f6133de90a6abe804e5f531c1749a287ce24c0d7,https://doi.org/10.1126/SCIENCE.3277272,,Review; JournalArticle,unknown,brain; brain in title,
14,1988,"Clinical, pathological, and neurochemical changes in dementia: A subgroup with preserved mental status and numerous neocortical plaques","R. Katzman, R. Terry, R. Deteresa, T. Brown, P. Davies, P. Fuld, et al.",Annals of Neurology,1988-02-01,1234,27,143.34,Clinical Neurology and Neurodegeneration,human,"Positions Clinical, pathological, and neurochemical changes in dementia: A subgroup with preserved mental status and numerous neocortical plaques within Clinical Neurology and Neurodegeneration.","high citation signal (1,234); recognized venue; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/ana.410230206,b48fe3933b2b6a5a4071ce2cc05c1f949ab4f7f4,https://doi.org/10.1002/ana.410230206,,JournalArticle,unknown,cortical,
15,1988,A robot with improved absolute positioning accuracy for CT guided stereotactic brain surgery,"Y. S. Kwoh, J. Hou, E. Jonckheere, S. Hayati",IEEE Transactions on Biomedical Engineering,1988-02-01,1215,20,135.86,General Brain Science and Reviews,,Positions A robot with improved absolute positioning accuracy for CT guided stereotactic brain surgery within General Brain Science and Reviews.,"high citation signal (1,215)","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1109/10.1354,f40a936e95b9d2bdca135fde186ac5dd22514b71,https://doi.org/10.1109/10.1354,,JournalArticle,unknown,brain; brain in title,
16,1988,"New perspectives in basal forebrain organization of special relevance for neuropsychiatric disorders: the striatopallidal, amygdaloid, and corticopetal components of substantia innominata.","G. Alheid, L. Heimer",Neuroscience,1988-10-01,1204,43,147.7,General Brain Science and Reviews,,"Positions New perspectives in basal forebrain organization of special relevance for neuropsychiatric disorders: the striatopallidal, amygdaloid, and corticopetal components of substantia innominata. within General Brain Science and Reviews.","high citation signal (1,204); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0306-4522(88)90217-5,3ab882c1475cf5f07cb8c342a322d243feaa4a74,https://doi.org/10.1016/0306-4522(88)90217-5,,Review; JournalArticle,unknown,brain; brain in title,
17,1988,Functional plasticity of microglia: A review,"W. Streit, M. Graeber, G. Kreutzberg",Glia,1988,983,27,136.05,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Functional plasticity of microglia: A review within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (983); synthesis or review value,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/glia.440010502,2b49f7362e0b823a17c9d4113911d87469b61eb2,https://doi.org/10.1002/glia.440010502,,Review; JournalArticle,unknown,glia; microglia,
18,1988,Dynamic instability of individual microtubules analyzed by video light microscopy: rate constants and transition frequencies,"A. R, Walker, T. E., O'brien, N. K. Pryer, M. E. Soboeiro, et al.",Journal of Cell Biology,1988-10-01,956,80,141.75,Cognitive and Systems Neuroscience,non-human,We have developed video microscopy methods to visualize the assembly and disassembly of individual microtubules at 33-ms intervals.,high citation signal (956); recognized venue; open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.107.4.1437,b093b06854966b965a8ccb78ce8619b5e14c31aa,https://doi.org/10.1083/jcb.107.4.1437,https://rupress.org/jcb/article-pdf/107/4/1437/1056860/1437.pdf,JournalArticle,unknown,brain,"We have developed video microscopy methods to visualize the assembly and disassembly of individual microtubules at 33-ms intervals. Porcine brain tubulin, free of microtubule-associated proteins, was assembled onto axoneme fragments at 37 degrees C, and the dynamic behavior of the plus and minus ends of microtubules was analyzed for tubulin concentrations between 7 and 15.5 microM. Elongation and rapid shortening were distinctly different phases. At each end, the elongation phase was characterized by a second order association and a substantial first order dissociation reaction. Association rate constants were 8.9 and 4.3 microM-1 s-1 for the plus and minus ends, respectively; and the corresponding dissociation rate constants were 44 and 23 s-1. For both ends, the rate of tubulin dissociation equaled the rate of tubulin association at 5 microM. The rate of rapid shortening was similar at the two ends (plus = 733 s-1; minus = 915 s-1), and did not vary with tubulin concentration. Transitions between phases were abrupt and stochastic. As the tubulin concentration was increased, catastrophe frequency decreased at both ends, and rescue frequency increased dramatically at the minus end. This resulted in fewer rapid shortening phases at higher tubulin concentrations for both ends and shorter rapid shortening phases at the minus end. At each concentration, the frequency of catastrophe was slightly greater at the plus end, and the frequency of rescue was greater at the minus end. Our data demonstrate that microtubules assembled from pure tubulin undergo dynamic instability over a twofold range of tubulin concentrations, and that the dynamic instability of the plus and minus ends of microtubules can be significantly different. Our analysis indicates that this difference could produce treadmilling, and establishes general limits on the effectiveness of length redistribution as a measure of dynamic instability. Our results are consistent with the existence of a GTP cap during elongation, but are not consistent with existing GTP cap models."
19,1988,Opposite effects of mu and kappa opiate agonists on dopamine release in the nucleus accumbens and in the dorsal caudate of freely moving rats.,"G. Chiara, A. Imperato",Journal of Pharmacology and Experimental Therapeutics,1988-03-01,934,20,127.53,"Cerebrovascular, Metabolism, and Brain Injury",non-human;stimulation,"s, like morphine, methadone and fentanyl (mu agonists) and on kappa receptors, like U50,488, bremazocine and tifluadom (kappa agonists) on the release of dopamine (DA) and of its metabolites, dihydroxyphenylacetic acid and homovanillic acid, from the nucleus accumbens and from the dorsal caudate of freely moving rats using brain dialysis coupled to high-performance liquid chromatography with electrochemical detection.",high citation signal (934),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)24578-5,52295f7ac21ec579d1112cf72cbc30f44e9b0dbe,https://doi.org/10.1016/s0022-3565(25)24578-5,,JournalArticle,unknown,brain,"We studied the effect of opiates acting preferentially on mu receptors, like morphine, methadone and fentanyl (mu agonists) and on kappa receptors, like U50,488, bremazocine and tifluadom (kappa agonists) on the release of dopamine (DA) and of its metabolites, dihydroxyphenylacetic acid and homovanillic acid, from the nucleus accumbens and from the dorsal caudate of freely moving rats using brain dialysis coupled to high-performance liquid chromatography with electrochemical detection. Spontaneous behavior was videotaped and analyzed by estimating the percentage of time spent by the animals in performing certain specific behavioral items. Mu agonists stimulated DA-release and metabolism in the accumbens at lower doses than in the caudate. Maximal stimulation of DA release did not exceed 100% except after high doses of methadone (10 mg/kg) which stimulated DA release in the accumbens by more than 300%, possibly as a result of hypoxia. Stimulation of DA release was associated to stimulation of behavior at low doses and to a biphasic inhibitory-stimulatory syndrome after higher doses of the opiates. Pretreatment with low doses of naloxone (0.1 mg/kg s.c.) or with the irreversible mu antagonist beta-funaltrexamine (10 nmol i.c.v.) increased the ED50 for the stimulation of DA release by the three opiates. In contrast with mu agonists, agonists of kappa receptors like U50,488, bremazocine and tifluadom decreased DA release in the accumbens and in the caudate and reduced motor activity. These effects were antagonized only by rather high doses of naloxone (2.5 mg/kg s.c.) and were not affected by pretreatment with beta-funaltrexamine (10 nmol i.c.v.).(ABSTRACT TRUNCATED AT 250 WORDS)"
20,1988,Upside-down faces: a review of the effect of inversion upon face recognition.,T. Valentine,British Journal of Psychology,1988-11-01,920,57,134.06,"EEG, MEG, and Electrophysiology",ECoG,"Positions Upside-down faces: a review of the effect of inversion upon face recognition. within EEG, MEG, and Electrophysiology.",high citation signal (920); synthesis or review value,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/J.2044-8295.1988.TB02747.X,d1974d390e5e2da500ee5e7184ae27882231f53c,https://doi.org/10.1111/J.2044-8295.1988.TB02747.X,,Review; JournalArticle,unknown,ecog,
21,1988,Tumors of the brain and nervous system after radiotherapy in childhood.,"Elaine Ron, B. Modan, J. Boice, E. Alfandary, M. Stovall, A. Chetrit, et al.",New England Journal of Medicine,1988-10-20,902,29,130.5,"Brain Development, Plasticity, and Connectomics",,"Positions Tumors of the brain and nervous system after radiotherapy in childhood. within Brain Development, Plasticity, and Connectomics.",high citation signal (902),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM198810203191601,166bc9005ccef3f1563afe043bb024d254f522e2,https://doi.org/10.1056/NEJM198810203191601,,JournalArticle,unknown,brain; brain in title,
22,1988,Immunochemical identification of the serine protease inhibitor alpha 1-antichymotrypsin in the brain amyloid deposits of Alzheimer's disease.,"C. Abraham, D. Selkoe, H. Potter",Cell,1988-02-26,883,13,142.12,Clinical Neurology and Neurodegeneration,,Positions Immunochemical identification of the serine protease inhibitor alpha 1-antichymotrypsin in the brain amyloid deposits of Alzheimer's disease. within Clinical Neurology and Neurodegeneration.,high citation signal (883); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0092-8674(88)90462-X,80bb13f1b24b767d7e9b278dd594dba77a8fc2da,https://doi.org/10.1016/0092-8674(88)90462-X,,JournalArticle,unknown,brain; brain in title,
23,1988,Common cortical and subcortical targets of the dorsolateral prefrontal and posterior parietal cortices in the rhesus monkey: evidence for a distributed neural network subserving spatially guided behavior,"LD Selemon, P. Goldman-Rakic",Journal of Neuroscience,1988-11-01,876,29,157.38,Cognitive and Systems Neuroscience,non-human;connectome,"Common efferent projections of the dorsolateral prefrontal cortex and posterior parietal cortex were examined in 3 rhesus monkeys by placing injections of tritiated amino acids and HRP in frontal and parietal cortices, respectively, of the same hemisphere.",high citation signal (876); recognized venue; open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.08-11-04049.1988,1dc9a51ec782102239c9520df9df66687cc8255e,https://doi.org/10.1523/JNEUROSCI.08-11-04049.1988,https://www.jneurosci.org/content/jneuro/8/11/4049.full.pdf,JournalArticle,unknown,brain; cortex; cortical; neural; amygdala; prefrontal; neuroscience term,"Common efferent projections of the dorsolateral prefrontal cortex and posterior parietal cortex were examined in 3 rhesus monkeys by placing injections of tritiated amino acids and HRP in frontal and parietal cortices, respectively, of the same hemisphere. Terminal labeling originating from both frontal and parietal injection sites was found to be in apposition in 15 ipsilateral cortical areas: the supplementary motor cortex, the dorsal premotor cortex, the ventral premotor cortex, the anterior arcuate cortex (including the frontal eye fields), the orbitofrontal cortex, the anterior and posterior cingulate cortices, the frontoparietal operculum, the insular cortex, the medial parietal cortex, the superior temporal cortex, the parahippocampal gyrus, the presubiculum, the caudomedial lobule, and the medial prestriate cortex. Convergent terminal labeling was observed in the contralateral hemisphere as well, most prominently in the principal sulcal cortex, the superior arcuate cortex, and the superior temporal cortex. In certain common target areas, as for example the cingulate cortices, frontal and parietal efferents terminate in an array of interdigitating columns, an arrangement much like that observed for callosal and associational projections to the principal sulcus (Goldman-Rakic and Schwartz, 1982). In other areas, frontal and parietal terminals exhibit a laminar complementarity: in the depths of the superior temporal sulcus, prefrontal terminals are densely distributed within laminae I, III, and V, whereas parietal terminals occupy mainly laminae IV and VI directly below the prefrontal bands. Subcortical structures also receive apposing or overlapping projections from both prefrontal and parietal cortices. The dorsolateral prefrontal and posterior parietal cortices project to adjacent, longitudinal domains of the neostriatum, as has been described previously (Selemon and Goldman-Rakic, 1985); these projections are also found in close apposition in the claustrum, the amygdala, the caudomedial lobule, and throughout the anterior medial, medial dorsal, lateral dorsal, and medial pulvinar nuclei of the thalamus. In the brain stem, both areas of association cortex project to the intermediate layers of the superior colliculus and to the midline reticular formation of the pons.(ABSTRACT TRUNCATED AT 400 WORDS)"
24,1988,Neuronal correlate of pictorial short-term memory in the primate temporal cortexYasushi Miyashita,"Y. Miyashita, Han Chang",Nature,1988-01-07,851,43,144.66,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Neuronal correlate of pictorial short-term memory in the primate temporal cortexYasushi Miyashita within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (851); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/331068A0,435ccda1ceb8d3b95e3dc3a745d963fc09847a54,https://doi.org/10.1038/331068A0,,JournalArticle,unknown,cortex; neuron; neuroscience term,
25,1988,The neural and behavioural organization of goal-directed movements,M. Jeannerod,Unknown venue,1988,822,32,122.83,General Brain Science and Reviews,,Positions The neural and behavioural organization of goal-directed movements within General Brain Science and Reviews.,high citation signal (822),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,ac164b55ec71567d2cbbd67c8e701eee0e87766f,https://www.semanticscholar.org/paper/ac164b55ec71567d2cbbd67c8e701eee0e87766f,,paper,unknown,neural,
26,1988,Newly recognized fatal protozoan disease of dogs.,"J. Dubey, Carpenter Jl, C. Speer, M. Topper, A. Uggla",Journal of the American Veterinary Medical Association,1988-05-01,814,37,127.06,"EEG, MEG, and Electrophysiology",ECoG;non-human,Histologic sections and case histories from 23 dogs with proven fatal toxoplasmosis-like illness at the Angell Memorial Animal Hospital were reviewed.,high citation signal (814),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.2460/javma.1988.192.09.1269,abc3e859c40b803da4c18c1a72ca924988e93bc6,https://doi.org/10.2460/javma.1988.192.09.1269,,JournalArticle; CaseReport; Review,unknown,brain; ecog,"Histologic sections and case histories from 23 dogs with proven fatal toxoplasmosis-like illness at the Angell Memorial Animal Hospital were reviewed. Toxoplasma gondii was identified in 13 dogs. A newly identified parasite, Neospora caninum, structurally distinct from T gondii, was found in 10 dogs. The newly discovered organism, belonging to a new genus and new species, formed meronts in many tissues of the dogs, especially the brain and spinal cord. Neospora caninum was located directly in the host cell cytoplasm without a parasitophorous vacuole; it divided by endodyogeny, contained more than 11 rhoptries, and did not react with the anti-T gondii serum in the immunoperoxidase test. Meningoencephalomyelitis and myositis were the main lesions associated with N caninum. Ulcerative and fistulous dermatitis was the major lesion in 1 dog."
27,1988,"Eye, brain, and vision",D. Hubel,Unknown venue,1988,798,30,128.3,General Brain Science and Reviews,,"Positions Eye, brain, and vision within General Brain Science and Reviews.",high citation signal (798),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.5860/choice.26-0929,edd7dc96c393ae87d6b76f42d5149f33d9625878,https://doi.org/10.5860/choice.26-0929,,paper,unknown,brain; brain in title,
