rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1907,BRAIN TUMOR SYMPTOM-COMPLEX WITH TERMINATION IN RECOVERY,H. Hoppe,Unknown venue,1907-02-01,4,0,36.97,Clinical Neurology and Neurodegeneration,,Positions BRAIN TUMOR SYMPTOM-COMPLEX WITH TERMINATION IN RECOVERY within Clinical Neurology and Neurodegeneration.,high citation signal (4),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190702000-00002,ae3afee8caae477a5f79040b8dc30ef047324ea2,https://doi.org/10.1097/00005053-190702000-00002,,paper,unknown,brain; brain in title,
12,1907,SOME UNUSUAL OCULAR MANIFESTATIONS OF ARTERIOSCLEROSIS.,W. Zentmayer,Unknown venue,1907-03-02,4,0,36.37,Clinical Neurology and Neurodegeneration,human;non-human,OPTIC ATROPHY. The first anatomic demonstration of the pressure effects on the optic nerve of sclerosed vessels at the base of the brain was made by Michel 1 in 1877.,high citation signal (4); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1907.25220350008001B,316e07a3fbfdeb5b18b50fffe3385f063e3e76a3,https://doi.org/10.1001/JAMA.1907.25220350008001B,https://zenodo.org/records/2215994/files/article.pdf,paper,unknown,brain,"OPTIC ATROPHY. The first anatomic demonstration of the pressure effects on the optic nerve of sclerosed vessels at the base of the brain was made by Michel 1 in 1877. This case is unique inasmuch as the resulting ocular disturbance was bilateral choked disc which Michel explained by assuming pressure on the lymph spaces of the optic nerve. From time to time since the publication of this case others have appeared in literature, but it remained for Otto 2 in 1893 to present a large enough series of cases to permit of conclusions being drawn as to the nature of the gross and minute anatomic changes and of their possible clinical manifestations. In 11 of this group of 20 autopsies there were more or less marked changes in the form of the optic nerve consisting of a flattening and a subsequent atrophy of the nerve fibers, primarily centrally situated but"
13,1907,A Clinical Lecture ON SUDDEN CEREBRAL LESIONS: THEIR DIAGNOSIS AND IMMEDIATE TREATMENT,W. Gowers,British medical journal,1907-07-06,3,0,31.15,Clinical Neurology and Neurodegeneration,human,Positions A Clinical Lecture ON SUDDEN CEREBRAL LESIONS: THEIR DIAGNOSIS AND IMMEDIATE TREATMENT within Clinical Neurology and Neurodegeneration.,high citation signal (3); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1136/bmj.2.2427.1,0640bceea5d24c6634b1470ffe4e4d1747d9d902,https://doi.org/10.1136/bmj.2.2427.1,https://europepmc.org/articles/pmc2357846?pdf=render,JournalArticle,unknown,cerebral,
14,1907,"ON EXTRACELLULAR AND INTRACELLULAR VENOM ACTIVATORS OF THE BLOOD, WITH ESPECIAL REFERENCE TO LECITHIN AND FATTY ACIDS AND THEIR COMPOUNDS",H. Noguchi,Journal of Experimental Medicine,1907-07-17,3,0,31.15,General Brain Science and Reviews,non-human,In normal serums of the majority of mammalian and avian blood there exists certain substances capable of activating venom hæmolysin.,high citation signal (3); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.9.4.436,332919b2984eee1f952ba64cf3d15f9f0dc7182e,https://doi.org/10.1084/jem.9.4.436,https://rupress.org/jem/article-pdf/9/4/436/1185411/436.pdf,JournalArticle,unknown,brain,"In normal serums of the majority of mammalian and avian blood there exists certain substances capable of activating venom hæmolysin. They are extractable from serum by means of ether, and are capable of conferring upon the originally non-activating serum a power to activate venom, when mixed with the latter. The ethereal extract consists of fatty acids, neutral fats and possibly also some ether soluble organic soaps. The fatty acids and soaps, especially of the oleinic series, acquire certain characteristics of complements in general, when they are mixed with serum. They are inactive without the venom in the mixture; they are inactivable with calcium chloride; they exhibit a tendency to go off in activity with age; they are inactive or only weakly active at 0° C., and they are extractable by ether. In testing the serum from which the ether soluble substances are removed, it is found that no venom activating property is left. Warm alcoholic extraction of such serum yields, however, a large quantity of lecithin. In the case of non-activating serums no venom activating fats appear in the ethereal extract. Lecithin exists in such serum in no less quantity than in the activating kind. The addition of oleinic acid or its soluble soaps to a non-activating serum, in a ratio which corresponds to the percentage of fatty acids or soaps contained in some of the easily activating serums, will make the serum highly active in regard to venom. In normal serum of dog there exists, besides the group of activators already mentioned, another kind of venom activators which has been identified as a lecithin compound acting in the manner of free lecithin. A very sharp differentiation of the hæmolysis produced by this activator and by the other groups of activators is obtained by means of calcium chloride, which is powerless against lecithin or lecithin compounds, but effective in removing the action of the latter. This lecithin containing proteid can be precipitated by half saturation with ammonium sulphate, but is perfectly soluble in water, and is not coagulated in neutral alkaline salt solutions upon boiling. Alcohol precipitates a proteid-like coagulum and extracts lecithin from it; ether does not extract lecithin from this compound. Non-activating serums do not contain any such lecithin compound. Lecithin contained in other serum proteids, mainly as lecithalbumin, and perhaps as contained in globulin, is not able to activate venom. This is true of all the serums with which I worked; it matters not whether these fractions (obtained with ammonium sulphate) belong to the most activating serum (dog) or to the non-activating serum (ox). The non-coagulable portion of all heated serum contains a venom activator of the nature of lecithin. This activator is contained in a non-coagulable proteid described by Howell which is identical with Chabrie's albumon. As there is no ether-extractable lecithin in this portion of the serum, the activating property of heated serum must be due to this proteid compound of lecithin. That this lecithin proteid does not pre-exist in normal serum but is produced by the action of high temperature is true of all serums except that of the dog. In venom activation we know now that lecithin becomes reactive with venom when it is transformed from other proteid compounds into the non-coagulable form, the albumon. Howell's view of the non-existence of the non-coagulable proteid in normal serum seems to receive a biological support from venom hæmolysis. Ovovitellin derived from hen's egg is one of the best venom activators of the lecithin proteid type. The cause of venom susceptibility of various kinds of blood corpuscles does not depend upon the existence of lecithin in the corpuscles, but solely upon the amount of fatty acids, and perhaps, also, soaps and fats, contained in the corpuscles. The protection which calcium chloride gives against venom haemolysis is proof of the absence of lecithin activation. From the stroma of susceptible corpuscles fatty acids or some fats can be extracted with ether. After ethereal extraction the stroma becomes non-activating, while the extract contains fatty acids and some soaps or fats, which when added to venom-resistant corpuscles render the latter vulnerable to venom. The corpuscular solution of non-activating corpuscles does not contain enough fatty acids. The larger the amount of fatty acids and soaps in the corpuscles, the easier the cells undergo venom haemolysis. Lecithin exists in the strorna of all kinds of corpuscles, but in a form unavailable for venom activation. The somatic cytolytic processes caused by venom requires intracellular complements. The experiments performed on the cells of liver, kidney, testis and brain of the guinea-pig and rat indicate that the substances which act as complements are inactivable by calcium chloride."
15,1907,REPORT OF A CASE OF INTRACRANIAL TUMOR RESULTING FROM TRAUMATISM.,W. M. Leszynsky,Unknown venue,1907-10-19,3,0,31.15,Clinical Neurology and Neurodegeneration,human,Symptoms indicating the presence of a brain tumor are often ascribed to a remote blow or fall on the head.,high citation signal (3); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/JAMA.1907.25320160039003,8912cd3a2fb5d1672d0a094e0199c7611662fe02,https://doi.org/10.1001/JAMA.1907.25320160039003,https://zenodo.org/records/2347303/files/article.pdf,paper,unknown,brain,"Symptoms indicating the presence of a brain tumor are often ascribed to a remote blow or fall on the head. Their etiologic relationship is usually obscure. The development of an intracranial growth as the direct result of traumatism is a rare occurrence. Hence, the report of this unusual case: Patient. -A man, 25 years of age, was admitted to the neurologic service of the Lebanon Hospital Jan. 4, 1906, with the following history: History. -Two years ago he received a fist-blow over the right temple, which did not seem to affect him very much, and was not followed by any immediate symptoms. During the following six months he complained of severe pain extending over the right side of the face, frontal and temporal regions. Paroxysmal attacks of headache accompanied by vomiting, and lasting several hours, occurred every morning on awaking. This continued for seven months and he was more or"
16,1907,Asymmetry of the Brain and Skull.,S. Ge,Unknown venue,1907-04-01,2,0,27.78,General Brain Science and Reviews,,Positions Asymmetry of the Brain and Skull. within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,b340284a4c3bd748e1a38b90728ad34fec969c67,https://www.semanticscholar.org/paper/b340284a4c3bd748e1a38b90728ad34fec969c67,,paper,unknown,brain; brain in title,
17,1907,"ON THE CHEMICAL NATURE OF PARANUCLEOPROTAGON, A NEW PRODUCT FROM BRAIN","M. Steel, W. Gies",Unknown venue,1907-11-01,2,0,30.78,General Brain Science and Reviews,,"Positions ON THE CHEMICAL NATURE OF PARANUCLEOPROTAGON, A NEW PRODUCT FROM BRAIN within General Brain Science and Reviews.",high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1907.20.2.378,f25c06d304ae9c97c43ec6e5cc598d762a8f9558,https://doi.org/10.1152/AJPLEGACY.1907.20.2.378,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,paper,unknown,brain; brain in title,
18,1907,"The Theory of the Duplex Brain [Sur la Symétrie Bilatérale du Corps et sur l'Indépendance Fonctionelle des Hémisphères Cérébraux]. (Arch. de Neurol., March-June, 1907.) Bonne, Ch.",H. Ellis,Unknown venue,1907-10-01,2,0,27.78,General Brain Science and Reviews,,"Positions The Theory of the Duplex Brain [Sur la Symétrie Bilatérale du Corps et sur l'Indépendance Fonctionelle des Hémisphères Cérébraux]. (Arch. de Neurol., March-June, 1907.) Bonne, Ch. within General Brain Science and Reviews.",high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1192/BJP.53.224.834-A,bf66f3578050467d46a136c718ede10141b58e7f,https://doi.org/10.1192/BJP.53.224.834-A,,paper,unknown,brain; brain in title,
19,1907,"Tumour of the Cerebellum in a Dog, Associated with Forced Movements * *By permission of the Editor of Brain, reprinted from the Hughlings Jackson Number.",F. Batten,Unknown venue,1907-06-01,1,0,25.48,General Brain Science and Reviews,,"Positions Tumour of the Cerebellum in a Dog, Associated with Forced Movements * *By permission of the Editor of Brain, reprinted from the Hughlings Jackson Number. within General Brain Science and Reviews.",high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0372-5545(17)69163-6,1cd739a22ffb02174a50cd30b3937aa8fe681e92,https://doi.org/10.1016/S0372-5545(17)69163-6,https://zenodo.org/records/2149568/files/article.pdf,paper,unknown,brain; cerebellum; brain in title,
20,1907,A CASE OF ABSCESS OF THE BRAIN OF TUBERCULAR ORIGIN IN A BABOON,"J. Rhein, H. Fox",Unknown venue,1907-11-01,1,0,20.48,General Brain Science and Reviews,,Positions A CASE OF ABSCESS OF THE BRAIN OF TUBERCULAR ORIGIN IN A BABOON within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190711000-00014,b1bd1ba2beda23ebae5b5fc55ae2e8a0d394569e,https://doi.org/10.1097/00005053-190711000-00014,,paper,unknown,brain; brain in title,
21,1907,"Brain and Heart Symptoms, due to Ascarides, in a Mare",H. Gibson,Unknown venue,1907-03-01,1,0,20.48,General Brain Science and Reviews,,"Positions Brain and Heart Symptoms, due to Ascarides, in a Mare within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0372-5545(17)69307-6,86b48905d0870c8adc927d2a7de89be0a38033ee,https://doi.org/10.1016/S0372-5545(17)69307-6,,paper,unknown,brain; brain in title,
22,1907,CREATIN AS A BRAIN STIMULANT,S. Maxwell,Unknown venue,1907-03-01,1,0,23.48,General Brain Science and Reviews,,Positions CREATIN AS A BRAIN STIMULANT within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0021-9258(17)46011-x,99cb0cfe91ca9ea0a1e810859837e06f7edfc572,https://doi.org/10.1016/s0021-9258(17)46011-x,https://doi.org/10.1016/s0021-9258(17)46011-x,paper,unknown,brain; brain in title,
23,1907,"DIFFICULTIES IN THE,DIAGNOSIS OF BRAIN ABSCESS",Barton H. Potts,Unknown venue,1907-07-01,1,0,20.48,General Brain Science and Reviews,,"Positions DIFFICULTIES IN THE,DIAGNOSIS OF BRAIN ABSCESS within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000441-190707000-00010,ba6eabd7fc6a802da4dbb689dc3debf8fecf5aae,https://doi.org/10.1097/00000441-190707000-00010,,paper,unknown,brain; brain in title,
24,1907,II. Clinical Value of the Differential Blood Count in a Case of Acute Brain Disease and in a Case of Acute Double Mastoiditis,W. P. Brandegee,Unknown venue,1907-03-01,1,0,21.68,Clinical Neurology and Neurodegeneration,human,Positions II. Clinical Value of the Differential Blood Count in a Case of Acute Brain Disease and in a Case of Acute Double Mastoiditis within Clinical Neurology and Neurodegeneration.,high citation signal (1); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1177/000348940701600102,4c3db62145d1bb34db5fba945e1f56e3f9f109ba,https://doi.org/10.1177/000348940701600102,,JournalArticle,unknown,brain; brain in title,
25,1907,OTITIO BRAIN ABSCESS,E. B. Dench,Unknown venue,1907-11-01,1,0,23.48,General Brain Science and Reviews,,Positions OTITIO BRAIN ABSCESS within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000441-190711000-00008,dc4b2f3727bbce7795bbb60623a71ef27247292a,https://doi.org/10.1097/00000441-190711000-00008,https://zenodo.org/records/2207083/files/article.pdf,paper,unknown,brain; brain in title,
26,1907,"POSSIBILITIES AND LIMITATIONS OF BRAIN SURGERY, WITH ESPECIAL VIEW TO TRAUMATISMS.",F. Gray,Annals of Surgery,1907-04-01,1,0,23.48,General Brain Science and Reviews,,"Positions POSSIBILITIES AND LIMITATIONS OF BRAIN SURGERY, WITH ESPECIAL VIEW TO TRAUMATISMS. within General Brain Science and Reviews.",high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000658-190704000-00002,3dc44f9d67d82afed661160179b9edde72711f96,https://doi.org/10.1097/00000658-190704000-00002,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1414302,JournalArticle,unknown,brain; brain in title,
27,1907,"SYMPTOMS SIMULATING BRAIN TUMOR DUE TO THE OBLITERATION OF THE LONGITUDINAL, LATERAL AND OCCIPITAL SINUSES. A CLINICAL CASE",C. Riggs,Unknown venue,1907-04-01,1,0,25.88,Clinical Neurology and Neurodegeneration,human;non-human,"Positions SYMPTOMS SIMULATING BRAIN TUMOR DUE TO THE OBLITERATION OF THE LONGITUDINAL, LATERAL AND OCCIPITAL SINUSES. A CLINICAL CASE within Clinical Neurology and Neurodegeneration.",high citation signal (1); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1097/00005053-190704000-00003,bfa47fefe61fbea9d4a7cde799186d399e6de7c0,https://doi.org/10.1097/00005053-190704000-00003,https://zenodo.org/record/2106882/files/article.pdf,paper,unknown,brain; brain in title,
28,1907,"The ""Brain Storm,"" or the ""Irresistible Impulse"" Test, as Affecting Criminal Responsibility, and as a Substitute for the ""Unwritten Law"" Defense",F. W. Sims,Unknown venue,1907-06-01,1,0,20.48,General Brain Science and Reviews,,"Positions The ""Brain Storm,"" or the ""Irresistible Impulse"" Test, as Affecting Criminal Responsibility, and as a Substitute for the ""Unwritten Law"" Defense within General Brain Science and Reviews.",high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2307/1103343,b14223d5e52f3e96e9f4e9f957517a86c063bae2,https://doi.org/10.2307/1103343,,paper,unknown,brain; brain in title,
29,1907,THE VALUE OF TREPHINING AS A PALLIATIVE MEASURE IN TUMORS OF THE BRAIN.,H. Bruce,Annals of Surgery,1907-04-01,1,0,23.48,General Brain Science and Reviews,,Positions THE VALUE OF TREPHINING AS A PALLIATIVE MEASURE IN TUMORS OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00000658-190704000-00003,247a6d96f72772996b88d9bd566a445a510d93e5,https://doi.org/10.1097/00000658-190704000-00003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1414303,JournalArticle,unknown,brain; brain in title,
30,1907,MIGRAINIC PSYCHOSES.APROPOS OF TWELVE CASES.,A. Gordon,Unknown venue,1907-01-05,1,0,19.48,"Cerebrovascular, Metabolism, and Brain Injury",,The most recent researches in the domain of physiologic chemistry lead to the view that migraine finds its logical explanation in a pathologic metabolism and that the immediate cause of a migrainic attack lies in auto-intoxication.,high citation signal (1); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1907.25220270038001G,4a0186dc1ca575472be9bf60954fc868306d58f2,https://doi.org/10.1001/JAMA.1907.25220270038001G,https://zenodo.org/record/1600540/files/article.pdf,paper,unknown,brain; cerebral,"The most recent researches in the domain of physiologic chemistry lead to the view that migraine finds its logical explanation in a pathologic metabolism and that the immediate cause of a migrainic attack lies in auto-intoxication. Whether it is uric acid, as championed by Haig, or special ferment or ptomain, as advocated by Friesser, it is not completely elucidated. The fact is, that in the majority of cases, if not in all, there is an element of gastrointestinal disorder.A priorione can say than an attack of migraine suggests a cerebral poisoning. The headache and other cerebral symptoms observed in a migrainic attack are analogous to the same symptoms in diseases of the meninges and tumors of the brain. It is possible that in migraine the primary cause is of a cerebral nature and the digestive disturbances are brought on by the condition of the brain. Practically speaking, there"
