rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
11,1908,Localisation of Function in the Lemur's Brain,"F. Mott, W. D. Halliburton",Unknown venue,1908-03-13,16,0,62.0,General Brain Science and Reviews,,Positions Localisation of Function in the Lemur's Brain within General Brain Science and Reviews.,high citation signal (16); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/RSPB.1908.0013,0f4f63c4142cf5b12ed58f01f97e84fc180f11ab,https://doi.org/10.1098/rspb.1908.0013,https://www.semanticscholar.org/paper/0f4f63c4142cf5b12ed58f01f97e84fc180f11ab,,,paper,unknown,brain; brain in title,
12,1908,MELANOMA OF VATER'S DIVERTICULUM AND LOWER PORTION OF COMMON BILE DUCT CAUSING COMPLETE OBSTRUCTION,C. Duval,Journal of Experimental Medicine,1908-07-08,16,0,56.0,General Brain Science and Reviews,,"According to our present conception of pigment-producing cells melanotic tumors do not occur outside the skin, eye and central nervous system, except as metastatic growths.",high citation signal (16); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1084/jem.10.4.465,e2ef359777fd572e28968e2ca76bcafafcae69e9,https://doi.org/10.1084/jem.10.4.465,https://www.semanticscholar.org/paper/e2ef359777fd572e28968e2ca76bcafafcae69e9,,,JournalArticle,unknown,central nervous system,"According to our present conception of pigment-producing cells melanotic tumors do not occur outside the skin, eye and central nervous system, except as metastatic growths. Pigmented tumors that arise in the internal organs are traced in almost every case to a primary growth in a situation where pigment cells normally exist. Most commonly the black moles of the cutaneous surface and the pigment cells of the choroid are responsible for these metastases. Occasionally, however, one cannot find the slightest evidence of abnormal cell activity in the normally pigmented sites, though distant parts show well-advanced melanotic growth. Hence the possibility must be borne in mind that a dislodgment of one or more pigment cells may occur at some time from a normal situation and subsequently become arrested at a distant point. In this way we may account for the occurrence of a melanoma in an internal organ where no primary tumor actually exists. The neoplasm which is the basis of this study is definitely a melanophoroma and has occurred in the common bile duct of man. The duct was completely obstructed throughout the full extent of the growth. An obstruction of this nature and in this location is, to say the least, unique and aside from its surgical importance affords a most interesting histological study. A careful search failed to establish the metastatic nature of the obstructing growth. The close resemblance of the cells of this tumor to epithelium renders the microscopic findings of sufficient importance to warrant a detailed description."
13,1908,"THE CEREBRAL CENTERS FOR TASTE AND SMELL AND THE UNCINATE GROUP OF FITS, BASED ON THE STUDY OF A CASE OF TUMOR OF THE TEMPORAL LOBE WITH NECROPSY.",C. K. Mills,Unknown venue,1908-09-12,15,0,57.31,Clinical Neurology and Neurodegeneration,human;non-human,"The case which forms the text of this article was first studied by me in April, 1904, although I had received communications regarding the patient from her husband, a journalist, and had seen her once or twice before this date.",high citation signal (15); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1908.25410110001001,3b5d43f05fe5619870eb59e65d6895824bf9b73e,https://doi.org/10.1001/jama.1908.25410110001001,https://www.semanticscholar.org/paper/3b5d43f05fe5619870eb59e65d6895824bf9b73e,,,paper,unknown,cerebral,"The case which forms the text of this article was first studied by me in April, 1904, although I had received communications regarding the patient from her husband, a journalist, and had seen her once or twice before this date. The patient was a married woman, aged 34 at the time of my first examination. She was the daughter of first cousins. No history of epilepsy in the family was known. One sister had chorea when a child, but entirely recovered and grew to womanhood without any further evidence of nervousness. Another sister has had some sort of spasm at intervals. The patient had had fair health up to the age of 30 years, although she had suffered considerably from headache at irregular, but somewhat frequent intervals from early childhood. Between one and two years before coming under observation her headaches had become rather severe, the pain being referred chiefly"
14,1908,Complete Survey of the Cell Lamination of the Cerebral Cortex of the Lemur,"F. Mott, A. Kelley",Unknown venue,1908-11-20,14,0,61.74,General Brain Science and Reviews,,Positions Complete Survey of the Cell Lamination of the Cerebral Cortex of the Lemur within General Brain Science and Reviews.,high citation signal (14); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1098/RSPB.1908.0044,f1e8538e415e57d51dbdc4d2102d40091dd1ebc8,https://doi.org/10.1098/rspb.1908.0044,https://www.semanticscholar.org/paper/f1e8538e415e57d51dbdc4d2102d40091dd1ebc8,,,Review,unknown,cerebral; cortex; neuroscience term,
15,1908,"II. On recently discovered Subfossil Primates from Madagascar. By Herbert F. Standing, D.Sc. (Leeds), M.Sc. (Vict.).-With an Appendix: On the Form of the Brain in the Extinct Lemurs of Madagascar, with some Remarks on the Affinities of the Indrisinæ",G. E. Smith,Unknown venue,1908-05-01,14,0,60.94,General Brain Science and Reviews,non-human,"Positions II. On recently discovered Subfossil Primates from Madagascar. By Herbert F. Standing, D.Sc. (Leeds), M.Sc. (Vict.).-With an Appendix: On the Form of the Brain in the Extinct Lemurs of Madagascar, with some Remarks on the Affinities of the Indrisinæ within General Brain Science and Reviews.",high citation signal (14); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/J.1469-7998.1907.TB07825.X,83218975136e6ca7d5d51f8b86c2c4eed55c6be5,https://doi.org/10.1111/j.1469-7998.1907.tb07825.x,https://www.semanticscholar.org/paper/83218975136e6ca7d5d51f8b86c2c4eed55c6be5,,,paper,unknown,brain; brain in title,
16,1908,An Investigation of Cerebrospinal Fever in the Northern Territories of the Gold Coast in 1908,A. Horn,Unknown venue,1908-10-01,14,1,50.74,General Brain Science and Reviews,,Positions An Investigation of Cerebrospinal Fever in the Northern Territories of the Gold Coast in 1908 within General Brain Science and Reviews.,high citation signal (14),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0035-9203(08)90002-X,f85235dec90d6a5a8d0be4068fecb338085aa08d,https://doi.org/10.1016/s0035-9203(08)90002-x,https://www.semanticscholar.org/paper/f85235dec90d6a5a8d0be4068fecb338085aa08d,,,paper,unknown,cerebrospinal,
17,1908,Preliminary note on the size and condition of the central nervous system in albino rats experimentally stunted,S. Hatai,Unknown venue,1908-04-01,13,0,53.7,General Brain Science and Reviews,non-human,Positions Preliminary note on the size and condition of the central nervous system in albino rats experimentally stunted within General Brain Science and Reviews.,high citation signal (13); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.920180204,b89f75ab85efd2972c38a6e4942c6eee0683afde,https://doi.org/10.1002/cne.920180204,https://www.semanticscholar.org/paper/b89f75ab85efd2972c38a6e4942c6eee0683afde,,,paper,unknown,central nervous system,
18,1908,Eversion and inversion of the dorso-lateral wall in different parts of the brain,C. Kappers,Unknown venue,1908-10-01,11,0,55.73,General Brain Science and Reviews,,Positions Eversion and inversion of the dorso-lateral wall in different parts of the brain within General Brain Science and Reviews.,high citation signal (11); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/CNE.920180405,bb1a42bda3630205a71ddd529911ede483489934,https://doi.org/10.1002/cne.920180405,https://www.semanticscholar.org/paper/bb1a42bda3630205a71ddd529911ede483489934,,,paper,unknown,brain; brain in title,
19,1908,"Multiple Hernias of the Cerebrum and Cerebellum, due to intracranial Pressure.",Wolbach Sb,Unknown venue,1908-07-01,11,0,48.73,General Brain Science and Reviews,,"Positions Multiple Hernias of the Cerebrum and Cerebellum, due to intracranial Pressure. within General Brain Science and Reviews.",high citation signal (11),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,101d5de81f82882576e94e57dfb2698f56bfa071,https://www.semanticscholar.org/paper/101d5de81f82882576e94e57dfb2698f56bfa071,https://www.semanticscholar.org/paper/101d5de81f82882576e94e57dfb2698f56bfa071,,,paper,unknown,cerebrum; cerebellum,
20,1908,"OBSTRUCTIVE HYDROCEPHALUS FOLLOWING CEREBROSPINAL MENINGITIS, WITH INTRAVENTRICULAR INJECTION OF ANTIMENINGITIS SERUM (FLEXNER)","H. Cushing, F. J. Sladen",Journal of Experimental Medicine,1908-07-08,10,0,53.76,"EEG, MEG, and Electrophysiology",EEG;human;non-human,"tion in the case of this unfortunate patient, the interest, from a therapeutic standpoint, of finding, long after the primary infection, the meningococcus still viable in the cerebral ventricles in association with an obstructure hydrocephalus, whereas the spinal fluid retained no trace of organisms, makes it seem desirable to place upon record even this single experience with the intra-ventricular injection of serum.",high citation signal (10); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.10.4.548,7da2783cb64f01b1e655c10c028aa91d7e0dd91d,https://doi.org/10.1084/jem.10.4.548,https://www.semanticscholar.org/paper/7da2783cb64f01b1e655c10c028aa91d7e0dd91d,,,JournalArticle,unknown,cerebral; cerebrospinal,"Despite the ultimate fatality and the failure to secure a post-mortem examination in the case of this unfortunate patient, the interest, from a therapeutic standpoint, of finding, long after the primary infection, the meningococcus still viable in the cerebral ventricles in association with an obstructure hydrocephalus, whereas the spinal fluid retained no trace of organisms, makes it seem desirable to place upon record even this single experience with the intra-ventricular injection of serum. History.-A baby six months old was brought by its mother to the children's dispensary of the Johns Hopkins Hospital on the 2Ist of March, 19o8, with the statement that the child had been wasting for four month and its head enlarging. There was nothing in the parent's story as then related to Dr. the physician in charge, to indicate that the condition was other than a simple so-called essential hydrocephalus, but owing to the unusual degree of tension of the head and the infant's apparently critical condition Dr. Knox was insistent that some immediate steps be taken to even temporarily relieve the pressure, and the child was brought by him to the surgical operating room where, as will be related, lumbar and ventricular punctures were performed. On physical examination the patient (Fig. I) proved to be a frail, weak, semi-comatose baby possessing a greatly and somewhat asymmetrically enlarged head with widely separated sutures and fontanelles. The cranial enlargement was the more apparent when contrasted with the emaciated trunk and limbs. The skin over the small body hung in folds; the ribs were prominent; the abdomen was scaphoid. There was a macular rash over the chest and abdomen. Rectal temperature 99.6°; pulse IIO; weight 3,90o grms. There was a convergent strabismus; the pupils were dilated but reacted to light. Conjunctivae were clear. Ears were negative. No herpes. No erupted teeth; nursing reflex active."
