rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
29,2023,Quantum sensors for biomedical applications,"N. Aslam, Hengyun Zhou, E. Urbach, M. Turner, R. Walsworth, M. Lukin, et al.",Nature Reviews Physics,2023-02-03,477,8,142.05,"Cellular, Molecular, and Synaptic Neuroscience",MRI;MEG;single-cell;human;non-human,"Quantum sensors can detect magnetic fields and other physical quantities, with unprecedented spatial resolution and sensitivity, making them highly interesting for biomedical applications.",high citation signal (477); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s42254-023-00558-3,1c1820de3abc514b7f05e76a3d26035464e80d56,https://doi.org/10.1038/s42254-023-00558-3,https://www.nature.com/articles/s42254-023-00558-3.pdf,Review; JournalArticle,unknown,brain; neuron; neuroscience term,"Quantum sensors can detect magnetic fields and other physical quantities, with unprecedented spatial resolution and sensitivity, making them highly interesting for biomedical applications. Optically pumped magnetometers offer new functionalities in clinical magnetoencephalography, with their wearable sensor helmet allowing the subject to perform tasks and move during the recording of brain activity. Nitrogen-vacancy (NV)-centre-based magnetometry of single neurons and magnetic biomarkers, with subcellular resolution, opens new avenues in studying neuronal circuits and in rapid clinical testing. Nuclear magnetic resonance based on NV centres in diamond enables microscale and nanoscale detection of single molecules and single cells, which could be applied in structure determination of transmembrane proteins and in metabolomics studies. Nanodiamonds containing NV centres can locally probe temperature-dependent biological processes in cells and small organisms, such as cell development and endogenous heat generation. Quantum sensors enable new possibilities in biomedical applications due to their high sensitivity. In this Review, the status of quantum sensing is presented, and the path towards real-world applications on the molecular, cellular and organism scale is evaluated. Quantum sensors are finding their way from laboratories to the real world, as witnessed by the increasing number of start-ups in this field. The atomic length scale of quantum sensors and their coherence properties enable unprecedented spatial resolution and sensitivity. Biomedical applications could benefit from these quantum technologies, but it is often difficult to evaluate the potential impact of the techniques. This Review sheds light on these questions, presenting the status of quantum sensing applications and discussing their path towards commercialization. The focus is on two promising quantum sensing platforms: optically pumped atomic magnetometers, and nitrogen-vacancy centres in diamond. The broad spectrum of biomedical applications is highlighted by four case studies ranging from brain imaging to single-cell spectroscopy."
30,2023,EEG-Based Emotion Recognition via Channel-Wise Attention and Self Attention,"Wei Tao, Chang Li, Rencheng Song, Juan Cheng, Yu Liu, Feng Wan, et al.",IEEE Transactions on Affective Computing,2023-01-01,472,37,123.66,"EEG, MEG, and Electrophysiology",EEG;ECoG;non-human;connectome,Emotion recognition based on electroencephalography (EEG) is a significant task in the brain-computer interface field.,high citation signal (472),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/TAFFC.2020.3025777,f19043d122e088780baca931d824719ded04de27,https://doi.org/10.1109/TAFFC.2020.3025777,,JournalArticle,unknown,brain; neural; eeg; ecog,"Emotion recognition based on electroencephalography (EEG) is a significant task in the brain-computer interface field. Recently, many deep learning-based emotion recognition methods are demonstrated to outperform traditional methods. However, it remains challenging to extract discriminative features for EEG emotion recognition, and most methods ignore useful information in channel and time. This article proposes an attention-based convolutional recurrent neural network (ACRNN) to extract more discriminative features from EEG signals and improve the accuracy of emotion recognition. First, the proposed ACRNN adopts a channel-wise attention mechanism to adaptively assign the weights of different channels, and a CNN is employed to extract the spatial information of encoded EEG signals. Then, to explore the temporal information of EEG signals, extended self-attention is integrated into an RNN to recode the importance based on intrinsic similarity in EEG signals. We conducted extensive experiments on the DEAP and DREAMER databases. The experimental results demonstrate that the proposed ACRNN outperforms state-of-the-art methods."
31,2023,"Chronic stress, neuroinflammation, and depression: an overview of pathophysiological mechanisms and emerging anti-inflammatories",Sameer Hassamal,Frontiers in Psychiatry,2023-05-11,464,12,137.16,"Cellular, Molecular, and Synaptic Neuroscience",MRI;human;non-human,"In a subset of patients, chronic exposure to stress is an etiological risk factor for neuroinflammation and depression.",high citation signal (464); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3389/fpsyt.2023.1130989,38bc0fd145aaecf15f84b2c481c52f74bd9d9788,https://doi.org/10.3389/fpsyt.2023.1130989,https://www.frontiersin.org/articles/10.3389/fpsyt.2023.1130989/pdf,Review; JournalArticle,unknown,brain; cortex; neural; prefrontal; glia; microglia; mri; neuroscience term,"In a subset of patients, chronic exposure to stress is an etiological risk factor for neuroinflammation and depression. Neuroinflammation affects up to 27% of patients with MDD and is associated with a more severe, chronic, and treatment-resistant trajectory. Inflammation is not unique to depression and has transdiagnostic effects suggesting a shared etiological risk factor underlying psychopathologies and metabolic disorders. Research supports an association but not necessarily a causation with depression. Putative mechanisms link chronic stress to dysregulation of the HPA axis and immune cell glucocorticoid resistance resulting in hyperactivation of the peripheral immune system. The chronic extracellular release of DAMPs and immune cell DAMP-PRR signaling creates a feed forward loop that accelerates peripheral and central inflammation. Higher plasma levels of inflammatory cytokines, most consistently interleukin IL-1β, IL-6, and TNF-α, are correlated with greater depressive symptomatology. Cytokines sensitize the HPA axis, disrupt the negative feedback loop, and further propagate inflammatory reactions. Peripheral inflammation exacerbates central inflammation (neuroinflammation) through several mechanisms including disruption of the blood-brain barrier, immune cellular trafficking, and activation of glial cells. Activated glial cells release cytokines, chemokines, and reactive oxygen and nitrogen species into the extra-synaptic space dysregulating neurotransmitter systems, imbalancing the excitatory to inhibitory ratio, and disrupting neural circuitry plasticity and adaptation. In particular, microglial activation and toxicity plays a central role in the pathophysiology of neuroinflammation. Magnetic resonance imaging (MRI) studies most consistently show reduced hippocampal volumes. Neural circuitry dysfunction such as hypoactivation between the ventral striatum and the ventromedial prefrontal cortex underlies the melancholic phenotype of depression. Chronic administration of monoamine-based antidepressants counters the inflammatory response, but with a delayed therapeutic onset. Therapeutics targeting cell mediated immunity, generalized and specific inflammatory signaling pathways, and nitro-oxidative stress have enormous potential to advance the treatment landscape. Future clinical trials will need to include immune system perturbations as biomarker outcome measures to facilitate novel antidepressant development. In this overview, we explore the inflammatory correlates of depression and elucidate pathomechanisms to facilitate the development of novel biomarkers and therapeutics."
32,2023,Microglia-mediated T cell Infiltration Drives Neurodegeneration in Tauopathy,"Xiaoying Chen, M. Firulyova, Melissa Manis, Jasmin Herz, I. Smirnov, E. Aladyeva, et al.",Nature,2023-03-01,464,23,141.96,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human,"A study finds T cells in areas of tau, not amyloid, pathology in Alzheimer's disease brain and mouse models, with their presence correlating with neuronal loss and their depletion, or that of microglia, preventing neurodegeneration and cognitive decline.",high citation signal (464); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-023-05788-0,467bbab6e08c0141f3252bf42c38fd6be3e14ad3,https://doi.org/10.1038/s41586-023-05788-0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10258627,JournalArticle,unknown,brain; neuron; glia; microglia; neuroscience term,"A study finds T cells in areas of tau, not amyloid, pathology in Alzheimer's disease brain and mouse models, with their presence correlating with neuronal loss and their depletion, or that of microglia, preventing neurodegeneration and cognitive decline. Extracellular deposition of amyloid-β as neuritic plaques and intracellular accumulation of hyperphosphorylated, aggregated tau as neurofibrillary tangles are two of the characteristic hallmarks of Alzheimer's disease^ 1 , 2 . The regional progression of brain atrophy in Alzheimer's disease highly correlates with tau accumulation but not amyloid deposition^ 3 - 5 , and the mechanisms of tau-mediated neurodegeneration remain elusive. Innate immune responses represent a common pathway for the initiation and progression of some neurodegenerative diseases. So far, little is known about the extent or role of the adaptive immune response and its interaction with the innate immune response in the presence of amyloid-β or tau pathology^ 6 . Here we systematically compared the immunological milieux in the brain of mice with amyloid deposition or tau aggregation and neurodegeneration. We found that mice with tauopathy but not those with amyloid deposition developed a unique innate and adaptive immune response and that depletion of microglia or T cells blocked tau-mediated neurodegeneration. Numbers of T cells, especially those of cytotoxic T cells, were markedly increased in areas with tau pathology in mice with tauopathy and in the Alzheimer's disease brain. T cell numbers correlated with the extent of neuronal loss, and the cells dynamically transformed their cellular characteristics from activated to exhausted states along with unique TCR clonal expansion. Inhibition of interferon-γ and PDCD1 signalling both significantly ameliorated brain atrophy. Our results thus reveal a tauopathy- and neurodegeneration-related immune hub involving activated microglia and T cell responses, which could serve as therapeutic targets for preventing neurodegeneration in Alzheimer's disease and primary tauopathies."
33,2023,Organ aging signatures in the plasma proteome track health and disease,"H. Oh, J. Rutledge, Daniel C. Nachun, Róbert Pálovics, Olamide Abiose, Patricia Moran-Losada, et al.",Nature,2023-12-01,451,30,130.65,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human,"Animal studies show aging varies between individuals as well as between organs within an individual^ 1 - 4 , but whether this is true in humans and its effect on age-related diseases is unknown.",high citation signal (451); recognized venue; open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-023-06802-1,b6f8f8c5d413022acec8a7aab83c6b5d662e3642,https://doi.org/10.1038/s41586-023-06802-1,https://www.nature.com/articles/s41586-023-06802-1.pdf,JournalArticle,unknown,brain,"Animal studies show aging varies between individuals as well as between organs within an individual^ 1 - 4 , but whether this is true in humans and its effect on age-related diseases is unknown. We utilized levels of human blood plasma proteins originating from specific organs to measure organ-specific aging differences in living individuals. Using machine learning models, we analysed aging in 11 major organs and estimated organ age reproducibly in five independent cohorts encompassing 5,676 adults across the human lifespan. We discovered nearly 20% of the population show strongly accelerated age in one organ and 1.7% are multi-organ agers. Accelerated organ aging confers 20-50% higher mortality risk, and organ-specific diseases relate to faster aging of those organs. We find individuals with accelerated heart aging have a 250% increased heart failure risk and accelerated brain and vascular aging predict Alzheimer's disease (AD) progression independently from and as strongly as plasma pTau-181 (ref. ^ 5 ), the current best blood-based biomarker for AD. Our models link vascular calcification, extracellular matrix alterations and synaptic protein shedding to early cognitive decline. We introduce a simple and interpretable method to study organ aging using plasma proteomics data, predicting diseases and aging effects. Blood plasma protein data was combined with machine learning models for a simple method to determine differences in organ-specific aging; the study provides a basis for the prediction of diseases and aging effects using plasma proteomics."
34,2023,Brain Tumor Detection Based on Deep Learning Approaches and Magnetic Resonance Imaging,"A. Abdusalomov, M. Mukhiddinov, T. Whangbo",Cancers,2023-08-01,421,28,126.61,Cognitive and Systems Neuroscience,MRI;human;non-human;connectome,"Simple Summary In this research, we addressed the challenging task of brain tumor detection in MRI scans using a large collection of brain tumor images.",high citation signal (421); open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3390/cancers15164172,31471fcd14e624712ee79422470aafa942fa76da,https://doi.org/10.3390/cancers15164172,https://www.mdpi.com/2072-6694/15/16/4172/pdf?version=1692366556,JournalArticle,unknown,brain; mri; brain in title,"Simple Summary In this research, we addressed the challenging task of brain tumor detection in MRI scans using a large collection of brain tumor images. We demonstrated that fine tuning a state-of-the-art YOLOv7 model through transfer learning significantly improved its performance in detecting gliomas, meningioma, and pituitary brain tumors. Our proposed deep learning model showed promising results, accurately identifying the presence and precise location of brain tumors in MRI images. The proposed approach achieved better accuracy compared to standard techniques, with a remarkable 99.5% accuracy in our analysis. However, we acknowledge that additional investigation and testing are essential to ensure the effectiveness of our method for detecting small tumors. The complexity of small tumor identification warrants ongoing research in brain tumor identification and continuous refinement of our detection systems. By pursuing this avenue, we aim to enhance the diagnostic capabilities for patients and medical practitioners in the challenging battle against brain cancers. Abstract The rapid development of abnormal brain cells that characterizes a brain tumor is a major health risk for adults since it can cause severe impairment of organ function and even death. These tumors come in a wide variety of sizes, textures, and locations. When trying to locate cancerous tumors, magnetic resonance imaging (MRI) is a crucial tool. However, detecting brain tumors manually is a difficult and time-consuming activity that might lead to inaccuracies. In order to solve this, we provide a refined You Only Look Once version 7 (YOLOv7) model for the accurate detection of meningioma, glioma, and pituitary gland tumors within an improved detection of brain tumors system. The visual representation of the MRI scans is enhanced by the use of image enhancement methods that apply different filters to the original pictures. To further improve the training of our proposed model, we apply data augmentation techniques to the openly accessible brain tumor dataset. The curated data include a wide variety of cases, such as 2548 images of gliomas, 2658 images of pituitary, 2582 images of meningioma, and 2500 images of non-tumors. We included the Convolutional Block Attention Module (CBAM) attention mechanism into YOLOv7 to further enhance its feature extraction capabilities, allowing for better emphasis on salient regions linked with brain malignancies. To further improve the model's sensitivity, we have added a Spatial Pyramid Pooling Fast+ (SPPF+) layer to the network's core infrastructure. YOLOv7 now includes decoupled heads, which allow it to efficiently glean useful insights from a wide variety of data. In addition, a Bi-directional Feature Pyramid Network (BiFPN) is used to speed up multi-scale feature fusion and to better collect features associated with tumors. The outcomes verify the efficiency of our suggested method, which achieves a higher overall accuracy in tumor detection than previous state-of-the-art models. As a result, this framework has a lot of potential as a helpful decision-making tool for experts in the field of diagnosing brain tumors."
35,2023,"Sotorasib versus docetaxel for previously treated non-small-cell lung cancer with KRASG12C mutation: a randomised, open-label, phase 3 trial.","A. D. de Langen, M. Johnson, J. Mazières, A. Dingemans, G. Mountzios, M. Pless, et al.",The Lancet,2023-02-01,416,49,129.2,Clinical Neurology and Neurodegeneration,EEG;human;non-human,"BACKGROUND Sotorasib is a specific, irreversible inhibitor of the GTPase protein, KRASG12C.",high citation signal (416); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0140-6736(23)00221-0,ff92655df416c9972b5c9abe714f3c10f155c06d,https://doi.org/10.1016/s0140-6736(23)00221-0,https://pure.rug.nl/ws/files/657819823/1_s2.0_S0140673623002210_main.pdf,JournalArticle; Review,unknown,brain,"BACKGROUND Sotorasib is a specific, irreversible inhibitor of the GTPase protein, KRASG12C. We compared the efficacy and safety of sotorasib with a standard-of-care treatment in patients with non-small-cell lung cancer (NSCLC) with the KRASG12C mutation who had been previously treated with other anticancer drugs. METHODS We conducted a randomised, open-label phase 3 trial at 148 centres in 22 countries. We recruited patients aged at least 18 years with KRASG12C-mutated advanced NSCLC, who progressed after previous platinum-based chemotherapy and a PD-1 or PD-L1 inhibitor. Key exclusion criteria included new or progressing untreated brain lesions or symptomatic brain lesions, previously identified oncogenic driver mutation other than KRASG12C for which an approved therapy is available (eg EGFR or ALK), previous treatment with docetaxel (neoadjuvant or adjuvant docetaxel was allowed if the tumour did not progress within 6 months after the therapy was terminated), previous treatment with a direct KRASG12C inhibitor, systemic anticancer therapy within 28 days of study day 1, and therapeutic or palliative radiation therapy within 2 weeks of treatment initiation. We randomly assigned (1:1) patients to oral sotorasib (960 mg once daily) or intravenous docetaxel (75 mg/m2 once every 3 weeks) in an open-label manner using interactive response technology. Randomisation was stratified by number of previous lines of therapy in advanced disease (1 vs 2 vs >2), ethnicity (Asian vs non-Asian), and history of CNS metastases (present or absent). Treatment continued until an independent central confirmation of disease progression, intolerance, initiation of another anticancer therapy, withdrawal of consent, or death, whichever occurred first. The primary endpoint was progression-free survival, which was assessed by a blinded, independent central review in the intention-to-treat population. Safety was assessed in all treated patients. This trial is registered at ClinicalTrials.gov, NCT04303780, and is active but no longer recruiting. FINDINGS Between June 4, 2020, and April 26, 2021, 345 patients were randomly assigned to receive sotorasib (n=171 [50%]) or docetaxel (n=174 [50%]). 169 (99%) patients in the sotorasib group and 151 (87%) in the docetaxel group received at least one dose. After a median follow-up of 17·7 months (IQR 16·4-20·1), the study met its primary endpoint of a statistically significant increase in the progression-free survival for sotorasib, compared with docetaxel (median progression-free survival 5·6 months [95% CI 4·3-7·8] vs 4·5 months [3·0-5·7]; hazard ratio 0·66 [0·51-0·86]; p=0·0017). Sotorasib was well tolerated, with fewer grade 3 or worse (n=56 [33%] vs n=61 [40%]) and serious treatment-related adverse events compared with docetaxel (n=18 [11%] vs n=34 [23%]). For sotorasib, the most common treatment-related adverse events of grade 3 or worse were diarrhoea (n= 20 [12%]), alanine aminotransferase increase (n=13 [8%]), and aspartate aminotransferase increase (n=9 [5%]). For docetaxel, the most common treatment-related adverse events of grade 3 or worse were neutropenia (n=13 [9%]), fatigue (n=9 [6%]), and febrile neutropenia (n=8 [5%]). INTERPRETATION Sotorasib significantly increased progression-free survival and had a more favourable safety profile, compared with docetaxel, in patients with advanced NSCLC with the KRASG12C mutation and who had been previously treated with other anticancer drugs. FUNDING Amgen."
36,2023,"Medical image data augmentation: techniques, comparisons and interpretations",Evgin Göçeri,Artificial Intelligence Review,2023-03-20,413,15,118.27,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human;connectome,Designing deep learning based methods with medical images has always been an attractive area of research to assist clinicians in rapid examination and accurate diagnosis.,high citation signal (413); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1007/s10462-023-10453-z,da92fa7949632062a3eb57bdfe6244227cba28be,https://doi.org/10.1007/s10462-023-10453-z,https://link.springer.com/content/pdf/10.1007/s10462-023-10453-z.pdf,JournalArticle,unknown,brain,"Designing deep learning based methods with medical images has always been an attractive area of research to assist clinicians in rapid examination and accurate diagnosis. Those methods need a large number of datasets including all variations in their training stages. On the other hand, medical images are always scarce due to several reasons, such as not enough patients for some diseases, patients do not want to allow their images to be used, lack of medical equipment or equipment, inability to obtain images that meet the desired criteria. This issue leads to bias in datasets, overfitting, and inaccurate results. Data augmentation is a common solution to overcome this issue and various augmentation techniques have been applied to different types of images in the literature. However, it is not clear which data augmentation technique provides more efficient results for which image type since different diseases are handled, different network architectures are used, and these architectures are trained and tested with different numbers of data sets in the literature. Therefore, in this work, the augmentation techniques used to improve performances of deep learning based diagnosis of the diseases in different organs (brain, lung, breast, and eye) from different imaging modalities (MR, CT, mammography, and fundoscopy) have been examined. Also, the most commonly used augmentation methods have been implemented, and their effectiveness in classifications with a deep network has been discussed based on quantitative performance evaluations. Experiments indicated that augmentation techniques should be chosen carefully according to image types."
37,2023,Vorasidenib in IDH1- or IDH2-mutant Low-Grade Glioma,"I. Mellinghoff, M. J. van den Bent, D. Blumenthal, M. Touat, K. Peters, Jennifer L. Clarke, et al.",New England Journal of Medicine,2023-06-04,404,30,115.47,Clinical Neurology and Neurodegeneration,human;non-human,Background: Isocitrate dehydrogenase (IDH)-mutant grade 2 gliomas are malignant brain tumors causing considerable morbidity and premature death.,high citation signal (404); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1056/NEJMoa2304194,04240ac4b5ea5663770c9a5de02cfb046357c1d9,https://doi.org/10.1056/NEJMoa2304194,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11445763,JournalArticle; Review,unknown,brain,"Background: Isocitrate dehydrogenase (IDH)-mutant grade 2 gliomas are malignant brain tumors causing considerable morbidity and premature death. Vorasidenib, an oral brain-penetrant inhibitor of mutant IDH1 and IDH2 enzymes, showed preliminary activity in IDH-mutant gliomas. Methods: In this double-blind phase 3 trial, patients with residual or recurrent grade 2 IDH-mutant glioma and no prior treatment other than surgery were randomized to vorasidenib (40 mg oral once daily) or matched placebo in 28-day cycles. The primary endpoint was imaging-based progression-free survival per blinded independent review committee. The key secondary endpoint was time to next intervention. Crossover to vorasidenib from placebo was permitted upon confirmed imaging-based disease progression. Results: A total of 331 patients were randomized to vorasidenib (n=168) or placebo (n=163). At a median follow-up of 14.2 months, 226 (68.3%) patients remained on treatment. Progression-free survival was significantly improved in the vorasidenib group versus the placebo group (hazard ratio, 0.39; 95% confidence interval, 0.27 to 0.56; two-sided P=0.000000135; median 27.7 vs 11.1 months, respectively). Time to next intervention was significantly improved in the vorasidenib group versus the placebo group (hazard ratio, 0.26; 95% confidence interval, 0.15 to 0.43; two-sided P=0.000000037). Adverse events of grade 3 or higher occurring in ≥10% of patients were increased alanine aminotransferase (10% with vorasidenib and 0% with placebo). Conclusion: In patients with grade 2 IDH-mutant glioma, vorasidenib significantly prolonged progression-free survival and delayed time to next intervention with a predominantly low-grade safety profile. (Funded by Servier Pharmaceuticals; INDIGO ClinicalTrials.gov number, NCT04164901)"
38,2023,"National and subnational trends in cancer burden in China, 2005-20: an analysis of national mortality surveillance data.","J. Qi, Menglong Li, Lijun Wang, Yifei Hu, Wei Liu, Z. Long, et al.",Lancet Public Health,2023-12-01,399,27,116.45,"EEG, MEG, and Electrophysiology",EEG;human;non-human,"BACKGROUND Cancer has been the leading cause of death since 2010 in China, with increasing incidence, mortality, and burden.",high citation signal (399); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s2468-2667(23)00211-6,44e44a79a81dacb54460a924d47f1d562f767647,https://doi.org/10.1016/s2468-2667(23)00211-6,http://www.thelancet.com/article/S2468266723002116/pdf,JournalArticle,unknown,brain,"BACKGROUND Cancer has been the leading cause of death since 2010 in China, with increasing incidence, mortality, and burden. We aimed to assess national and subnational changes in the cancer burden from 2005 to 2020 in China using data from the National Mortality Surveillance System. METHODS We extracted data on cancer-related deaths from the National Mortality Surveillance System, which accounts for 24·3% of the country's population with national and provincial representativeness. Data for the surveillance population stratified by age and sex were extracted from the National Bureau of Statistics of China. We estimated mortality and years of life lost (YLLs) for all cancers and for 23 cancer groups by age and sex, nationally, and for 31 provinces in China between 2005 and 2020. We calculated age-standardised mortality and YLL rates using the China 2020 census as the reference population. Average annual percent changes in age-standardised rates for mortality and YLLs were calculated to assess trends over the study period. Decomposition analysis was used to assess the drivers of changes in cancer-related death due to three explanatory components: population growth, population ageing, and age-specific mortality rates in China. FINDINGS The total number of cancer-related deaths increased by 21·6% to 2 397 772 and YLLs increased by 5·0% to 56 598 975 between 2005 and 2020. The three leading fatal cancer types remained stable for both sexes over the study period: tracheal, bronchus, and lung cancer; liver cancer; and stomach cancer. The fourth and fifth leading cancers also remained stable among males (oesophageal, and colon and rectum), while colon and rectum cancer replaced oesophageal cancer as the fourth and breast cancer replaced colon and rectum cancer as the fifth leading cause of cancer-related death among females. Age-standardised mortality rates and age-standardised YLL rates for almost all cancer types (except for prostate for male and multiple myeloma for female) decreased significantly in both sexes in urban areas. Age-standardised YLL rates increased for about half of all cancers for both sexes in rural areas. Leading fatal types were leukaemia and brain and nervous system cancer in younger groups (aged 0-19 years); liver, tracheal, bronchus, and lung, or breast cancers in middle-aged groups (aged 40-59 years); and tracheal, bronchus, and lung, liver, or stomach cancers in older adults (aged ≥60 years) in 2020. The leading causes of cancer-related mortality varied for each province, with tracheal, bronchus, and lung or liver cancer at the top in 30 provinces. INTERPRETATION The cancer burden in China appeared to be shifting towards that in high-income countries from 2005 to 2020. Adjustments to existing health plans and actions are needed to reduce the burdens of tracheal, bronchus, and lung cancer or other leading and emerging cancers. FUNDING National Key Research and Development Program of China."
39,2023,Physiology and diseases of tissue-resident macrophages,"T. Lazarov, Sergio Juarez-Carreño, Nehemiah Cox, F. Geissmann",Nature,2023-06-01,398,9,139.2,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Embryo-derived tissue-resident macrophages are the first representatives of the haematopoietic lineage to emerge in metazoans.,high citation signal (398); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-023-06002-x,a3274c9f33139edd6e7b31f68348c0fa93443274,https://doi.org/10.1038/s41586-023-06002-x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10649266,Review; JournalArticle,unknown,brain; neuron; glia; microglia; neuroscience term,"Embryo-derived tissue-resident macrophages are the first representatives of the haematopoietic lineage to emerge in metazoans. In mammals, resident macrophages originate from early yolk sac progenitors and are specified into tissue-specific subsets during organogenesis-establishing stable spatial and functional relationships with specialized tissue cells-and persist in adults. Resident macrophages are an integral part of tissues together with specialized cells: for instance, microglia reside with neurons in brain, osteoclasts reside with osteoblasts in bone, and fat-associated macrophages reside with white adipocytes in adipose tissue. This ancillary cell type, which is developmentally and functionally distinct from haematopoietic stem cell and monocyte-derived macrophages, senses and integrates local and systemic information to provide specialized tissue cells with the growth factors, nutrient recycling and waste removal that are critical for tissue growth, homeostasis and repair. Resident macrophages contribute to organogenesis, promote tissue regeneration following damage and contribute to tissue metabolism and defence against infectious disease. A correlate is that genetic or environment-driven resident macrophage dysfunction is a cause of degenerative, metabolic and possibly inflammatory and tumoural diseases. In this Review, we aim to provide a conceptual outline of our current understanding of macrophage physiology and its importance in human diseases, which may inform and serve the design of future studies. This Review addresses the current understanding of the roles of tissue-resident macrophages in physiology and disease, including their development and their functions in tissue remodelling and nutrient recycling."
40,2023,Deep Learning with Graph Convolutional Networks: An Overview and Latest Applications in Computational Intelligence,"U. Bhatti, Haozhan Tang, Guilu Wu, Shahabzade Marjan, Aamir Hussain",International Journal of Intelligent Systems,2023-02-28,392,3,120.13,Computational Neuroscience and AI,ECoG;non-human;connectome,"Convolutional neural networks (CNNs) have received widespread attention due to their powerful modeling capabilities and have been successfully applied in natural language processing, image recognition, and other fields.",high citation signal (392); open-access PDF metadata,"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1155/2023/8342104,19d6eb8e60055418a8faefdb2d49ac879570ea40,https://doi.org/10.1155/2023/8342104,https://downloads.hindawi.com/journals/ijis/2023/8342104.pdf,JournalArticle; Review,unknown,brain; neural; ecog,"Convolutional neural networks (CNNs) have received widespread attention due to their powerful modeling capabilities and have been successfully applied in natural language processing, image recognition, and other fields. On the other hand, traditional CNN can only deal with Euclidean spatial data. In contrast, many real-life scenarios, such as transportation networks, social networks, reference networks, and so on, exist in graph data. The creation of graph convolution operators and graph pooling is at the heart of migrating CNN to graph data analysis and processing. With the advancement of the Internet and technology, graph convolution network (GCN), as an innovative technology in artificial intelligence (AI), has received more and more attention. GCN has been widely used in different fields such as image processing, intelligent recommender system, knowledge-based graph, and other areas due to their excellent characteristics in processing non-European spatial data. At the same time, communication networks have also embraced AI technology in recent years, and AI serves as the brain of the future network and realizes the comprehensive intelligence of the future grid. Many complex communication network problems can be abstracted as graph-based optimization problems and solved by GCN, thus overcoming the limitations of traditional methods. This survey briefly describes the definition of graph-based machine learning, introduces different types of graph networks, summarizes the application of GCN in various research fields, analyzes the research status, and gives the future research direction."
