rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1923,THE ROCKEFELLER INSTITUTE FOR MEDICAL RESEARCH.,A. Sabin,Science,1923-07-06,16,1,66.2,General Brain Science and Reviews,non-human,With respect to your report on Japanese B virus hemagglutination.,high citation signal (16); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.40.1018.20,18ac4613f8aa49256c510721a3b61333f2de40a6,https://doi.org/10.1126/science.40.1018.20,,JournalArticle,unknown,brain,"With respect to your report on Japanese B virus hemagglutination. in which reactions were obtaine0 with fresh virus, I wi{h. to say that in our system we have ~ ~ tUf~ found fresh normal~~~se brain (from young, 7 days-old and from old, 3 months-old mice) has a way of agglutinating sheep cells at 5° C (to 1:180), at 23° C (to 320) and at 37° 0 (to 1:40-1:80). Stored, frozen normal mouse brain does not ag~lutinate. This control you must have made. We always used (for 001 SK group of viruses) frozen brains and as statpd in the Proc. Soc. article. suspensions of thes~ were used either as fresh suspensions or frozen sllspensions thawed."
12,1923,IRON IN THE BRAIN,A. Gans,Unknown venue,1923-05-01,15,0,57.91,General Brain Science and Reviews,,Positions IRON IN THE BRAIN within General Brain Science and Reviews.,high citation signal (15),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/46.1.128,e132a6ce18a9fa73d451ff532d08584677a4d659,https://doi.org/10.1093/BRAIN/46.1.128,,paper,unknown,brain; brain in title,
13,1923,A Comparison between Certain Features of the Spinal Flexor Reflex and of the Decerebrate Extensor Reflex Respectively,"E. Liddell, C. Sherrington",Unknown venue,1923-10-08,13,0,53.7,"Brain Development, Plasticity, and Connectomics",non-human,We described recently a difference between the spinal reflex of flexor muscles of knee and ankle on the one hand and the decerebrate crossed reflex of the knee extensor on the other in regard to transmission of the rhythm of the exciting stimulus applied to the afferent nerve.,high citation signal (13); open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1098/RSPB.1923.0038,d6a44cf34e8d3436066a16fc293a4196625ce52b,https://doi.org/10.1098/RSPB.1923.0038,http://rspb.royalsocietypublishing.org/content/95/668/299.full.pdf,paper,unknown,brain,"We described recently a difference between the spinal reflex of flexor muscles of knee and ankle on the one hand and the decerebrate crossed reflex of the knee extensor on the other in regard to transmission of the rhythm of the exciting stimulus applied to the afferent nerve. Another difference between these two types of reflexes is exhibited in the form of curve of tension development exhibited in isometric myograms of their tetani. Examination of these shows a divergence which cannot be accounted for by such differences as exist between the tetanic behaviour of the several muscles or motor nerves themselves. I.- Method . The method employed has been the same as in our previous paper. All muscles except that one whose contraction was to be recorded have been paralysed by nerve-section or resection; and the myograph has been of the isometric type with optical registration. As stimuli series of single shocks separated from an inductorium usually coreless have, by means of the vibrating key described in the previous paper, been delivered to the suitably bared afferent or efferent nerve, the anode for the shock being always towards the cut end of the nerve. The distance between the electrodes on the nerve has been 12 mm. (2). Occasionally, the stimuli have been applied by a stigmatic kathode electrode in the skin. The preparation (cat) has been decerebrate, all of the brain anterior to the posterior colliculi being removed. For purely spinal reflexes, the spinal cord has, in addition, been transected either immediately or some days or weeks prior to the decerebration; the level of spinal transection has varied in different experiments between 12th thoracic and 3rd lumbar segments."
14,1923,THE TREATMENT OF BRAIN ABSCESS BY THE INDUCTION OF PROTECTIVE ADHESIONS BETWEEN THE BRAIN CORTEX AND THE DURA BEFORE THE ESTABLISHMENT OF DRAINAGE,C. Dowman,Unknown venue,1923-05-01,12,0,62.17,General Brain Science and Reviews,,Positions THE TREATMENT OF BRAIN ABSCESS BY THE INDUCTION OF PROTECTIVE ADHESIONS BETWEEN THE BRAIN CORTEX AND THE DURA BEFORE THE ESTABLISHMENT OF DRAINAGE within General Brain Science and Reviews.,high citation signal (12),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHSURG.1923.01110190090004,a0638a4703997a01cc9dd7efbf71b1c1e6610e42,https://doi.org/10.1001/ARCHSURG.1923.01110190090004,,Review,unknown,brain; cortex; brain in title; neuroscience term,
15,1923,SPONTANEOUS CEREBRAL LESIONS IN MONKEYS: THEIR SIGNIFICANCE IN EXPERIMENTAL PATHOLOGY,B. Lucké,Unknown venue,1923-08-01,12,0,49.37,General Brain Science and Reviews,non-human,Positions SPONTANEOUS CEREBRAL LESIONS IN MONKEYS: THEIR SIGNIFICANCE IN EXPERIMENTAL PATHOLOGY within General Brain Science and Reviews.,high citation signal (12),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHNEURPSYC.1923.02190260073005,d21ab4cb3228843c6241ca68c9b4a300e9714829,https://doi.org/10.1001/ARCHNEURPSYC.1923.02190260073005,,paper,unknown,cerebral,
16,1923,Stimulus Rhythm in Reflex Tetanic Contraction,"E. Liddell, C. Sherrington",Unknown venue,1923-08-01,11,0,52.13,General Brain Science and Reviews,non-human;stimulation,When an afferent nerve is stimulated by single shocks following each other in not too fast succession the resulting reflex tetanus shows tensile vibrations corresponding with the rhythm of the stimulation.,high citation signal (11); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1098/RSPB.1923.0028,602aa60020ef44d509faf3e85b0089df9a6f63e4,https://doi.org/10.1098/RSPB.1923.0028,https://doi.org/10.1098/rspb.1923.0028,paper,unknown,brain,"When an afferent nerve is stimulated by single shocks following each other in not too fast succession the resulting reflex tetanus shows tensile vibrations corresponding with the rhythm of the stimulation. We find that the upper limit of stimulus frequency at which incompleteness of fusion of the component reflex contractions is still traceable differs considerably for different types of reflex. Method .-Our observations have been upon the mammalian preparation (cat) in the decerebrate condition. Transection of the brain-stem between the anterior and posterior colliculi was performed under complete chloroformanaesthesia, and the whole of the brain anterior to the transection removed. For purely spinal reflexes the level of the spinal cord transection lay variously between 12th thoracic and 3rd lumbar segments, the preparation being also decerebrate. In some instances the spinal section was performed, under full anaesthesia and asepsis, four to eight days prior to the decerebration. For use with the myograph the contracting muscle was in all cases isolatedly attached to it, and all other muscles in both hind limbs immobilized by appropriate nerve-section or resection. Fixation of the limb was obtained by steel drills in femur and tibia, a strong clamp holding the pelvis. For stimulation induction shocks were used, these being (except where otherwise stated) single shocks at frequencies varying from 35-95 per sec. For obtaining single-shock series of these frequencies a special key ( see Appendix) had been devised (C. S. S.) separating the make- and break-shocks of the ordinary inductorium, from which its spring interrupter had been removed. For most of the observations the primary coil was coreless, and the break-shock was given by short circuiting the primary coil, the current in the unshorted primary being usually 70 milliamps. The stimulating electrodes were 10 mm. apart with anode in all cases toward the cut end of the stimulated nerve. The isometric myograph was similar to that previously described. Its vibration rate when unattached to the muscle was over 1000 per sec."
17,1923,"CRURAL MONOPLEGIA AND PARAPLEGIA OF CORTICAL ORIGIN WITH A DISCUSSION OF THE CORTICAL CENTERS FOR THE RECTUM, BLADDER AND SEXUAL FUNCTIONS",G. Wilson,Unknown venue,1923-12-01,9,0,43.45,General Brain Science and Reviews,,"Positions CRURAL MONOPLEGIA AND PARAPLEGIA OF CORTICAL ORIGIN WITH A DISCUSSION OF THE CORTICAL CENTERS FOR THE RECTUM, BLADDER AND SEXUAL FUNCTIONS within General Brain Science and Reviews.",high citation signal (9),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEURPSYC.1923.02190300066002,f715b7a87cdc5d43509a9ba500438d0f5150518e,https://doi.org/10.1001/ARCHNEURPSYC.1923.02190300066002,,paper,unknown,cortical,
18,1923,The action of vaso-constrictor substances on the arteries of the brain,F. Roberts,Journal of Physiology,1923-08-16,8,0,50.55,General Brain Science and Reviews,,Positions The action of vaso-constrictor substances on the arteries of the brain within General Brain Science and Reviews.,high citation signal (8); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1923.sp002078,ee67d2f112b73da26642285779c477219415b402,https://doi.org/10.1113/jphysiol.1923.sp002078,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1405477,JournalArticle,unknown,brain; brain in title,
19,1923,"THE RELATIONS BETWEEN LESIONS OF THE BRAIN STEM, WATER ELIMINATION AND BODY TEMPERATURE: (preliminary report)",F. Rogers,Unknown venue,1923-10-01,8,0,51.75,General Brain Science and Reviews,non-human,"Positions THE RELATIONS BETWEEN LESIONS OF THE BRAIN STEM, WATER ELIMINATION AND BODY TEMPERATURE: (preliminary report) within General Brain Science and Reviews.",high citation signal (8); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/AJPLEGACY.1923.66.2.284,63e480d2e35822e8d555a8d5d0acf377123ff2ab,https://doi.org/10.1152/AJPLEGACY.1923.66.2.284,https://www.physiology.org/pb-assets/PDFs/2017-Legacy.pdf,paper,unknown,brain; brain in title,
20,1923,ON THE ENTRANCE OF CONVULSANT DYES INTO THE SUBSTANCE OF THE BRAIN AND SPINAL CORD AFTER AN INJURY TO THESE STRUCTURES,H. Syz,Journal of Pharmacology and Experimental Therapeutics,1923-06-01,7,0,60.63,"Cellular, Molecular, and Synaptic Neuroscience",non-human,After injection of acid fuchsin into the dorsal lymph sac of a frog and injury to the brain a marked absorption of the dye takes place followed by convulsions.,high citation signal (7),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)05688-5,067f061ec6f4c69d326dc917ba65be6ac52ef7ad,https://doi.org/10.1016/s0022-3565(25)05688-5,,JournalArticle,unknown,brain; cerebral; cortex; cortical; neuron; brain in title; neuroscience term,"After injection of acid fuchsin into the dorsal lymph sac of a frog and injury to the brain a marked absorption of the dye takes place followed by convulsions. The absorbed acid fuchsin appears to be uniformly distributed throughout the entire substance of the brain and cord and in the quantities here employed it is always found to be present in these organs in the form of a colorless compound. The decolorized acid fuchsin is found to be present in these tissues in so short a time as two minutes after the brain injury; the interval between brain lesion and convulsions may be somewhat longer. The injury to the brain is considered to be the cause for the increased absorption of the dye. In frogs with an intact cerebral nervous system we do not find absorption or only to a very slight degree (after injection of the dye in the quantities used above) and these frogs rarely show convulsions. The occurrence of convulsions can not be explained by the increased absorption alone. Quite apart from this, the brain injury causes an increased disposition of the central nervous system to react with convulsions. A slight absorption of the dye in the intact brain is usually not followed by convulsions. We have no explanation to offer at the moment for this increased readiness of the central nervous system to react toward convulsive drugs of the type here studied but we have come to the conclusion that we are not merely dealing with the removal of inhibitory influences passing from the cortex to the subcortical centers. The causes for the increase of absorption are not to be found in any alteration in the action of the heart or lymph hearts which results from the brain operation. The acid fuchsin which comes into contact with the injured region, when blood containing the dye bathes this area does not enter to a marked degree the nervous substance at the injured place and does not spread out from there quickly into the other parts of brain and cord. The dye which is contained in the spinal fluid (after bleeding has occurred) appears not to be absorbed by the substance of the central nervous system to any considerable. extent. The conclusion is drawn that the brain injury causes an absorption of dye into the nervous substance directly from the blood vessels of the brain. It seems possible that the increased permeability of the blood vessels is caused by a change of the innervation of the blood vessels, but perhaps it is to be explained by a change in the condition of the nervous tissue (widening of perivascular and perineuronal spaces) or, finally the increased absorption of dye stuff may be due to a change in the pressure relations between the blood in the brain vessels and the tissue-fluid in the surrounding nervous substance. The meninges in frogs protect the brain against the influence of certain crystalloid and colloid solutions brought into contact with their outside surface. Ten per cent sodium chloride solution, solutions of picrotoxin, strychnine nitrate and acid fuchsin put on the outside of the meninges cause convulsions only after the meninges have been cut open. Under these circumstances the acid fuchsin produces convulsions without brain injury because it is applied in high concentration. The convulsions in these animals probably are largely due to a direct influence of the acid fuchsin on the medulla oblongata., The presence of a region (Heubel9s center) in the nervous structure of the posterior part of the medulla oblongata which controls motor impulses, is also made probable by the depressive effect of transection below the calamus scriptorius. The brain injury is effective when done posteriorly to the fossa limbica, i.e., in the most anterior part of the cerebral lobes. Removal of the olfactory lobes is not sufficient. Removal of the optic lobes and of the anterior part of the medulla oblongata is also followed by convulsions. Slight prickings of the cerebral lobes, of the optic lobes and of the medulla oblongata have the same effect as the above mentioned removal of the anterior third of the cerebral lobes."
21,1923,"A CASE OF SECONDARY CARCINOMATOUS INFILTRATION OF THE PIA-ARACHNOID OF THE BRAIN, PRESENTING EXCLUSIVELY OCULAR SYMPTOMS DURING LIFE: MENINGITIS CARCINOMATOSA",F. Walshe,British Journal of Ophthalmology,1923-03-01,6,0,47.23,General Brain Science and Reviews,non-human,"Positions A CASE OF SECONDARY CARCINOMATOUS INFILTRATION OF THE PIA-ARACHNOID OF THE BRAIN, PRESENTING EXCLUSIVELY OCULAR SYMPTOMS DURING LIFE: MENINGITIS CARCINOMATOSA within General Brain Science and Reviews.",high citation signal (6); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1136/bjo.7.3.113,7000e3c8d5f09280138387d79fcf217f9c5c4839,https://doi.org/10.1136/bjo.7.3.113,https://bjo.bmj.com/content/bjophthalmol/7/3/113.full.pdf,JournalArticle,unknown,brain; brain in title,
22,1923,SEROLOGY IN BRAIN TUMORS,F. P. Moersch,Unknown venue,1923-07-01,5,0,40.25,Clinical Neurology and Neurodegeneration,,Positions SEROLOGY IN BRAIN TUMORS within Clinical Neurology and Neurodegeneration.,high citation signal (5),"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-192307000-00002,4f00358f20754c967aa60db76bf9f312d92e80a4,https://doi.org/10.1097/00005053-192307000-00002,,paper,unknown,brain; brain in title,
