rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1906,A STUDY OF BRAIN INFECTIONS WITH THE PNEUMOCOCCUS.,"E. Southard, C. W. Keene",Unknown venue,1906-01-06,7,0,50.83,General Brain Science and Reviews,human;non-human,"Following is a report of twelve cases of human brain infection with the pneumococcus, together with the results of inoculation of the pneumococcus in the brains of guinea-pigs.",high citation signal (7); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1906.62510280013001C,11e65f148281759b20070022703aba8eebd28f7c,https://doi.org/10.1001/JAMA.1906.62510280013001C,https://zenodo.org/record/1887446/files/article.pdf,paper,unknown,brain; brain in title,"Following is a report of twelve cases of human brain infection with the pneumococcus, together with the results of inoculation of the pneumococcus in the brains of guinea-pigs. Both the human and the experimental material have been used to establish the order and time relations of the acute inflammatory changes. The work is on the lines of our study of encephalitis due to the Staphylococcus pyogenes aureus , 1 but was particularly suggested by the case of pneumococcus brain infection (here abstracted as Case 1) reported by Bullard and Sims 2 from this laboratory in 1904. Profs. W. T. Councilman and F. B. Mallory have looked over the work. On the bacteriologic side we have been much aided by Drs. C. W. Duval and P. A. Lewis, of the hospital staff. We wish to thank Drs. J. H. McCollom, A. L. Mason, G. B. Shattuck, F. H. Williams, C. F. Withington,"
12,1906,THE SUBDIVISION OF THE REPRESENTATION OF CUTANEOUS AND MUSCULAR SENSIBILITY AND OF STEREOGNOSIS IN THE CEREBRAL CORTEX,"C. K. Mills, T. H. Weisenburg",Unknown venue,1906-10-01,6,0,45.03,General Brain Science and Reviews,,Positions THE SUBDIVISION OF THE REPRESENTATION OF CUTANEOUS AND MUSCULAR SENSIBILITY AND OF STEREOGNOSIS IN THE CEREBRAL CORTEX within General Brain Science and Reviews.,high citation signal (6),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190610000-00001,f098fe5ea4d6b091a338ba706cbc0ed8c7190e7a,https://doi.org/10.1097/00005053-190610000-00001,,paper,unknown,cerebral; cortex; neuroscience term,
13,1906,CEREBRAL AND OPHTHALMIC COMPLICATIONS IN SPHENOIDAL SINUSITIS,S. Thomson,British medical journal,1906-09-29,6,0,40.03,General Brain Science and Reviews,,Positions CEREBRAL AND OPHTHALMIC COMPLICATIONS IN SPHENOIDAL SINUSITIS within General Brain Science and Reviews.,high citation signal (6); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/bmj.2.2387.768,5fee97607304541950a7ebce579adb742fadfccb,https://doi.org/10.1136/bmj.2.2387.768,https://europepmc.org/articles/pmc2382376?pdf=render,JournalArticle,unknown,cerebral,
14,1906,SURGICAL TREATMENT OF CONGENITAL HYDROCEPHALUS.REPORT OF A CASE OF MENINGOCELE AND HYDROCEPHALUS.,J. Horsley,Unknown venue,1906-07-07,4,0,37.17,Clinical Neurology and Neurodegeneration,human,"In order to approach the treatment of congenital hydrocephalus more intelligently, it may be well to review, briefly, some of the views of its pathology.",high citation signal (4); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/JAMA.1906.25210010020001G,38074dc022cd7f36f44525c0a77910261844ad60,https://doi.org/10.1001/JAMA.1906.25210010020001G,https://zenodo.org/records/2184196/files/article.pdf,Review,unknown,brain; cerebral,"In order to approach the treatment of congenital hydrocephalus more intelligently, it may be well to review, briefly, some of the views of its pathology. Congenital hydrocephalus is a term applied to that affection occurring in infants characterized by an abnormal accumulation of serous fluid within the ventricles of the brain. This tends to increase and usually gives rise to pressure symptoms on the brain, except in those rare cases occasionally seen in which the disease is arrested and the patient recovers without cerebral symptoms. The synonyms are chronic hydrocephalus, internal hydrocephalus, and hydrops ventriculorum cerebri. The so-called external hydrocephalus is quite different both in symptoms and pathology. It denotes an abnormal accumulation of serous fluid in the subarachnoid space 1 and is very rare. It is usually secondary to cerebral hemorrhage or pachymeningitis, or else it is found with some congenital defect of the brain. Such an effusion is"
15,1906,"The Mammalian Cerebral Cortex, with Special Reference to Its Comparative Histology. I. Order Insectivora.--Preliminary Communication",G. Watson,Unknown venue,1906-01-06,3,0,36.15,General Brain Science and Reviews,non-human,"Positions The Mammalian Cerebral Cortex, with Special Reference to Its Comparative Histology. I. Order Insectivora.--Preliminary Communication within General Brain Science and Reviews.",high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1098/RSPB.1906.0004,c521be0b9d6df81d6097206490e7be65fff41404,https://doi.org/10.1098/RSPB.1906.0004,,paper,unknown,cerebral; cortex; neuroscience term,
16,1906,A CASE OF HYPERTROPHY OF THE BRAIN.,James. H. Haberlin,Unknown venue,1906-06-30,3,0,32.95,General Brain Science and Reviews,,Positions A CASE OF HYPERTROPHY OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1906.62510530018003C,724f175a892bbcc5e0d43f947c378f6be396a8b7,https://doi.org/10.1001/JAMA.1906.62510530018003C,,paper,unknown,brain; brain in title,
17,1906,"A STUDY OF TWO UNUSUAL BRAI'N TUMORS; ONE A MULTIPLE CYLINDROMA OF THE BASE OF THE BRAIN, THE OTHER A NEURO-EPITHELIOMA OF THE CHOROID PLEXUS OF THE FOURTH VENTRICLE","H. C. Gordinier, H. W. Carey",Unknown venue,1906-01-01,3,0,32.95,General Brain Science and Reviews,,"Positions A STUDY OF TWO UNUSUAL BRAI'N TUMORS; ONE A MULTIPLE CYLINDROMA OF THE BASE OF THE BRAIN, THE OTHER A NEURO-EPITHELIOMA OF THE CHOROID PLEXUS OF THE FOURTH VENTRICLE within General Brain Science and Reviews.",high citation signal (3),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190601000-00001,bff0359c53ee42b9d5c1c6f64af7cfa73b2471c8,https://doi.org/10.1097/00005053-190601000-00001,,paper,unknown,brain; brain in title,
18,1906,THE RELATIVE BRAIN-WEIGHT OF MAN AND WOMAN,A. Keith,Unknown venue,1906-02-03,3,0,35.95,General Brain Science and Reviews,,Positions THE RELATIVE BRAIN-WEIGHT OF MAN AND WOMAN within General Brain Science and Reviews.,high citation signal (3); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/BMJ.1.2356.474-A,e147d28f370c8aa2e7a84ec678fe60e7ff4dcfa7,https://doi.org/10.1136/BMJ.1.2356.474-A,http://europepmc.org/articles/pmc2380627?pdf=render,paper,unknown,brain; brain in title,
19,1906,"The Development of the Molecular Layers of the Brain and Cerebellum in Animals and in Man [Lo suilluppo degli strati molecolari del cervello e del cervelietto negli animali e nell'uomo]. (Arch, di Psichiat., vol. xxvi, fasc, iv, v, 1905.) Roncoroni",W. C. Sullivan,Unknown venue,1906-10-01,2,0,30.98,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The Development of the Molecular Layers of the Brain and Cerebellum in Animals and in Man [Lo suilluppo degli strati molecolari del cervello e del cervelietto negli animali e nell'uomo]. (Arch, di Psichiat., vol. xxvi, fasc, iv, v, 1905.) Roncoroni within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (2),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1192/BJP.52.219.806-B,38699254a55ed074ab1a3382826922ecc3251896,https://doi.org/10.1192/BJP.52.219.806-B,,paper,unknown,brain; cerebellum; brain in title,
20,1906,The cholesterin of the brain,M. C. Tebb,Journal of Physiology,1906-03-13,2,0,30.78,General Brain Science and Reviews,,Positions The cholesterin of the brain within General Brain Science and Reviews.,high citation signal (2); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1113/jphysiol.1906.sp001144,5b881aaee6d27b4212ec57308c42022e2ea4f0bd,https://doi.org/10.1113/jphysiol.1906.sp001144,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1113/jphysiol.1906.sp001144,JournalArticle,unknown,brain; brain in title,
21,1906,THE PRESENT STATUS OF BRAIN SURGERY.,M. Starr,Unknown venue,1906-09-22,2,0,27.78,General Brain Science and Reviews,,Positions THE PRESENT STATUS OF BRAIN SURGERY. within General Brain Science and Reviews.,high citation signal (2),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1906.25210120022001E,a446425cbcd61214caa6ac0731c7ec6cd9924ed6,https://doi.org/10.1001/JAMA.1906.25210120022001E,,Review,unknown,brain; brain in title,
22,1906,A STUDY OF ACUTE LEPTOMENINGITIS (STREPTOCOCCUS PYOGENES).,"E. Southard, R. Stratton",Unknown venue,1906-10-20,2,0,27.98,"Cellular, Molecular, and Synaptic Neuroscience",human,"The present report comprises a series of human brain infections withStreptococcus pyogenes, together with the results of experimental inoculation of streptococci in the brains of guinea-pigs.",high citation signal (2); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/JAMA.1906.25210160035001L,6fd501d8196bad168f20aaf342072a7f0f410bb5,https://doi.org/10.1001/JAMA.1906.25210160035001L,https://zenodo.org/records/2237484/files/article.pdf,paper,unknown,brain; glia,"The present report comprises a series of human brain infections withStreptococcus pyogenes, together with the results of experimental inoculation of streptococci in the brains of guinea-pigs. The human cases have been studied histologically with particular reference to, first, the age of the exudations; secondly, certain prominent vascular lesions; thirdly, the neuroglia reaction. The guinea-pig tissues are of value mainly in the study of the exudation. The work has been carried on with methods like those employed in two previous studies, on infections withStaphylococcus pyogenes aureus1and with pneumococcus.2 We have little evidence to bring on the vexed question of the relationship of pneumococcus and streptococcus. The lesions reported here differ in no constant feature from those reported by Southard and Keene in 1905 for the pneumococcus.2The effects of the two organisms on tissues, so far as observable by the methods used, would place the"
23,1906,CEREBRAL DECOMPRESSION.PALLIATIVE OPERATIONS IN THE TREATMENT OF TUMORS OF THE BRAIN.,"W. G. Spiller, C. H. Frazier",Unknown venue,1906-09-15,1,0,23.68,General Brain Science and Reviews,non-human,Positions CEREBRAL DECOMPRESSION.PALLIATIVE OPERATIONS IN THE TREATMENT OF TUMORS OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (1),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1906.25210110033002H,eb99c65de3d9b913ecb682ada8a471f1dd47dcd7,https://doi.org/10.1001/JAMA.1906.25210110033002H,,paper,unknown,brain; cerebral; brain in title,
24,1906,A CASE OF EPILEPTIC IDIOCY ASSOCIATED WITH TUBEROSE SCLEROSIS OF THE BRAIN.,M. Dobson,Unknown venue,1906-12-08,1,0,23.48,General Brain Science and Reviews,,Positions A CASE OF EPILEPTIC IDIOCY ASSOCIATED WITH TUBEROSE SCLEROSIS OF THE BRAIN. within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(01)33336-6,5f489f46eb70f433d2b23abd41d7f159c034839f,https://doi.org/10.1016/S0140-6736(01)33336-6,https://zenodo.org/record/1712310/files/article.pdf,paper,unknown,brain; brain in title,
25,1906,"LIMITED AREA OF ANESTHESIA, EPILEPTIFORM ATTACKS OF HEMIALGESIA, AND EARLY MUSCULAR ATROPHY IN A CASE OF BRAIN TUMOR.1",B. M. Prince,Unknown venue,1906-11-01,1,0,23.48,Clinical Neurology and Neurodegeneration,,"Positions LIMITED AREA OF ANESTHESIA, EPILEPTIFORM ATTACKS OF HEMIALGESIA, AND EARLY MUSCULAR ATROPHY IN A CASE OF BRAIN TUMOR.1 within Clinical Neurology and Neurodegeneration.",high citation signal (1); open-access PDF metadata,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-190611000-00003,b17adb2be34642cd3f2af43b3af07c5c0e4d5a3d,https://doi.org/10.1097/00005053-190611000-00003,https://zenodo.org/record/1795019/files/article.pdf,paper,unknown,brain; brain in title,
26,1906,ReviewsSOME RECENT RESEARCHES ON THE TRACTS OF THE BRAIN-STEM,G. Holmes,Unknown venue,1906-02-01,1,0,31.48,General Brain Science and Reviews,,Positions ReviewsSOME RECENT RESEARCHES ON THE TRACTS OF THE BRAIN-STEM within General Brain Science and Reviews.,high citation signal (1); open-access PDF metadata; synthesis or review value,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/28.3-4.556,f62a795623df4256b52e64dc139649e76e2204e8,https://doi.org/10.1093/BRAIN/28.3-4.556,https://zenodo.org/records/1627951/files/article.pdf,Review,unknown,brain; brain in title,
