rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
32,2004,Extinction learning in humans: role of the amygdala and vmPFC.,"E. Phelps, M. Delgado, Katherine I. Nearing, Joseph E LeDoux",Neuron,2004-09-16,1779,105,152.92,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions Extinction learning in humans: role of the amygdala and vmPFC. within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,779); recognized venue; open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.NEURON.2004.08.042,434e121afd0e189853775ea31cbab0396417739c,https://doi.org/10.1016/J.NEURON.2004.08.042,http://www.cell.com/article/S0896627304005689/pdf,,JournalArticle; Study,unknown,amygdala,
33,2004,"Iron, brain ageing and neurodegenerative disorders","L. Zecca, M. Youdim, P. Riederer, J. Connor, R. Crichton",Nature Reviews Neuroscience,2004-11-01,1773,83,155.86,General Brain Science and Reviews,non-human,"Positions Iron, brain ageing and neurodegenerative disorders within General Brain Science and Reviews.","high citation signal (1,773); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/nrn1537,ed081d29164680cfcd119f92bf740adf118c4d0e,https://doi.org/10.1038/nrn1537,,,Review; JournalArticle,unknown,brain; brain in title,
34,2004,Adolescent Brain Development: A Period of Vulnerabilities and Opportunities. Keynote Address,R. Dahl,Annals of the New York Academy of Sciences,2004-06-01,1751,118,155.63,"Brain Development, Plasticity, and Connectomics",human,"Positions Adolescent Brain Development: A Period of Vulnerabilities and Opportunities. Keynote Address within Brain Development, Plasticity, and Connectomics.","high citation signal (1,751); recognized venue; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1196/annals.1308.001,640eda30403e900d4f60ce97ec53d29ab540cd07,https://doi.org/10.1196/annals.1308.001,,,Review; JournalArticle,unknown,brain; brain in title,
35,2004,EEG source imaging.,"C. Michel, M. Murray, G. Lantz, Sara Gonzalez, L. Spinelli, Rolando Grave de Peralta",Clinical Neurophysiology,2004-10-01,1740,93,138.72,"EEG, MEG, and Electrophysiology",EEG;human,"Positions EEG source imaging. within EEG, MEG, and Electrophysiology.","high citation signal (1,740); human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.CLINPH.2004.06.001,260690b07b9e738d95acd611da957bb8a3583168,https://doi.org/10.1016/J.CLINPH.2004.06.001,,,Review; JournalArticle,unknown,eeg,
36,2004,Identifying true brain interaction from EEG data using the imaginary part of coherency.,"G. Nolte, O. Bai, L. Wheaton, Z. Mari, Sherry Vorbach, M. Hallett",Clinical Neurophysiology,2004-10-01,1739,156,146.71,"EEG, MEG, and Electrophysiology",EEG;human,"Positions Identifying true brain interaction from EEG data using the imaginary part of coherency. within EEG, MEG, and Electrophysiology.","high citation signal (1,739); human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.CLINPH.2004.04.029,d4477f03d3da6c48d32e1456270b076af19b85ae,https://doi.org/10.1016/J.CLINPH.2004.04.029,,,JournalArticle,unknown,brain; eeg; brain in title,
37,2004,Direct estimation of the fiber orientation density function from diffusion-weighted MRI data using spherical deconvolution,"Jacques-Donald Tournier, F. Calamante, D. Gadian, A. Connelly",NeuroImage,2004-11-01,1730,174,149.42,Neuroimaging and Brain Mapping,MRI,Positions Direct estimation of the fiber orientation density function from diffusion-weighted MRI data using spherical deconvolution within Neuroimaging and Brain Mapping.,"high citation signal (1,730); recognized venue","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/J.NEUROIMAGE.2004.07.037,51cdf85a3cf191c2647899bf10462765d102b2be,https://doi.org/10.1016/J.NEUROIMAGE.2004.07.037,,,JournalArticle,unknown,mri,
38,2004,"Functional analysis of genetic variation in catechol-O-methyltransferase (COMT): effects on mRNA, protein, and enzyme activity in postmortem human brain.","Jingshan Chen, B. Lipska, Nader D. Halim, Quang D Ma, M. Matsumoto, Samer Melhem, et al.",American Journal of Human Genetics,2004-11-01,1724,115,157.55,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Catechol-O-methyltransferase (COMT) is a key enzyme in the elimination of dopamine in the prefrontal cortex of the human brain.,"high citation signal (1,724); open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1086/425589,aacfceac7564ba7b6d8750776911cc98e09ccf44,https://doi.org/10.1086/425589,http://www.cell.com/article/S0002929707637860/pdf,,JournalArticle; Study,unknown,brain; cortex; prefrontal; brain in title; neuroscience term,"Catechol-O-methyltransferase (COMT) is a key enzyme in the elimination of dopamine in the prefrontal cortex of the human brain. Genetic variation in the COMT gene (MIM 116790) has been associated with altered prefrontal cortex function and higher risk for schizophrenia, but the specific alleles and their functional implications have been controversial. We analyzed the effects of several single-nucleotide polymorphisms (SNPs) within COMT on mRNA expression levels (using reverse-transcriptase polymerase chain reaction analysis), protein levels (using Western blot analysis), and enzyme activity (using catechol methylation) in a large sample (n = 108) of postmortem human prefrontal cortex tissue, which predominantly expresses the -membrane-bound isoform. A common coding SNP, Val158Met (rs4680), significantly affected protein abundance and enzyme activity but not mRNA expression levels, suggesting that differences in protein integrity account for the difference in enzyme activity between alleles. A SNP in intron 1 (rs737865) and a SNP in the 3' flanking region (rs165599)--both of which have been reported to contribute to allelic expression differences and to be associated with schizophrenia as part of a haplotype with Val--had no effect on mRNA expression levels, protein immunoreactivity, or enzyme activity. In lymphocytes from 47 subjects, we confirmed a similar effect on enzyme activity in samples with the Val/Met genotype but no effect in samples with the intron 1 or 3' SNPs. Separate analyses revealed that the subject's sex, as well as the presence of a SNP in the P2 promoter region (rs2097603), had small effects on COMT enzyme activity. Using site-directed mutagenesis of mouse COMT cDNA, followed by in vitro translation, we found that the conversion of Leu at the homologous position into Met or Val progressively and significantly diminished enzyme activity. Thus, although we cannot exclude a more complex genetic basis for functional effects of COMT, Val is a predominant factor that determines higher COMT activity in the prefrontal cortex, which presumably leads to lower synaptic dopamine levels and relatively deleterious prefrontal function."
39,2004,An information integration theory of consciousness,G. Tononi,BMC Neuroscience,2004-11-02,1717,170,158.28,General Brain Science and Reviews,non-human,BackgroundConsciousness poses two main problems.,"high citation signal (1,717); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1186/1471-2202-5-42,c93798ad4d66738eccbeafee56b55b2bd1647a35,https://doi.org/10.1186/1471-2202-5-42,https://bmcneurosci.biomedcentral.com/counter/pdf/10.1186/1471-2202-5-42,,JournalArticle,unknown,brain; cortical; neural; cerebellum,"BackgroundConsciousness poses two main problems. The first is understanding the conditions that determine to what extent a system has conscious experience. For instance, why is our consciousness generated by certain parts of our brain, such as the thalamocortical system, and not by other parts, such as the cerebellum? And why are we conscious during wakefulness and much less so during dreamless sleep? The second problem is understanding the conditions that determine what kind of consciousness a system has. For example, why do specific parts of the brain contribute specific qualities to our conscious experience, such as vision and audition?Presentation of the hypothesisThis paper presents a theory about what consciousness is and how it can be measured. According to the theory, consciousness corresponds to the capacity of a system to integrate information. This claim is motivated by two key phenomenological properties of consciousness: differentiation - the availability of a very large number of conscious experiences; and integration - the unity of each such experience. The theory states that the quantity of consciousness available to a system can be measured as the Φ value of a complex of elements. Φ is the amount of causally effective information that can be integrated across the informational weakest link of a subset of elements. A complex is a subset of elements with Φ>0 that is not part of a subset of higher Φ. The theory also claims that the quality of consciousness is determined by the informational relationships among the elements of a complex, which are specified by the values of effective information among them. Finally, each particular conscious experience is specified by the value, at any given time, of the variables mediating informational interactions among the elements of a complex.Testing the hypothesisThe information integration theory accounts, in a principled manner, for several neurobiological observations concerning consciousness. As shown here, these include the association of consciousness with certain neural systems rather than with others; the fact that neural processes underlying consciousness can influence or be influenced by neural processes that remain unconscious; the reduction of consciousness during dreamless sleep and generalized seizures; and the time requirements on neural interactions that support consciousness.Implications of the hypothesisThe theory entails that consciousness is a fundamental quantity, that it is graded, that it is present in infants and animals, and that it should be possible to build conscious artifacts."
40,2004,"Cardiovascular fitness, cortical plasticity, and aging.","Stanley J. Colcombe, A. Kramer, K. Erickson, Paige E. Scalf, E. McAuley, N. Cohen, et al.",Proceedings of the National Academy of Sciences of the United States of America,2004-03-02,1691,104,152.01,"Brain Development, Plasticity, and Connectomics",human,"Positions Cardiovascular fitness, cortical plasticity, and aging. within Brain Development, Plasticity, and Connectomics.","high citation signal (1,691); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1073/PNAS.0400266101,82c51af6ee8d17b644c91043a6a7b3429c3098aa,https://doi.org/10.1073/PNAS.0400266101,https://europepmc.org/articles/pmc373255?pdf=render,,JournalArticle; Study; ClinicalTrial,unknown,cortical,
41,2004,Sensitive Periods in the Development of the Brain and Behavior,E. Knudsen,Journal of Cognitive Neuroscience,2004-10-01,1658,89,153.45,General Brain Science and Reviews,,Positions Sensitive Periods in the Development of the Brain and Behavior within General Brain Science and Reviews.,"high citation signal (1,658); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1162/0898929042304796,f414e5ec9794ba8ee8c10c80dc8da0281863b9e8,https://doi.org/10.1162/0898929042304796,,,Review; JournalArticle,unknown,brain; brain in title,
42,2004,Expression profiling of mammalian microRNAs uncovers a subset of brain-expressed microRNAs with possible roles in murine and human neuronal differentiation,"L. Sempere, S. Freemantle, I. Pitha-Rowe, E. Moss, E. Dmitrovsky, V. Ambros",Genome Biology,2004-02-16,1638,55,154.63,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,BackgroundThe microRNAs (miRNAs) are an extensive class of small noncoding RNAs (18 to 25 nucleotides) with probable roles in the regulation of gene expression.,"high citation signal (1,638); open-access PDF metadata; human evidence signal","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1186/gb-2004-5-3-r13,a1668d8c3f9ba699860e1e0ab6531e1de3bb3bb9,https://doi.org/10.1186/gb-2004-5-3-r13,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2004-5-3-r13,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,"BackgroundThe microRNAs (miRNAs) are an extensive class of small noncoding RNAs (18 to 25 nucleotides) with probable roles in the regulation of gene expression. In Caenorhabditis elegans, lin-4 and let-7 miRNAs control the timing of fate specification of neuronal and hypodermal cells during larval development. lin-4, let-7 and other miRNA genes are conserved in mammals, and their potential functions in mammalian development are under active study.ResultsIn order to identify mammalian miRNAs that might function in development, we characterized the expression of 119 previously reported miRNAs in adult organs from mouse and human using northern blot analysis. Of these, 30 miRNAs were specifically expressed or greatly enriched in a particular organ (brain, lung, liver or skeletal muscle). This suggests organ- or tissue-specific functions for miRNAs. To test if any of the 66 brain-expressed miRNAs were present in neurons, embryonal carcinoma cells were treated with all-trans-retinoic acid to promote neuronal differentiation. A total of 19 brain-expressed miRNAs (including lin-4 and let-7 orthologs) were coordinately upregulated in both human and mouse embryonal carcinoma cells during neuronal differentiation. The mammalian ortholog of C. elegans lin-28, which is downregulated by lin-4 in worms via 3' untranslated region binding, was also repressed during neuronal differentiation of mammalian embryonal carcinoma cells. Mammalian lin-28 messenger RNAs contain conserved predicted binding sites in their 3' untranslated regions for neuron-expressed miR-125b (a lin-4 ortholog), let-7a, and miR-218.ConclusionsThe identification of a subset of brain-expressed miRNAs whose expression behavior is conserved in both mouse and human differentiating neurons implicates these miRNAs in mammalian neuronal development or function."
43,2004,Incidence proportions of brain metastases in patients diagnosed (1973 to 2001) in the Metropolitan Detroit Cancer Surveillance System.,"J. Barnholtz-Sloan, A. Sloan, F. Davis, F. Vigneau, P. Lai, R. Sawaya",Journal of Clinical Oncology,2004-07-15,1610,56,142.12,Clinical Neurology and Neurodegeneration,human,Positions Incidence proportions of brain metastases in patients diagnosed (1973 to 2001) in the Metropolitan Detroit Cancer Surveillance System. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,610); human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1200/JCO.2004.12.149,001f59a8b69bdc28c6a3f9472e7f0d34f32c7954,https://doi.org/10.1200/JCO.2004.12.149,,,JournalArticle,unknown,brain; brain in title,
44,2004,Cortical activation and synchronization during sentence comprehension in high-functioning autism: evidence of underconnectivity.,"M. Just, V. Cherkassky, T. Keller, N. Minshew",Brain : a journal of neurology,2004-08-01,1610,105,151.12,Clinical Neurology and Neurodegeneration,connectome,Positions Cortical activation and synchronization during sentence comprehension in high-functioning autism: evidence of underconnectivity. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,610); recognized venue; open-access PDF metadata","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1093/BRAIN/AWH199,d5825064205794faa177f8a8834d8b4214c28448,https://doi.org/10.1093/BRAIN/AWH199,https://academic.oup.com/brain/article-pdf/127/8/1811/842726/awh199.pdf,,JournalArticle,unknown,cortical,
45,2004,Control of a two-dimensional movement signal by a noninvasive brain-computer interface in humans.,"J. Wolpaw, D. McFarland",Proceedings of the National Academy of Sciences of the United States of America,2004-12-21,1608,114,157.1,"Brain Stimulation, Neurotechnology, and BCI",human,"Positions Control of a two-dimensional movement signal by a noninvasive brain-computer interface in humans. within Brain Stimulation, Neurotechnology, and BCI.","high citation signal (1,608); recognized venue; open-access PDF metadata; human evidence signal","Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1073/PNAS.0403504101,85a1ca73388f4a4d0f92d70ac8bc63af06b2f972,https://doi.org/10.1073/PNAS.0403504101,https://europepmc.org/articles/pmc535103?pdf=render,,JournalArticle,unknown,brain; brain in title,
46,2004,Structural Magnetic Resonance Imaging of the Adolescent Brain,J. Giedd,Annals of the New York Academy of Sciences,2004-06-01,1600,105,155.21,"Brain Development, Plasticity, and Connectomics",MRI;human,"Positions Structural Magnetic Resonance Imaging of the Adolescent Brain within Brain Development, Plasticity, and Connectomics.","high citation signal (1,600); recognized venue; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1196/annals.1308.009,23ac6fc6841b4c5398ae8c63fb3629144a4d5fa3,https://doi.org/10.1196/annals.1308.009,,,JournalArticle; Study,unknown,brain; brain in title,
47,2004,Reactive Astrocytes Protect Tissue and Preserve Function after Spinal Cord Injury,"Jill Faulkner, J. Herrmann, M. J. Woo, K. Tansey, N. Doan, M. Sofroniew",Journal of Neuroscience,2004-03-03,1580,84,161.98,"Cellular, Molecular, and Synaptic Neuroscience",EEG;non-human,"Reactive astrocytes are prominent in the cellular response to spinal cord injury (SCI), but their roles are not well understood.","high citation signal (1,580); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.3547-03.2004,e265cef73b368b145c3d8bd499d0564d86735398,https://doi.org/10.1523/JNEUROSCI.3547-03.2004,https://www.jneurosci.org/content/jneuro/24/9/2143.full.pdf,,JournalArticle,unknown,brain; neuron; glia; neuroscience term,"Reactive astrocytes are prominent in the cellular response to spinal cord injury (SCI), but their roles are not well understood. We used a transgenic mouse model to study the consequences of selective and conditional ablation of reactive astrocytes after stab or crush SCI. Mice expressing a glial fibrillary acid protein-herpes simplex virus-thymidine kinase transgene were given mild or moderate SCI and treated with the antiviral agent ganciclovir (GCV) to ablate dividing, reactive, transgene-expressing astrocytes in the immediate vicinity of the SCI. Small stab injuries in control mice caused little tissue disruption, little demyelination, no obvious neuronal death, and mild, reversible functional impairments. Equivalent small stab injuries in transgenic mice given GCV to ablate reactive astrocytes caused failure of blood-brain barrier repair, leukocyte infiltration, local tissue disruption, severe demyelination, neuronal and oligodendrocyte death, and pronounced motor deficits. Moderate crush injuries in control mice caused focal tissue disruption and cellular degeneration, with moderate, primarily reversible motor impairments. Equivalent moderate crush injuries combined with ablation of reactive astrocytes caused widespread tissue disruption, pronounced cellular degeneration, and failure of wound contraction, with severe persisting motor deficits. These findings show that reactive astrocytes provide essential activities that protect tissue and preserve function after mild or moderate SCI. In nontransgenic animals, crush or contusion SCIs routinely exhibit regions of degenerated tissue that are devoid of astrocytes. Our findings suggest that identifying ways to preserve reactive astrocytes, to augment their protective functions, or both, may lead to novel approaches to reducing secondary tissue degeneration and improving functional outcome after SCI."
48,2004,"Incidence, risk factors and prevention of mild traumatic brain injury: results of the WHO Collaborating Centre Task Force on Mild Traumatic Brain Injury.","J. Cassidy, L. Carroll, P. Peloso, J. Borg, H. von Holst, L. Holm, et al.",Journal of Rehabilitation Medicine,2004-02-01,1542,104,145.55,Clinical Neurology and Neurodegeneration,human;non-human,"OBJECTIVE We undertook a best-evidence synthesis on the incidence, risk factors and prevention of mild traumatic brain injury.","high citation signal (1,542); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1080/16501960410023732,95fb6170ab0fd1eb0728655c41e2430e948e735d,https://doi.org/10.1080/16501960410023732,https://doi.org/10.1080/16501960410023732,,Review; JournalArticle,unknown,brain; brain in title,"OBJECTIVE We undertook a best-evidence synthesis on the incidence, risk factors and prevention of mild traumatic brain injury. METHODS Medline, Cinahl, PsycINFO and Embase were searched for relevant articles. After screening 38,806 abstracts, we critically reviewed 169 studies on incidence, risk and prevention, and accepted 121 (72%). RESULTS The accepted articles show that 70-90% of all treated brain injuries are mild, and the incidence of hospital-treated patients with mild traumatic brain injury is about 100-300/100,000 population. However, much mild traumatic brain injury is not treated at hospitals, and the true population-based rate is probably above 600/100,000. Mild traumatic brain injury is more common in males and in teenagers and young adults. Falls and motor-vehicle collisions are common causes. CONCLUSION Strong evidence supports helmet use to prevent mild traumatic brain injury in motorcyclists and bicyclists. The mild traumatic brain injury literature is of varying quality, and the studies are very heterogeneous. Nevertheless, there is evidence that mild traumatic brain injury is an important public health problem, but we need more high-quality research into this area."
49,2004,Differential projections of the infralimbic and prelimbic cortex in the rat,R. Vertes,Synapse,2004-01-01,1529,162,141.19,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Differential projections of the infralimbic and prelimbic cortex in the rat within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,529)","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/SYN.10279,bcbd0ef6b5ec48f912c9e0c791312cbdbe2d2dc8,https://doi.org/10.1002/SYN.10279,,,JournalArticle; Study,unknown,cortex; neuroscience term,
50,2004,Longitudinal Mapping of Cortical Thickness and Brain Growth in Normal Children,"E. Sowell, P. Thompson, C. Leonard, Suzanne E. Welcome, E. Kan, A. Toga",Journal of Neuroscience,2004-09-22,1501,81,170.26,"Brain Development, Plasticity, and Connectomics",MRI;human;non-human,Recent advances in magnetic resonance imaging (MRI) technology now allow the tracing of developmental changes in the brains of children.,"high citation signal (1,501); recognized venue; open-access PDF metadata; human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.1798-04.2004,e65c2e29820b692a4bb1d699e3e6775c71440137,https://doi.org/10.1523/JNEUROSCI.1798-04.2004,https://www.jneurosci.org/content/jneuro/24/38/8223.full.pdf,,JournalArticle,unknown,brain; cortex; cortical; mri; brain in title; neuroscience term,"Recent advances in magnetic resonance imaging (MRI) technology now allow the tracing of developmental changes in the brains of children. We applied computer-matching algorithms and new techniques for measuring cortical thickness (in millimeters) to the structural MRI images of 45 children scanned twice (2 yr apart) between the ages 5 and 11. Changes in brain size were also assessed, showing local brain growth progressing at a rate of ∼0.4-1.5 mm per year, most prominently in frontal and occipital regions. Estimated cortical thickness ranged from 1.5 mm in occipital regions to 5.5 mm in dorsomedial frontal cortex. Gray matter thinning coupled with cortical expansion was highly significant in right frontal and bilateral parieto-occipital regions. Significant thickening was restricted to left inferior frontal (Broca's area) and bilateral posterior perisylvian (Wernicke's area on the left) regions. In the left hemisphere, gray matter thickness was correlated with changing cognitive abilities. For the first time, developmental changes in gray matter thickness, brain size, and structure-function relationships have been traced within the same individuals studied longitudinally during a time of rapid cognitive development."
51,2004,Mining event-related brain dynamics.,"S. Makeig, S. Debener, J. Onton, A. Delorme",Trends in Cognitive Sciences,2004-05-01,1499,122,154.64,General Brain Science and Reviews,,Positions Mining event-related brain dynamics. within General Brain Science and Reviews.,"high citation signal (1,499); recognized venue; open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/J.TICS.2004.03.008,5719bad644faf1bbd4c188ed09510f5cb07bb631,https://doi.org/10.1016/J.TICS.2004.03.008,http://sccn.ucsd.edu/~arno/mypapers/MakeigTrends.pdf,,Review; JournalArticle,unknown,brain; brain in title,
52,2004,Regional dissociations within the hippocampus--memory and anxiety.,"D. Bannerman, J. N. P. Rawlins, S. McHugh, R. Deacon, B. Yee, T. Bast, et al.",Neuroscience and Biobehavioral Reviews,2004-05-01,1489,69,151.52,Cognitive and Systems Neuroscience,,Positions Regional dissociations within the hippocampus--memory and anxiety. within Cognitive and Systems Neuroscience.,"high citation signal (1,489); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/J.NEUBIOREV.2004.03.004,8d025ea36d90d651e8a9858638526b678ae14291,https://doi.org/10.1016/J.NEUBIOREV.2004.03.004,,,Review; JournalArticle,unknown,hippocampus; neuroscience term,
53,2004,"Manufactured Nanomaterials (Fullerenes, C60) Induce Oxidative Stress in the Brain of Juvenile Largemouth Bass",E. Oberdörster,Environmental Health Perspectives,2004-04-07,1456,59,142.11,General Brain Science and Reviews,,"Although nanotechnology has vast potential in uses such as fuel cells, microreactors, drug delivery devices, and personal care products, it is prudent to determine possible toxicity of nanotechnology-derived products before widespread use.","high citation signal (1,456); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1289/ehp.7021,78a9dacf0bdd113e6f63f685fa27dd205223638a,https://doi.org/10.1289/ehp.7021,https://doi.org/10.1289/ehp.7021,,JournalArticle,unknown,brain; brain in title,"Although nanotechnology has vast potential in uses such as fuel cells, microreactors, drug delivery devices, and personal care products, it is prudent to determine possible toxicity of nanotechnology-derived products before widespread use. It is likely that nanomaterials can affect wildlife if they are accidentally released into the environment. The fullerenes are one type of manufactured nanoparticle that is being produced by tons each year, and initially uncoated fullerenes can be modified with biocompatible coatings. Fullerenes are lipophilic and localize into lipid-rich regions such as cell membranes in vitro, and they are redox active. Other nano-sized particles and soluble metals have been shown to selectively translocate into the brain via the olfactory bulb in mammals and fish. Fullerenes (C60) can form aqueous suspended colloids (nC60); the question arises of whether a redox-active, lipophilic molecule could cause oxidative damage in an aquatic species. The goal of this study was to investigate oxyradical-induced lipid and protein damage, as well as impacts on total glutathione (GSH) levels, in largemouth bass exposed to nC60. Significant lipid peroxidation was found in brains of largemouth bass after 48 hr of exposure to 0.5 ppm uncoated nC60. GSH was also marginally depleted in gills of fish, and nC60 increased water clarity, possibly due to bactericidal activity. This is the first study showing that uncoated fullerenes can cause oxidative damage and depletion of GSH in vivo in an aquatic species. Further research needs to be done to evaluate the potential toxicity of manufactured nanomaterials, especially with respect to translocation into the brain."
54,2004,Reward representations and reward-related learning in the human brain: insights from neuroimaging.,J. O'Doherty,Current Opinion in Neurobiology,2004-12-01,1442,58,142.14,Neuroimaging and Brain Mapping,human,Positions Reward representations and reward-related learning in the human brain: insights from neuroimaging. within Neuroimaging and Brain Mapping.,"high citation signal (1,442); human evidence signal","Scanner, protocol, site, and preprocessing variation can limit reproducibility across cohorts.; Associational imaging biomarkers often need stronger longitudinal or intervention evidence before causal claims are made.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.CONB.2004.10.016,c8575315df19fda12851a364fbfcf3006fe2f20c,https://doi.org/10.1016/J.CONB.2004.10.016,,,Review; JournalArticle,unknown,brain; neuroimaging; brain in title,
55,2004,"Neurocognitive mechanisms of cognitive control: the role of prefrontal cortex in action selection, response inhibition, performance monitoring, and reward-based learning.","K. Ridderinkhof, W. V. D. Wildenberg, W. V. D. Wildenberg, S. Segalowitz, C. Carter",Brain and Cognition,2004-11-01,1439,52,152.9,Cognitive and Systems Neuroscience,,"Positions Neurocognitive mechanisms of cognitive control: the role of prefrontal cortex in action selection, response inhibition, performance monitoring, and reward-based learning. within Cognitive and Systems Neuroscience.","high citation signal (1,439); recognized venue","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/J.BANDC.2004.09.016,ba7253a211e75df9d326890baffca2c88fefafa9,https://doi.org/10.1016/J.BANDC.2004.09.016,,,Review; JournalArticle,unknown,cortex; prefrontal; neuroscience term,
