rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1996,Smith's Recognizable Patterns of Human Malformation,"K. Jones, Marilyn C. Jones, M. Campo",Unknown venue,1996-11-01,2582,103,145.82,"EEG, MEG, and Electrophysiology",ECoG;human,"Positions Smith's Recognizable Patterns of Human Malformation within EEG, MEG, and Electrophysiology.","high citation signal (2,582); human evidence signal","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,ff03b8ebb29d3a1fe32e24a6e2715b745e3c5409,https://www.semanticscholar.org/paper/ff03b8ebb29d3a1fe32e24a6e2715b745e3c5409,,paper,unknown,ecog,
12,1996,AdipoQ Is a Novel Adipose-specific Gene Dysregulated in Obesity (*),"E. Hu, P. Liang, B. Spiegelman",Journal of Biological Chemistry,1996-05-03,2365,66,147.24,General Brain Science and Reviews,human;non-human,"Adipose differentiation is accompanied by changes in cellular morphology, a dramatic accumulation of intracellular lipid and activation of a specific program of gene expression.","high citation signal (2,365); open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1074/JBC.271.18.10697,e8756dd707ad59eb745a9d5f78a93a57976605fe,https://doi.org/10.1074/JBC.271.18.10697,https://dash.harvard.edu/bitstream/1/41543098/1/105209%20J.%20Biol.%20Chem.-1996-Hu-10697-703.pdf,JournalArticle,unknown,brain,"Adipose differentiation is accompanied by changes in cellular morphology, a dramatic accumulation of intracellular lipid and activation of a specific program of gene expression. Using an mRNA differential display technique, we have isolated a novel adipose cDNA, termed adipoQ. The adipoQ cDNA encodes a polypeptide of 247 amino acids with a secretory signal sequence at the amino terminus, a collagenous region (Gly-X-Y repeats), and a globular domain. The globular domain of adipoQ shares significant homology with subunits of complement factor C1q, collagen α1(X), and the brain-specific factor cerebellin. The expression of adipoQ is highly specific to adipose tissue in both mouse and rat. Expression of adipoQ is observed exclusively in mature fat cells as the stromal-vascular fraction of fat tissue does not contain adipoQ mRNA. In cultured 3T3-F442A and 3T3-L1 preadipocytes, hormone-induced differentiation dramatically increases the level of expression for adipoQ. Furthermore, the expression of adipoQ mRNA is significantly reduced in the adipose tissues from obese mice and humans. Whereas the biological function of this polypeptide is presently unknown, the tissue-specific expression of a putative secreted protein suggests that this factor may function as a novel signaling molecule for adipose tissue."
13,1996,A framework for mesencephalic dopamine systems based on predictive Hebbian learning,"P. Read, Montague, P. Dayan, Terrence J Sejnowskw, H. Hughes, J. Dani, et al.",Journal of Neuroscience,1996-03-01,2098,108,169.89,Cognitive and Systems Neuroscience,human,We develop a theoretical framework that shows how mesencephalic dopamine systems could distribute to their targets a signal that represents information about future expectations.,"high citation signal (2,098); recognized venue; open-access PDF metadata; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1523/JNEUROSCI.16-05-01936.1996,2811534b332206223188687e214ebbde0f2f294d,https://doi.org/10.1523/JNEUROSCI.16-05-01936.1996,https://www.jneurosci.org/content/jneuro/16/5/1936.full.pdf,Review; JournalArticle; Study,unknown,brain; cerebral; cortex; cortical; neuron; neuroscience term,"We develop a theoretical framework that shows how mesencephalic dopamine systems could distribute to their targets a signal that represents information about future expectations. In particular, we show how activity in the cerebral cortex can make predictions about future receipt of reward and how fluctuations in the activity levels of neurons in diffuse dopamine systems above and below baseline levels would represent errors in these predictions that are delivered to cortical and subcortical targets. We present a model for how such errors could be constructed in a real brain that is consistent with physiological results for a subset of dopaminergic neurons located in the ventral tegmental area and surrounding dopaminergic neurons. The theory also makes testable predictions about human choice behavior on a simple decision-making task. Furthermore, we show that, through a simple influence on synaptic plasticity, fluctuations in dopamine release can act to change the predictions in an appropriate manner."
14,1996,The possible role of hydrogen sulfide as an endogenous neuromodulator,"K. Abe, H. Kimura",Journal of Neuroscience,1996-02-01,2068,113,165.63,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Hydrogen sulfide (H2S), which is well known as a toxic gas, is produced endogenously from L-cysteine in mammalian tissues.","high citation signal (2,068); recognized venue; open-access PDF metadata","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.16-03-01066.1996,e463ea6389febad17b175f34f1512bf09894c086,https://doi.org/10.1523/JNEUROSCI.16-03-01066.1996,https://www.jneurosci.org/content/jneuro/16/3/1066.full.pdf,JournalArticle,unknown,brain; neuron; hippocampus; neuroscience term,"Hydrogen sulfide (H2S), which is well known as a toxic gas, is produced endogenously from L-cysteine in mammalian tissues. H2S is present at relatively high levels in the brain, suggesting that it has a physiological function. Two other gases, nitric oxide and carbon monoxide, are also endogenously produced and have been proposed as neuronal messengers in the brain. In this work we show the following: (1) an H2S-producing enzyme, cystathionine beta-synthase (CBS), is highly expressed in the hippocampus; (2) CBS inhibitors hydroxylamine and amino-oxyacetate suppress the production of brain H2S; and (3) a CBS activator, S-adenosyl-L-methionine, enhances H2S production, indicating that CBS contributes to the production of endogenous H2S. We also show that physiological concentrations of H2S selectively enhance NMDA receptor-mediated responses and facilitate the induction of hippocampal long-term potentiation. These observations suggest that endogenous H2S functions as a neuromodulator in the brain."
15,1996,Decreased apoptosis in the brain and premature lethality in CPP32-deficient mice,"K. Kuida, T. Zheng, S. Na, C. Kuan, Di Yang, H. Karasuyama, et al.",Nature,1996-11-28,1982,52,157.86,General Brain Science and Reviews,non-human,Positions Decreased apoptosis in the brain and premature lethality in CPP32-deficient mice within General Brain Science and Reviews.,"high citation signal (1,982); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/384368A0,da4516aed27b8baacc7526410d10fa37190f7ba1,https://doi.org/10.1038/384368A0,,JournalArticle,unknown,brain; brain in title,
16,1996,Food reward: brain substrates of wanting and liking.,K. Berridge,Neuroscience and Biobehavioral Reviews,1996,1877,123,156.88,General Brain Science and Reviews,non-human,Positions Food reward: brain substrates of wanting and liking. within General Brain Science and Reviews.,"high citation signal (1,877); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0149-7634(95)00033-B,ca2dfa235e42c55be066ba7edffa7bc19b6f50c9,https://doi.org/10.1016/0149-7634(95)00033-B,,Review; JournalArticle,unknown,brain; brain in title,
17,1996,A parametric study of prefrontal cortex involvement in human working memory.,"T. Braver, J. Cohen, J. Cohen, L. Nystrom, J. Jonides, Edward E. Smith, et al.",NeuroImage,1996-06-01,1739,106,157.51,Cognitive and Systems Neuroscience,human,Positions A parametric study of prefrontal cortex involvement in human working memory. within Cognitive and Systems Neuroscience.,"high citation signal (1,739); recognized venue; human evidence signal","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1006/NIMG.1996.0247,2151c85569293e1c25eaf01b5f38da0717069563,https://doi.org/10.1006/NIMG.1996.0247,,JournalArticle,unknown,cortex; prefrontal; neuroscience term,
18,1996,"Efficient transfer, integration, and sustained long-term expression of the transgene in adult rat brains injected with a lentiviral vector.","L. Naldini, U. Blömer, F. Gage, D. Trono, I. Verma",Proceedings of the National Academy of Sciences of the United States of America,1996-10-15,1636,59,158.61,General Brain Science and Reviews,human;non-human,"Positions Efficient transfer, integration, and sustained long-term expression of the transgene in adult rat brains injected with a lentiviral vector. within General Brain Science and Reviews.","high citation signal (1,636); recognized venue; open-access PDF metadata; human evidence signal","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.93.21.11382,95f9dddff576dbf0fd61f549943f50d3fe0e736a,https://doi.org/10.1073/PNAS.93.21.11382,https://www.pnas.org/doi/pdf/10.1073/pnas.93.21.11382,JournalArticle,unknown,brain; brain in title,
19,1996,Neural correlates of category-specific knowledge,"Alex Martin, C. Wiggs, Leslie G. Ungerleider, J. Haxby",Nature,1996-02-15,1536,81,153.48,Clinical Neurology and Neurodegeneration,human;non-human,AN intriguing and puzzling consequence of damage to the human brain is selective loss of knowledge about a specific category of objects.,"high citation signal (1,536); recognized venue; open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/379649A0,ac559da719558f016511cb26b474c39d383a98a1,https://doi.org/10.1038/379649A0,https://zenodo.org/record/1233174/files/article.pdf,JournalArticle,unknown,brain; neural,"AN intriguing and puzzling consequence of damage to the human brain is selective loss of knowledge about a specific category of objects. One patient may be unable to identify or name living things1-3, whereas another may have selective difficulty identifying man-made objects4-6. To investigate the neural correlates of this remarkable dissociation, we used positron emission tomography to map regions of the normal brain that are associated with naming animals and tools. We found that naming pictures of animals and tools was associated with bilateral activation of the ventral temporal lobes and Broca's area. In addition, naming animals selectively activated the left medial occipital lobe-a region involved in the earliest stages of visual processing. In contrast, naming tools selectively activated a left premotor area also activated by imagined hand movements7, and an area in the left middle temporal gyrus also activated by the generation of action words8-10. Thus the brain regions active during object identification are dependent, in part, on the intrinsic properties of the object presented."
20,1996,Inactivation of hippocampus or caudate nucleus with lidocaine differentially affects expression of place and response learning.,"M. Packard, J. D. McGaugh",Neurobiology of Learning and Memory,1996,1511,121,139.78,Cognitive and Systems Neuroscience,,Positions Inactivation of hippocampus or caudate nucleus with lidocaine differentially affects expression of place and response learning. within Cognitive and Systems Neuroscience.,"high citation signal (1,511)","Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1006/NLME.1996.0007,217f6401fdd7fe4aecd70cc252660bdc2a9edab7,https://doi.org/10.1006/NLME.1996.0007,,JournalArticle,unknown,hippocampus; neuroscience term,
21,1996,Inferotemporal cortex and object vision.,Keiji Tanaka,Annual Review of Neuroscience,1996,1509,97,151.76,General Brain Science and Reviews,,Positions Inferotemporal cortex and object vision. within General Brain Science and Reviews.,"high citation signal (1,509); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.NE.19.030196.000545,83cf338a93ea685d47a6724671034e0f2915eb2f,https://doi.org/10.1146/ANNUREV.NE.19.030196.000545,,Review; JournalArticle,unknown,cortex; neuroscience term,
22,1996,Increased amyloid-β42(43) in brains of mice expressing mutant presenilin 1,"K. Duff, C. Eckman, C. Zehr, Xin Yu, C. Prada, J. Pérez-Tur, et al.",Nature,1996-10-24,1500,38,152.85,General Brain Science and Reviews,non-human,Positions Increased amyloid-β42(43) in brains of mice expressing mutant presenilin 1 within General Brain Science and Reviews.,"high citation signal (1,500); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/383710A0,6ff0e2ecc72bff9a9826c2714d161abec0e60f90,https://doi.org/10.1038/383710A0,,JournalArticle,unknown,brain; brain in title,
23,1996,Visual object recognition.,"N. Logothetis, David L. Sheinberg",Annual Review of Neuroscience,1996,1486,61,146.68,"EEG, MEG, and Electrophysiology",ECoG,"Positions Visual object recognition. within EEG, MEG, and Electrophysiology.","high citation signal (1,486); recognized venue","Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1146/ANNUREV.NE.19.030196.003045,e0314ee5840bbe4a722539c2ee060c9b820f1f1a,https://doi.org/10.1146/ANNUREV.NE.19.030196.003045,,Review; JournalArticle,unknown,ecog,
24,1996,Telomerase activity in human germline and embryonic tissues and cells.,"W. Wright, Mieczyslaw A. Piatyszek, W. Rainey, W. Byrd, J. Shay",Developmental Genetics,1996,1421,35,133.88,"Brain Development, Plasticity, and Connectomics",human,Telomerase is a ribonucleoprotein that synthesizes telomere repeats onto chromosome ends and is involved in maintaining telomere length in germline tissues and in immortal and cancer cells.,"high citation signal (1,421); human evidence signal","Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1002/(SICI)1520-6408(1996)18:2<173::AID-DVG10>3.0.CO;2-3,c621afc277049b5e1d6c014bfff1ab09cd73972f,https://doi.org/10.1002/(SICI)1520-6408(1996)18:2<173::AID-DVG10>3.0.CO;2-3,,JournalArticle,unknown,brain,"Telomerase is a ribonucleoprotein that synthesizes telomere repeats onto chromosome ends and is involved in maintaining telomere length in germline tissues and in immortal and cancer cells. In the present study, the temporal regulation of expression of telomerase activity was examined in human germline and somatic tissues and cells during development. Telomerase activity was detected in fetal, newborn, and adult testes and ovaries, but not in mature spermatozoa or oocytes. Blastocysts expressed high levels of telomerase activity as did most human somatic tissues at 16-20 weeks of development with the exception of human brain tissue. This activity could no longer be detected in the somatic tissues examined from the neonatal period onward. Neither placenta nor cultured fetal amniocytes contained detectable telomerase activity. Fetal tissues explanted into primary cell culture showed a dramatic decline in telomerase activity which became undetectable after the first passage in vitro. Elucidation of the regulatory pathways involved in the repression of telomerase activity during development may lead to the ability to manipulate telomerase levels and explore the consequences both for cellular aging and for the survival of cancer cells."
25,1996,'Malignant' middle cerebral artery territory infarction : Clinical course and prognostic signs,"W. Hacke, S. Schwab, M. Horn, M. Spranger, M. D. Georgia, R. Kummer",Unknown venue,1996-04-01,1405,34,133.67,Clinical Neurology and Neurodegeneration,human,Positions 'Malignant' middle cerebral artery territory infarction : Clinical course and prognostic signs within Clinical Neurology and Neurodegeneration.,"high citation signal (1,405); human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHNEUR.1996.00550040037012,c06dd95647d9410f27e5cbceb2d40d801ee13150,https://doi.org/10.1001/ARCHNEUR.1996.00550040037012,,paper,unknown,cerebral,
26,1996,The long-term outcome of microvascular decompression for trigeminal neuralgia.,"F. Barker, P. Jannetta, D. Bissonette, M. Larkins, H. Jho",New England Journal of Medicine,1996-04-25,1373,73,135.06,General Brain Science and Reviews,,Positions The long-term outcome of microvascular decompression for trigeminal neuralgia. within General Brain Science and Reviews.,"high citation signal (1,373); open-access PDF metadata","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM199604253341701,56855b6bf1868466cdb1b2e835198be5db5c5f96,https://doi.org/10.1056/NEJM199604253341701,https://www.nejm.org/doi/pdf/10.1056/NEJM199604253341701?articleTools=true,JournalArticle,unknown,neural,
27,1996,Chain Migration of Neuronal Precursors,"C. Lois, J. García-Verdugo, A. Álvarez-Buylla",Science,1996-02-16,1363,56,151.13,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Chain Migration of Neuronal Precursors within Cellular, Molecular, and Synaptic Neuroscience.","high citation signal (1,363); recognized venue","Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.271.5251.978,dbddf0efba2158b4f6a83c8fa9c88f883f1d4ead,https://doi.org/10.1126/science.271.5251.978,,JournalArticle,unknown,neuron; neuroscience term,
28,1996,Why Stress Is Bad for Your Brain,R. Sapolsky,Science,1996-08-09,1363,39,149.93,General Brain Science and Reviews,,Positions Why Stress Is Bad for Your Brain within General Brain Science and Reviews.,"high citation signal (1,363); recognized venue","Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.273.5276.749,c21f285dd91096b082dba8aadeb20445dc12c924,https://doi.org/10.1126/science.273.5276.749,,Review; JournalArticle,unknown,brain; brain in title,
29,1996,P-glycoprotein in the blood-brain barrier of mice influences the brain penetration and pharmacological activity of many drugs.,"A. Schinkel, E. Wagenaar, C. A. Mol, L. V. Deemter",Journal of Clinical Investigation,1996-06-01,1307,67,142.57,Clinical Neurology and Neurodegeneration,human;non-human,Positions P-glycoprotein in the blood-brain barrier of mice influences the brain penetration and pharmacological activity of many drugs. within Clinical Neurology and Neurodegeneration.,"high citation signal (1,307); open-access PDF metadata; human evidence signal","Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1172/JCI118699,294e4ecfd99b17c0e71ff2436cf82ee83505b07e,https://doi.org/10.1172/JCI118699,http://www.jci.org/articles/view/118699/files/pdf,JournalArticle,unknown,brain; brain in title,
