rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,workType,language,relevanceReason,abstract
11,1911,The volume of the ventricles of the brain,R. W. Harvey,Unknown venue,1911-06-01,13,0,58.5,General Brain Science and Reviews,,Positions The volume of the ventricles of the brain within General Brain Science and Reviews.,high citation signal (13); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/AR.1090050605,469cd1cdfe87a79594b473cafee09fdc5e50fe66,https://doi.org/10.1002/AR.1090050605,https://zenodo.org/records/1841849/files/article.pdf,paper,unknown,brain; brain in title,
12,1911,"EPIDEMIC POLIOMYELITIS: ELEVENTH NOTE: RELATION OF THE VIRUS TO THE TONSILS, BLOOD AND CEREBROSPINAL FLUID; RACES OF THE VIRUS","S. Flexner, P. F. Clark",Unknown venue,1911-11-18,13,0,56.9,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"GENERAL DISTRIBUTION OF THE VIRUS The virus of poliomyelitis has been detected in very few instances outside the central nervous system, including the intervertebral ganglia (Flexner and Clark).",high citation signal (13); open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/JAMA.1911.04260110185012,5fc3208ca0616c84239e96dd89ebad207c9e5b35,https://doi.org/10.1001/JAMA.1911.04260110185012,https://zenodo.org/records/1635786/files/article.pdf,paper,unknown,brain; glia,"GENERAL DISTRIBUTION OF THE VIRUS The virus of poliomyelitis has been detected in very few instances outside the central nervous system, including the intervertebral ganglia (Flexner and Clark). of affected human beings and monkeys. Until within a few months, the only other site in which the virus had been demonstrated in human poliomyelitis was the mesenteric glands (Flexner and Lewis); and just recently it has been found in the tonsils and pharyngeal mucosa, but not in the cervical lymph-nodes or spleen, in another acutely fatal case (Levaditi and Pastia). The virus has been detected in a larger number of situations in monkeys experimentally infected. Besides the spinal cord and brain and the intervertebral ganglia (Flexner and Clark), it has been demonstrated in the nasal and pharyngeal mucosa (Flexner and Lewis, and others), regional lymph-nodes after a subcutaneous inoculation (Flexner and Lewis), mesenteric nodes (Romer and Joseph, Leiner and Wiesner), salivary glands"
13,1911,Note on the influence of castration on the weight of the brain and spinal cord in the albino rat and on the percentage of water in them,"H. H. Donaldson, S. Hatai",Unknown venue,1911-04-01,10,0,52.36,General Brain Science and Reviews,non-human,Positions Note on the influence of castration on the weight of the brain and spinal cord in the albino rat and on the percentage of water in them within General Brain Science and Reviews.,high citation signal (10),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/CNE.900210205,022773abbf74cae6a4c62678bf80bba41a4a5aaa,https://doi.org/10.1002/CNE.900210205,,paper,unknown,brain; brain in title,
14,1911,Meniere's Disease,"Maroun T. Semaan, Sarah E. Mowry, N. Manzoor, Cliff A. Megerian",Buffalo Medical Journal,1911-12-01,9,1,44.65,General Brain Science and Reviews,non-human,fluid pressure accumulation causes malfunction misfiring of the vestibular nerve.,high citation signal (9),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1007/978-1-4899-2001-0_8,f3dbd6588967079cfef4c8b76f7ebe3b9db9493e,https://doi.org/10.1007/978-1-4899-2001-0_8,,paper,unknown,brain,"fluid pressure accumulation causes malfunction misfiring of the vestibular nerve. abnormal signals cause Destruction of the inner ear and/or the vestibular nerve prevents these abnormal signals. As long as the opposite inner ear vestibular apparatus function normally, the brain eventually will compensate for the loss of one labyrinth."
15,1911,CHANGES IN THE PROTEOLYTIC ENZYMES AND ANTI-ENZYMES OF THE BLOOD SERUM PRODUCED BY SUBSTANCES (CHLOROFORM AND PHOSPHORUS) WHICH CAUSE DEGENERATIVE CHANGES IN THE LIVER,"E. Opie, Bertha I. Barker, A. R. Dochez",Journal of Experimental Medicine,1911-01-05,8,0,45.75,General Brain Science and Reviews,non-human,"The observations of Salkowski, 2 which have shown that incubated liver undergoes ""self-digestion,"" have been extended to almost all tissues of the animal body.",high citation signal (8); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.13.1.162,47d3b06d1d23a8a2e069989471cb596d2938553d,https://doi.org/10.1084/jem.13.1.162,https://rupress.org/jem/article-pdf/13/1/162/1086126/162.pdf,JournalArticle,unknown,brain,"The observations of Salkowski, 2 which have shown that incubated liver undergoes ""self-digestion,"" have been extended to almost all tissues of the animal body. It is well known that the autolysis of most tissues occurs with maximum activity in a weakly acid medi'am. Biondi ~ has found that disintegration of liver is hastened by addition of weak acid, and Hedin and Rowland, 4 using the expressed juice of various organs, have noted that spleen, kidney, and lymphatic nodes autolyze more actively in acid than in neutral or alkaline media. The trivial autolysis of voluntary muscle is not materially affected by acid or alkali, but the autolysis of heart muscle resembles that of other organs. Levene and Stookey 5 have found that autolysis of brain tissue and of testicle is favored by the presence of acid. The pancreas is not an exception to the foregoing rule. The well-known observations of Heidenhain 6 have shown that trypsin, which exhibits maximum activity in alkali, exists in the pancreas as inactive zymogen, so that fresh extracts of the organ cause little proteolysis under conditions which favor the activity of trypsin."
16,1911,"A CASE OF MULTIPLE EPENDYMOMATA OF THE BRAIN AND SPINAL CORD, WITH TABETIC SYMPTOMS","H. C. Gordinier, Harold P. Sawayer",Unknown venue,1911-12-01,7,0,48.43,General Brain Science and Reviews,,"Positions A CASE OF MULTIPLE EPENDYMOMATA OF THE BRAIN AND SPINAL CORD, WITH TABETIC SYMPTOMS within General Brain Science and Reviews.",high citation signal (7); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005053-191112000-00002,3b1984131597a2e7bb66cf24885544934857fb89,https://doi.org/10.1097/00005053-191112000-00002,https://zenodo.org/record/1540483/files/article.pdf,paper,unknown,brain; brain in title,
17,1911,The finer anatomy of the brain of bdellostoma dombeyi. II. The fasciculus communis system,"H. Ayers, J. Worthington",Unknown venue,1911-12-01,7,0,45.43,General Brain Science and Reviews,,Positions The finer anatomy of the brain of bdellostoma dombeyi. II. The fasciculus communis system within General Brain Science and Reviews.,high citation signal (7),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/cne.900210603,fd0b1cb9f1bb6963e008cb2cfbc2017108f368bf,https://doi.org/10.1002/cne.900210603,,paper,unknown,brain; brain in title,
18,1911,"CEREBROSPINAL MENINGITIS, ITS ETIOLOGY, DIAGNOSIS, PROGNOSIS AND TREATMENT",C. Dunn,Unknown venue,1911-02-01,7,0,42.43,General Brain Science and Reviews,,THE CLASSIFICATION OF THE FORMS OF CEREBROSPINAL MENINGITIS Cerebrospinal meningitis is an infectious disease of the pia mater and arachnoid membranes of the brain and spinal cord.,high citation signal (7); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPEDI.1911.04100020012002,4d4372c42480681ae20b0aff85695413f313de2c,https://doi.org/10.1001/ARCHPEDI.1911.04100020012002,https://zenodo.org/record/1499730/files/article.pdf,paper,unknown,brain,"THE CLASSIFICATION OF THE FORMS OF CEREBROSPINAL MENINGITIS Cerebrospinal meningitis is an infectious disease of the pia mater and arachnoid membranes of the brain and spinal cord. The confused basis of the classification of diseases, which is a legacy from former times, has led to considerable obscurity in the nomenclature used in describing these infections. In the past diseases have been successively classified on bases which have been changed from time to time as our knowledge has increased. We have had classifications based on symptomatology, on vague, unsupported and false notions as to etiology, on morbid anatomic lesion, and on etiology. These former classifications are still to be traced in descriptive terminology, from the fact that we are prone to cling to the names after the ideas which they represent have been superseded by more exact knowledge. Thus the term cerebrospinal meningitis dates from that era in which diseases were"
19,1911,On the influence of exercise on the weight of the central nervous system of the albino rat,H. H. Donaldson,Unknown venue,1911-04-01,6,0,41.23,Cognitive and Systems Neuroscience,non-human,"Two years ago Dr. Hatai ('09) called attention to the fact that the central nervous system ip the Norway rat, Mus norvegicus, was distinctly heavier than that in the albino rat, which is a strain derived from the Norway, Hatai ('07).",high citation signal (6); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.900210202,30f39eaee2a2f41a884c86317a8313492831c0cc,https://doi.org/10.1002/cne.900210202,https://zenodo.org/record/2039167/files/article.pdf,paper,unknown,brain,"Two years ago Dr. Hatai ('09) called attention to the fact that the central nervous system ip the Norway rat, Mus norvegicus, was distinctly heavier than that in the albino rat, which is a strain derived from the Norway, Hatai ('07). Thus in animals of the same body weight, both the brain and the spinal cord of the Norway was found to be heavier than in the corresponding albino. In view of Darwin's observations ('83) on the diminutionin skull capacity in domesticated strains and of Lapicque and Girard's observations ('07) on the diminution of brain weight under the same conditions, it seemed probable that we had in the case of the albino rat, which only thrives in captivity, but another example of the effects of domestication on the development of the central nervous system. Under these circumstances it appeared worth while to determine if possible just what factors in domestication brought about this result. For this purpose we have attempted to analyze the condition of domestication into its elements with a view to testing these one by one. On considering the differences in the mode of life between the wild gray rat and the captive albino, it became apparent for one thing that in a general way the albino took less exercise than the wild form. The diminution in the amount of exercise is then one of the several factors possibly contributing to the difference. The present experiments were undertaken therefore"
20,1911,ON THE OCCURRENCE OF NODULAR NECROSES (DRUSEN) IN THE CEREBRAL CORTEX. A REPORT OF TWENTY POSITIVE CASES,J. B. Betts,Unknown venue,1911-07-01,5,0,42.25,General Brain Science and Reviews,,Positions ON THE OCCURRENCE OF NODULAR NECROSES (DRUSEN) IN THE CEREBRAL CORTEX. A REPORT OF TWENTY POSITIVE CASES within General Brain Science and Reviews.,high citation signal (5),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1176/AJP.68.1.43,5d4447d0ea11579c9bbc4431bc163b7ffa546f4d,https://doi.org/10.1176/AJP.68.1.43,,paper,unknown,cerebral; cortex; neuroscience term,
21,1911,An improved technique in brain surgery. Glass tubes versus gold or platinum for subdural drainage of the lateral ventricles in internal hydrocephalus,E. Andrews,Unknown venue,1911-04-01,5,0,41.45,General Brain Science and Reviews,ECoG,Positions An improved technique in brain surgery. Glass tubes versus gold or platinum for subdural drainage of the lateral ventricles in internal hydrocephalus within General Brain Science and Reviews.,high citation signal (5),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",,f3b3ab02bc6d23dbeb7d795f041ae93d8efe5b8b,https://www.semanticscholar.org/paper/f3b3ab02bc6d23dbeb7d795f041ae93d8efe5b8b,,paper,unknown,brain; brain in title,
22,1911,BIOCHEMICAL STUDIES ON SO-CALLED SYPHILIS ANTIGEN,"H. Noguchi, J. Bronfenbrenner",Journal of Experimental Medicine,1911-01-05,5,0,39.65,General Brain Science and Reviews,human;non-human,"The liver tissues of man and certain animals (dogs, rabbits, guinea pigs, etc.) yield, upon alcoholic extraction, various substances which may be divided by their physical and chemical properties into several groups.",high citation signal (5); open-access PDF metadata; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.13.1.43,7bb3399836d1755fe92c531f15cba43336462e3f,https://doi.org/10.1084/jem.13.1.43,https://rupress.org/jem/article-pdf/13/1/43/1086104/43.pdf,JournalArticle,unknown,brain,"The liver tissues of man and certain animals (dogs, rabbits, guinea pigs, etc.) yield, upon alcoholic extraction, various substances which may be divided by their physical and chemical properties into several groups. While many substances are present in the alcoholic extract, the ones possessing antigenic properties are comparatively few. The latter are responsible for the antigenic properties exhibited by the whole alcoholic extract. The substances extracted with alcohol were fractionated into the following four groups. (a) Substances Insoluble in Ether and Hot Alcohol.-These are chiefly proteins and salts. The proteins are probably the minute particles of larger molecules held in apparent suspension in alcohol until all other substances are removed. The water extracted from the tissues and admixed with alcohol is also an essential factor in extracting these particles in an alcoholic solution. The salts present are the usual physiological constituents of the liver, notably, sodium chloride. The quantity of these substances extracted with alcohol varies greatly with different specimens. Biologically considered, they are neither markedly hemolytic nor anticomplementary and possess no antigenic property for the Wassermann reaction. It is important, however, to note that the proteins bind complement when mixed with certain active human sera. For this reason a preparation of antigen containing this group of substances is unsuitable for use in combination with an active serum, and should, therefore, be rejected. (b) Substances Insoluble in Ether and Soluble in Hot Alcohol.-This group contains soaps, cleavage products of proteins, and small amounts of the bile salts. Soaps and bile salts are very strongly hemolytic and are absolutely unfit for use as antigen. Moreover, their antigenic properties are very slight. It is best to eliminate this group of substances from the preparation of antigen. The quantity of the substances of this group extracted from different specimens of tissue is very variable. (c) Substances Soluble in Ether, Alcohol, and Aceton.-In this group are found varying amounts of fatty acids, both saturated and unsaturated, some neutral fats, cholesterin and many unidentified lipoidal bodies. This group causes either hemolysis or inhibition, of hemolysis. In other words, it is anticomplementary as well as hemolytic in the majority of preparations. At the same time, in some preparations it is, to a certain extent, antigenic. This great variation in the amounts of these substances in given extracts renders their presence in the antigen preparation undesirable. It is not denied, however, that, when added in adequate quantities, some of these substances may improve the activity of the antigenic lipoids. (d) Substances Insoluble in Aceton.-This group of substances consists of phosphatids. The best known among them is, of course, lecithin. Besides lecithin, however, there must be various other phosphatids present in this fraction. It will be noticed that the precipitate formed by mixing the ethereal solution with aceton contains a certain amount of lipoids insoluble in ether as well as in alcohol. Before the fractionation in aceton, all lipoids were soluble in ether or ethyl alcohol. Further analytical work on the nature of the phosphatids contained in this fraction is necessary. This fraction, in general, is more constant in amount in the various liver extracts. Biologically considered, it is the most important. It is usually non-hemolytic, frequently anticomplementary, but much more strongly antigenic than the other fractions. The antigenic strength varies with different preparations, being almost absent in the extracts derived from fatty livers. An aceton insoluble fraction may be strongly antigenic without any other auxiliary effects, or may be accompanied by an anticomplementary property. This fraction does not cause the so-called non-specific reaction with an active human serum. For these reasons it is recommended (as Noguchi has repeatedly done before) that the antigen should be selected from the aceton-insoluble fractions. Iodine Value in Relation to Antigenic Value.-Speaking generally of the aceton-insoluble fraction, a high antigenic value is associated with a high iodine value of lipoids obtained from the liver and heart. This rule does not, however, apply to the corresponding fraction from the brain. Standard Antigen.-The preparation of a standard antigen for Noguchi's method for the diagnosis of syphilis is given just before the summary. The directions will enable one to make a stock solution, from which, at any time, a suitable antigenic emulsion may be obtained."
